회사명,거래소코드,회계년도,매출액(영업수익)(*)(천원),매출액(수익)(*)(IFRS)(천원)
삼성물산(주),028260,2020/12,19088822950,19088822950
삼성물산(주),028260,2010/12,2218679827,2207483411
삼성물산(주),028260,2008/12,1790213337,
삼성바이오로직스(주),207940,2014/12,29018240,29018240
삼성바이오로직스(주),207940,2015/12,91278029,91278029
삼성바이오로직스(주),207940,2016/12,294622021,294622021
삼성바이오로직스(주),207940,2013/12,43505,43505
삼성바이오로직스(주),207940,2018/12,535805801,535805801
삼성바이오로직스(주),207940,2019/12,701591860,701591860
삼성바이오로직스(주),207940,2020/12,1164776874,1164776874
삼성바이오로직스(주),207940,2017/12,464629334,464629334
삼성바이오로직스(주),207940,2012/12,0,0
삼성에스디에스(주),018260,2001/12,1320604363,
삼성에스디에스(주),018260,2000/12,1260632667,
삼성에스디에스(주),018260,2003/12,1704013531,
삼성에스디에스(주),018260,2002/12,1551102822,
삼성에스디에스(주),018260,2004/12,1770410746,
삼성에스디에스(주),018260,1999/12,1186930210,
삼성에스디에스(주),018260,2007/12,2164100327,
삼성에스디에스(주),018260,2008/12,2519425341,
삼성에스디에스(주),018260,2009/12,2494051624,2494051624
삼성에스디에스(주),018260,2005/12,1875221795,
삼성에스디에스(주),018260,2011/12,3952469935,3952469935
삼성에스디에스(주),018260,2010/12,3626580100,3626580100
삼성에스디에스(주),018260,2013/12,4632856908,4632856908
삼성에스디에스(주),018260,2014/12,4574778186,4574778186
삼성에스디에스(주),018260,2015/12,4352976599,4352976599
삼성에스디에스(주),018260,2016/12,4006911341,4006911341
삼성에스디에스(주),018260,2017/12,4547167388,4547167388
삼성에스디에스(주),018260,2018/12,5083718449,5083718449
삼성에스디에스(주),018260,2019/12,5096158488,5096158488
삼성에스디에스(주),018260,2020/12,4549427072,4549427072
삼성에스디에스(주),018260,2006/12,2101722024,
삼성에스디에스(주),018260,2012/12,4423654262,4423654262
삼성엔지니어링(주),028050,1991/12,138225020,
삼성엔지니어링(주),028050,1992/12,138970774,
삼성엔지니어링(주),028050,1993/12,297395679,
삼성엔지니어링(주),028050,1994/12,473101778,
삼성엔지니어링(주),028050,1995/12,731098398,
삼성엔지니어링(주),028050,1996/12,1083239825,
삼성엔지니어링(주),028050,1997/12,875241333,
삼성엔지니어링(주),028050,1998/12,951640065,
삼성엔지니어링(주),028050,1999/12,738290431,
삼성엔지니어링(주),028050,2000/12,981502619,
삼성엔지니어링(주),028050,2001/12,1047881746,
삼성엔지니어링(주),028050,2002/12,1002643047,
삼성엔지니어링(주),028050,2003/12,1129876807,
삼성엔지니어링(주),028050,2004/12,1641394057,
삼성엔지니어링(주),028050,2005/12,1022441642,
삼성엔지니어링(주),028050,2006/12,1716961095,
삼성엔지니어링(주),028050,2007/12,1878160943,1878160943
삼성엔지니어링(주),028050,2008/12,2635597985,2635597985
삼성엔지니어링(주),028050,2009/12,3471400951,3471400951
삼성엔지니어링(주),028050,2010/12,4799026499,4799026499
삼성엔지니어링(주),028050,2011/12,8138208456,8138208456
삼성엔지니어링(주),028050,2012/12,8867692358,8867692358
삼성엔지니어링(주),028050,2013/12,8234670058,8234670058
삼성엔지니어링(주),028050,2014/12,7472304062,7472304062
삼성엔지니어링(주),028050,2015/12,4922722353,4922722353
삼성엔지니어링(주),028050,2016/12,5601616928,5601616928
삼성엔지니어링(주),028050,2017/12,4503784058,4503784058
삼성엔지니어링(주),028050,2018/12,4277761986,4277761986
삼성엔지니어링(주),028050,2019/12,4771295438,4771295438
삼성엔지니어링(주),028050,2020/12,4996724729,4996724729
삼성엔지니어링(주),028050,1989/12,86134606,
삼성엔지니어링(주),028050,1990/12,188287642,
삼성전기(주),009150,1982/12,33111910,
삼성전기(주),009150,1981/12,31728429,
삼성전기(주),009150,1983/12,50098251,
삼성전기(주),009150,1986/12,212260847,
삼성전기(주),009150,1987/12,335417525,
삼성전기(주),009150,1988/12,397658027,
삼성전기(주),009150,1989/12,402064281,
삼성전기(주),009150,1990/12,421694936,
삼성전기(주),009150,1991/12,498618393,
삼성전기(주),009150,1992/12,604128871,
삼성전기(주),009150,1993/12,731628416,
삼성전기(주),009150,1994/12,948696648,
삼성전기(주),009150,1995/12,1343679088,
삼성전기(주),009150,1996/12,1489468334,
삼성전기(주),009150,1997/12,1749863869,
삼성전기(주),009150,1998/12,2475602019,
삼성전기(주),009150,1984/12,81034920,
삼성전기(주),009150,2000/12,4228959924,
삼성전기(주),009150,2001/12,3111732033,
삼성전기(주),009150,2002/12,3285711582,
삼성전기(주),009150,2003/12,2591349149,
삼성전기(주),009150,2004/12,2687444292,
삼성전기(주),009150,2005/12,2231204183,
삼성전기(주),009150,2006/12,2393645359,
삼성전기(주),009150,2007/12,2690431370,2690431370
삼성전기(주),009150,2008/12,3099820743,3099820743
삼성전기(주),009150,2009/12,3192031127,3192031127
삼성전기(주),009150,2010/12,3632078347,3632078347
삼성전기(주),009150,2011/12,4064237614,4064237614
삼성전기(주),009150,2012/12,5469200412,5469200412
삼성전기(주),009150,2013/12,6119486380,6119486380
삼성전기(주),009150,2014/12,5182707973,5182707973
삼성전기(주),009150,2015/12,5297402353,5297402353
삼성전기(주),009150,2016/12,4690337158,4690337158
삼성전기(주),009150,2017/12,5003041032,5003041032
삼성전기(주),009150,2018/12,5682105030,5682105030
삼성전기(주),009150,1985/12,106099523,
삼성전기(주),009150,2020/12,5597799214,5597799214
삼성전기(주),009150,2019/12,5369118409,5369118409
삼성전기(주),009150,1999/12,3028156997,
삼성전자(주),005930,1983/12,707011303,
삼성전자(주),005930,1984/12,1351647630,
삼성전자(주),005930,1985/12,1693641731,
삼성전자(주),005930,1986/12,1955950172,
삼성전자(주),005930,1987/12,2381311857,
삼성전자(주),005930,1988/12,3028252908,
삼성전자(주),005930,1989/12,4006807015,
삼성전자(주),005930,1990/12,4511718382,
삼성전자(주),005930,1991/12,5227129668,
삼성전자(주),005930,1992/12,6102772585,
삼성전자(주),005930,1993/12,8154757859,
삼성전자(주),005930,1994/12,11518080209,
삼성전자(주),005930,1995/12,16189836437,
삼성전자(주),005930,1996/12,15874543819,
삼성전자(주),005930,1997/12,18465359441,
삼성전자(주),005930,1998/12,20084176527,
삼성전자(주),005930,1999/12,26117785751,
삼성전자(주),005930,2000/12,34283752279,
삼성전자(주),005930,2001/12,32380374608,
삼성전자(주),005930,2002/12,40511563000,
삼성전자(주),005930,2003/12,43582016000,
삼성전자(주),005930,2004/12,57632359000,
삼성전자(주),005930,2005/12,57457670000,
삼성전자(주),005930,2006/12,58972765000,
삼성전자(주),005930,2007/12,63175968000,63175968000
삼성전자(주),005930,2008/12,72952991000,72952991000
삼성전자(주),005930,2009/12,89772834000,89772834000
삼성전자(주),005930,2010/12,112249475000,112249475000
삼성전자(주),005930,2011/12,120815977000,120815977000
삼성전자(주),005930,2012/12,141206377000,141206377000
삼성전자(주),005930,2013/12,158372089000,158372089000
삼성전자(주),005930,2014/12,137825547000,137825547000
삼성전자(주),005930,2015/12,135205045000,135205045000
삼성전자(주),005930,2016/12,133947204000,133947204000
삼성전자(주),005930,2017/12,161915007000,161915007000
삼성전자(주),005930,2018/12,170381870000,170381870000
삼성전자(주),005930,2019/12,154772859000,154772859000
삼성전자(주),005930,2020/12,166311191000,166311191000
삼성전자(주),005930,1982/12,426401826,
삼성전자(주),005930,1981/12,370039807,
삼성제약(주),001360,1983/12,19102555,
삼성제약(주),001360,1984/12,19684502,
삼성제약(주),001360,1985/12,23005068,
삼성제약(주),001360,1986/12,27050404,
삼성제약(주),001360,1987/12,28248334,
삼성제약(주),001360,1988/12,30193212,
삼성제약(주),001360,1989/12,36000077,
삼성제약(주),001360,1990/12,41802038,
삼성제약(주),001360,1991/12,51540417,
삼성제약(주),001360,1992/12,57394312,
삼성제약(주),001360,1993/12,57914887,
삼성제약(주),001360,1994/12,60105557,
삼성제약(주),001360,1995/12,63497820,
삼성제약(주),001360,1996/12,65959584,
삼성제약(주),001360,1997/12,,
삼성제약(주),001360,1998/12,29243102,
삼성제약(주),001360,1999/12,21964452,
삼성제약(주),001360,2000/12,30520069,
삼성제약(주),001360,1982/12,17118401,
삼성제약(주),001360,2002/12,31354684,
삼성제약(주),001360,2003/12,27592260,
삼성제약(주),001360,2004/12,28461595,
삼성제약(주),001360,2005/12,27427421,
삼성제약(주),001360,2006/12,28602659,
삼성제약(주),001360,2007/12,32802727,32802727
삼성제약(주),001360,2008/12,33236504,33236504
삼성제약(주),001360,2009/12,37057787,37057787
삼성제약(주),001360,2010/12,39243911,39243911
삼성제약(주),001360,2011/12,44078653,44078653
삼성제약(주),001360,2012/12,47285859,47285859
삼성제약(주),001360,2013/12,46920575,46920575
삼성제약(주),001360,2014/12,30287782,30287782
삼성제약(주),001360,2015/12,33202367,33202367
삼성제약(주),001360,2016/12,40527279,40527279
삼성제약(주),001360,2017/12,39064939,39064939
삼성제약(주),001360,2018/12,42911270,42911270
삼성제약(주),001360,1981/12,12230559,
삼성제약(주),001360,2020/12,48269172,48269172
삼성제약(주),001360,2001/12,32921111,
삼성제약(주),001360,2019/12,44566363,44566363
삼성중공업(주),010140,1987/12,557018330,
삼성중공업(주),010140,1988/12,687237555,
삼성중공업(주),010140,1989/12,926799518,
삼성중공업(주),010140,1990/12,1224686023,
삼성중공업(주),010140,1991/12,1557824081,
삼성중공업(주),010140,1992/12,1607308981,
삼성중공업(주),010140,1993/12,1617615130,
삼성중공업(주),010140,1994/12,2038335619,
삼성중공업(주),010140,1995/12,2920677833,
삼성중공업(주),010140,1996/12,3255713301,
삼성중공업(주),010140,1997/12,3953213161,
삼성중공업(주),010140,1998/12,3753228768,
삼성중공업(주),010140,1999/12,3703148296,
삼성중공업(주),010140,2000/12,3583545377,
삼성중공업(주),010140,2001/12,4110559339,
삼성중공업(주),010140,2002/12,4263835695,
삼성중공업(주),010140,1986/12,436550322,
삼성중공업(주),010140,2004/12,4655900059,
삼성중공업(주),010140,2005/12,5546704459,
삼성중공업(주),010140,2006/12,6351690726,
삼성중공업(주),010140,2007/12,8519066253,8519066253
삼성중공업(주),010140,2008/12,10664465459,10664465459
삼성중공업(주),010140,2009/12,13094943604,13094943604
삼성중공업(주),010140,2010/12,13053908616,13071184854
삼성중공업(주),010140,2011/12,13358610841,13358610841
삼성중공업(주),010140,2012/12,14423916279,14423916279
삼성중공업(주),010140,2013/12,14706097960,14706097960
삼성중공업(주),010140,2014/12,12584242743,12584242743
삼성중공업(주),010140,2015/12,9332927411,9332927411
삼성중공업(주),010140,2016/12,9883581890,9883581890
삼성중공업(주),010140,2017/12,7396888950,7396888950
삼성중공업(주),010140,2018/12,4819075730,4819075730
삼성중공업(주),010140,2019/12,7098805562,7098805562
삼성중공업(주),010140,2020/12,6825532312,6825532312
삼성중공업(주),010140,2003/12,4151203381,
삼성중공업(주),010140,1985/12,516133505,
삼아알미늄(주),006110,1983/12,19825109,
삼아알미늄(주),006110,1982/12,16673395,
삼아알미늄(주),006110,1985/12,25172090,
삼아알미늄(주),006110,1981/12,15589996,
삼아알미늄(주),006110,1986/12,27688071,
삼아알미늄(주),006110,1988/12,53100587,
삼아알미늄(주),006110,1989/12,50523832,
삼아알미늄(주),006110,1990/12,53950534,
삼아알미늄(주),006110,1987/12,39160577,
삼아알미늄(주),006110,1992/12,61267726,
삼아알미늄(주),006110,1993/12,60164246,
삼아알미늄(주),006110,1991/12,60015372,
삼아알미늄(주),006110,1995/12,95305534,
삼아알미늄(주),006110,1996/12,94877983,
삼아알미늄(주),006110,1997/12,102322122,
삼아알미늄(주),006110,1998/12,110563744,
삼아알미늄(주),006110,1999/12,117310197,
삼아알미늄(주),006110,2000/12,127523917,
삼아알미늄(주),006110,1994/12,68948948,
삼아알미늄(주),006110,2002/12,121843141,
삼아알미늄(주),006110,2003/12,121583304,
삼아알미늄(주),006110,2004/12,138902103,
삼아알미늄(주),006110,2005/12,134921005,
삼아알미늄(주),006110,2006/12,136120442,
삼아알미늄(주),006110,2007/12,134247318,134247318
삼아알미늄(주),006110,2001/12,120224064,
삼아알미늄(주),006110,2009/12,136465422,136465422
삼아알미늄(주),006110,2010/12,153989825,153989825
삼아알미늄(주),006110,2011/12,158084045,158084045
삼아알미늄(주),006110,2012/12,150091124,150091124
삼아알미늄(주),006110,2013/12,128945237,128945237
삼아알미늄(주),006110,2014/12,124979136,124979136
삼아알미늄(주),006110,2015/12,124282725,124282725
삼아알미늄(주),006110,2016/12,129273897,129273897
삼아알미늄(주),006110,2017/12,136858720,136858720
삼아알미늄(주),006110,2018/12,150217531,150217531
삼아알미늄(주),006110,2019/12,145093300,145093300
삼아알미늄(주),006110,2020/12,155606892,155606892
삼아알미늄(주),006110,1984/12,26106802,
삼아알미늄(주),006110,2008/12,144555391,144555391
삼양식품(주),003230,1983/12,204238392,
삼양식품(주),003230,1984/12,216992855,
삼양식품(주),003230,1985/12,196784805,
삼양식품(주),003230,1986/12,212685181,
삼양식품(주),003230,1987/12,242745784,
삼양식품(주),003230,1988/12,249666814,
삼양식품(주),003230,1989/12,224498956,
삼양식품(주),003230,1990/12,215671015,
삼양식품(주),003230,1991/12,225726257,
삼양식품(주),003230,1992/12,234770858,
삼양식품(주),003230,1993/12,241273948,
삼양식품(주),003230,1994/12,291159347,
삼양식품(주),003230,1995/12,321403782,
삼양식품(주),003230,1996/12,301418001,
삼양식품(주),003230,1997/12,,
삼양식품(주),003230,1998/12,,
삼양식품(주),003230,1999/12,249921144,
삼양식품(주),003230,2000/12,204138149,
삼양식품(주),003230,2001/12,206522839,
삼양식품(주),003230,2002/12,212004021,
삼양식품(주),003230,2003/12,227521729,
삼양식품(주),003230,2004/12,274596815,
삼양식품(주),003230,2005/12,274725489,
삼양식품(주),003230,2006/12,240083231,
삼양식품(주),003230,2007/12,247748958,247748958
삼양식품(주),003230,2008/12,279368653,279368653
삼양식품(주),003230,2009/12,298496357,298496357
삼양식품(주),003230,2010/12,273360301,272608450
삼양식품(주),003230,2011/12,294745405,294745405
삼양식품(주),003230,2012/12,315255506,315255506
삼양식품(주),003230,2013/12,292919936,292919936
삼양식품(주),003230,2014/12,305966401,305966401
삼양식품(주),003230,2015/12,284364518,284364518
삼양식품(주),003230,2016/12,353966707,353966707
삼양식품(주),003230,2017/12,454083619,454083619
삼양식품(주),003230,2018/12,464179145,464179145
삼양식품(주),003230,2019/12,535113844,535113844
삼양식품(주),003230,2020/12,636777102,636777102
삼양식품(주),003230,1981/12,142362731,
삼양식품(주),003230,1982/12,160922661,
삼양통상(주),002170,1987/12,78826842,
삼양통상(주),002170,1988/12,122139729,
삼양통상(주),002170,1989/12,122470787,
삼양통상(주),002170,1990/12,139986111,
삼양통상(주),002170,1991/12,145054989,
삼양통상(주),002170,1992/12,153794764,
삼양통상(주),002170,1993/12,156233213,
삼양통상(주),002170,1994/12,153221182,
삼양통상(주),002170,1995/12,175258628,
삼양통상(주),002170,1996/12,184385821,
삼양통상(주),002170,1997/12,191823752,
삼양통상(주),002170,1998/12,223007167,
삼양통상(주),002170,1999/12,243862886,
삼양통상(주),002170,2000/12,207407535,
삼양통상(주),002170,2001/12,228707327,
삼양통상(주),002170,2002/12,230736357,
삼양통상(주),002170,2003/12,209084682,
삼양통상(주),002170,2004/12,212142070,
삼양통상(주),002170,2005/12,223079939,
삼양통상(주),002170,2006/12,150151517,
삼양통상(주),002170,2007/12,105514198,105514198
삼양통상(주),002170,2008/12,99039105,99039105
삼양통상(주),002170,2009/12,102040981,102040981
삼양통상(주),002170,2010/12,117066586,117066586
삼양통상(주),002170,2011/12,158952588,158952588
삼양통상(주),002170,2012/12,158006567,158006567
삼양통상(주),002170,2013/12,162762526,162762526
삼양통상(주),002170,2014/12,196970886,196970886
삼양통상(주),002170,2015/12,213859986,213859986
삼양통상(주),002170,2016/12,189677527,189677527
삼양통상(주),002170,2017/12,167857930,167857930
삼양통상(주),002170,2018/12,182741093,182741093
삼양통상(주),002170,2019/12,191990393,191990393
삼양통상(주),002170,2020/12,198235308,198235308
삼양통상(주),002170,1986/12,59070903,
삼양통상(주),002170,1985/12,45407024,
삼영무역(주),002810,1987/09,70154936,
삼영무역(주),002810,1988/09,74243064,
삼영무역(주),002810,1989/09,78480699,
삼영무역(주),002810,1990/09,81421602,
삼영무역(주),002810,1991/09,89903998,
삼영무역(주),002810,1992/09,88305766,
삼영무역(주),002810,1993/09,87353209,
삼영무역(주),002810,1994/09,90946382,
삼영무역(주),002810,1995/09,116255758,
삼영무역(주),002810,1996/09,116499942,
삼영무역(주),002810,1997/12,117170092,
삼영무역(주),002810,1998/12,125079029,
삼영무역(주),002810,1999/12,133182071,
삼영무역(주),002810,2000/12,157825137,
삼영무역(주),002810,2001/12,162675744,
삼영무역(주),002810,2002/12,155612754,
삼영무역(주),002810,1986/09,54624196,
삼영무역(주),002810,2004/12,167215764,
삼영무역(주),002810,1985/09,45074731,
삼영무역(주),002810,2006/12,166094364,
삼영무역(주),002810,2007/12,184895732,184895732
삼영무역(주),002810,2008/12,208400816,208400816
삼영무역(주),002810,2009/12,208706337,208706337
삼영무역(주),002810,2010/12,250299188,250299188
삼영무역(주),002810,2011/12,277131809,277131809
삼영무역(주),002810,2012/12,272339909,272339909
삼영무역(주),002810,2013/12,264570803,264570803
삼영무역(주),002810,2014/12,262569578,262569578
삼영무역(주),002810,2015/12,223389607,223389607
삼영무역(주),002810,2016/12,222134040,222134040
삼영무역(주),002810,2017/12,257371495,257371495
삼영무역(주),002810,2018/12,266955606,266955606
삼영무역(주),002810,2019/12,246711799,246711799
삼영무역(주),002810,2020/12,217526443,217526443
삼영무역(주),002810,2003/12,139249938,
삼영무역(주),002810,2005/12,161602318,
삼영전자공업(주),005680,1982/08,15430717,
삼영전자공업(주),005680,1984/08,31317927,
삼영전자공업(주),005680,1985/08,31751829,
삼영전자공업(주),005680,1986/08,38401175,
삼영전자공업(주),005680,1987/08,64840378,
삼영전자공업(주),005680,1988/08,78060584,
삼영전자공업(주),005680,1989/08,53404295,
삼영전자공업(주),005680,1990/08,70579168,
삼영전자공업(주),005680,1991/08,81473618,
삼영전자공업(주),005680,1992/08,81718106,
삼영전자공업(주),005680,1993/12,105353361,
삼영전자공업(주),005680,1994/12,128561424,
삼영전자공업(주),005680,1995/12,144815608,
삼영전자공업(주),005680,1996/12,155702213,
삼영전자공업(주),005680,1997/12,163611803,
삼영전자공업(주),005680,1998/12,163005742,
삼영전자공업(주),005680,1999/12,181729627,
삼영전자공업(주),005680,2000/12,223456076,
삼영전자공업(주),005680,2001/12,159843508,
삼영전자공업(주),005680,2002/12,179116979,
삼영전자공업(주),005680,1981/08,15187933,
삼영전자공업(주),005680,2004/12,169269729,
삼영전자공업(주),005680,2005/12,128388313,
삼영전자공업(주),005680,2006/12,117367724,
삼영전자공업(주),005680,2007/12,136547483,136547483
삼영전자공업(주),005680,2008/12,166626138,166626138
삼영전자공업(주),005680,2009/12,198202094,198202094
삼영전자공업(주),005680,2010/12,247960228,247960228
삼영전자공업(주),005680,2011/12,259283755,259283755
삼영전자공업(주),005680,2012/12,232610273,232610273
삼영전자공업(주),005680,2013/12,225732317,225732317
삼영전자공업(주),005680,2014/12,221904357,221904357
삼영전자공업(주),005680,2015/12,190078097,190078097
삼영전자공업(주),005680,2016/12,184019556,184019556
삼영전자공업(주),005680,2017/12,195065085,195065085
삼영전자공업(주),005680,2018/12,210167623,210167623
삼영전자공업(주),005680,2019/12,171534808,171534808
삼영전자공업(주),005680,2020/12,174103024,174103024
삼영전자공업(주),005680,1983/08,18516102,
삼영전자공업(주),005680,2003/12,178758162,
삼영화학공업(주),003720,1983/12,47826429,
삼영화학공업(주),003720,1984/12,52626163,
삼영화학공업(주),003720,1985/12,50187183,
삼영화학공업(주),003720,1986/12,61318440,
삼영화학공업(주),003720,1987/12,71928605,
삼영화학공업(주),003720,1988/12,86182850,
삼영화학공업(주),003720,1989/12,74106019,
삼영화학공업(주),003720,1990/12,70534988,
삼영화학공업(주),003720,1991/12,75303298,
삼영화학공업(주),003720,1992/12,74562571,
삼영화학공업(주),003720,1993/12,69577187,
삼영화학공업(주),003720,1994/12,84894217,
삼영화학공업(주),003720,1995/12,88339136,
삼영화학공업(주),003720,1996/12,75007112,
삼영화학공업(주),003720,1997/12,108612736,
삼영화학공업(주),003720,1998/12,112457395,
삼영화학공업(주),003720,1999/12,147134717,
삼영화학공업(주),003720,2000/12,120009224,
삼영화학공업(주),003720,2001/12,116033592,
삼영화학공업(주),003720,2002/12,115281736,
삼영화학공업(주),003720,2003/12,103745141,
삼영화학공업(주),003720,2004/12,112748696,
삼영화학공업(주),003720,2005/12,103771582,
삼영화학공업(주),003720,2006/12,93808539,
삼영화학공업(주),003720,2007/12,108755620,108755620
삼영화학공업(주),003720,2008/12,158474070,158474070
삼영화학공업(주),003720,2009/12,159727504,159727504
삼영화학공업(주),003720,2010/12,192401460,192401460
삼영화학공업(주),003720,2011/12,220282913,220282913
삼영화학공업(주),003720,2012/12,171003495,171003495
삼영화학공업(주),003720,2013/12,152316401,152316401
삼영화학공업(주),003720,2014/12,131084570,131084570
삼영화학공업(주),003720,2015/12,94795670,94795670
삼영화학공업(주),003720,2016/12,93615503,93615503
삼영화학공업(주),003720,2017/12,87938122,87938122
삼영화학공업(주),003720,2018/12,89805317,89805317
삼영화학공업(주),003720,2019/12,91604129,91604129
삼영화학공업(주),003720,2020/12,97062975,97062975
삼영화학공업(주),003720,1981/12,35910008,
삼영화학공업(주),003720,1982/12,36282459,
삼익티에이치케이(주),004380,1987/12,10487463,
삼익티에이치케이(주),004380,1988/12,13110467,
삼익티에이치케이(주),004380,1985/12,5841633,
삼익티에이치케이(주),004380,1990/12,18441580,
삼익티에이치케이(주),004380,1991/12,21111251,
삼익티에이치케이(주),004380,1992/12,21238077,
삼익티에이치케이(주),004380,1989/12,15822596,
삼익티에이치케이(주),004380,1993/12,27604372,
삼익티에이치케이(주),004380,1995/12,45578358,
삼익티에이치케이(주),004380,1996/12,48045730,
삼익티에이치케이(주),004380,1997/12,48153651,
삼익티에이치케이(주),004380,1998/12,37358024,
삼익티에이치케이(주),004380,1999/12,60334968,
삼익티에이치케이(주),004380,2000/12,84529509,
삼익티에이치케이(주),004380,2001/12,53791549,
삼익티에이치케이(주),004380,1994/12,36542639,
삼익티에이치케이(주),004380,2003/12,82817879,
삼익티에이치케이(주),004380,2004/12,112624256,
삼익티에이치케이(주),004380,2002/12,65939794,
삼익티에이치케이(주),004380,2006/12,131091603,
삼익티에이치케이(주),004380,2007/12,127412426,127412426
삼익티에이치케이(주),004380,2008/12,162578843,162578843
삼익티에이치케이(주),004380,2009/12,131293455,131293455
삼익티에이치케이(주),004380,2010/12,303490000,303490000
삼익티에이치케이(주),004380,2011/12,276548528,276548528
삼익티에이치케이(주),004380,2012/12,186820626,186820626
삼익티에이치케이(주),004380,2013/12,196675140,196675140
삼익티에이치케이(주),004380,2014/12,188481392,188481392
삼익티에이치케이(주),004380,2015/12,230033162,230033162
삼익티에이치케이(주),004380,2016/12,251074960,251074960
삼익티에이치케이(주),004380,2017/12,371106644,371106644
삼익티에이치케이(주),004380,2018/12,283067232,283067232
삼익티에이치케이(주),004380,2019/12,232008253,232008253
삼익티에이치케이(주),004380,2020/12,263856444,263856444
삼익티에이치케이(주),004380,2005/12,118292356,
삼익티에이치케이(주),004380,1986/12,8486300,
삼일제약(주),000520,1987/12,12857413,
삼일제약(주),000520,1988/12,15217972,
삼일제약(주),000520,1989/12,17489719,
삼일제약(주),000520,1990/12,20007850,
삼일제약(주),000520,1991/12,23042842,
삼일제약(주),000520,1992/12,24719298,
삼일제약(주),000520,1993/12,26960980,
삼일제약(주),000520,1994/12,28000894,
삼일제약(주),000520,1995/12,28623874,
삼일제약(주),000520,1996/12,32200099,
삼일제약(주),000520,1997/12,34012254,
삼일제약(주),000520,1998/12,34329513,
삼일제약(주),000520,1999/12,36764439,
삼일제약(주),000520,2000/12,45699227,
삼일제약(주),000520,2001/12,51175650,
삼일제약(주),000520,2002/12,57651056,
삼일제약(주),000520,2003/12,57253335,
삼일제약(주),000520,2004/12,60227629,
삼일제약(주),000520,2005/12,74421862,
삼일제약(주),000520,2006/12,90877715,
삼일제약(주),000520,2007/12,104901180,104901180
삼일제약(주),000520,2008/12,125514432,125514432
삼일제약(주),000520,2009/12,115949870,115949870
삼일제약(주),000520,2010/12,98333934,98468897
삼일제약(주),000520,2011/12,93034790,93034790
삼일제약(주),000520,2012/12,88401144,88401144
삼일제약(주),000520,2013/12,85972599,85972599
삼일제약(주),000520,2014/12,84652989,84652989
삼일제약(주),000520,2015/12,87448378,87448378
삼일제약(주),000520,2016/12,96160627,96160627
삼일제약(주),000520,2017/12,91524136,91524136
삼일제약(주),000520,2018/12,94141479,94141479
삼일제약(주),000520,2019/12,120693841,120693841
삼일제약(주),000520,2020/12,122680032,122680032
삼일제약(주),000520,1986/12,11543484,
삼일제약(주),000520,1985/12,11007483,
삼정펄프(주),009770,2001/12,58182817,
삼정펄프(주),009770,2002/12,61952205,
삼정펄프(주),009770,2003/12,59790359,
삼정펄프(주),009770,2004/12,82083052,
삼정펄프(주),009770,2005/12,86638554,
삼정펄프(주),009770,2006/12,92374933,
삼정펄프(주),009770,2007/12,99679046,99679046
삼정펄프(주),009770,2008/12,114490121,114490121
삼정펄프(주),009770,2009/12,131744885,131744885
삼정펄프(주),009770,2010/12,141741666,141741666
삼정펄프(주),009770,2011/12,163947262,163947262
삼정펄프(주),009770,2012/12,161238070,161238070
삼정펄프(주),009770,2013/12,144973453,144973453
삼정펄프(주),009770,2014/12,145361014,145361014
삼정펄프(주),009770,2015/12,152014617,152014617
삼정펄프(주),009770,2016/12,152065391,152065391
삼정펄프(주),009770,2017/12,143391797,143391797
삼정펄프(주),009770,2018/12,135612627,135612627
삼정펄프(주),009770,2019/12,147064265,147064265
삼정펄프(주),009770,2020/12,146331017,146331017
삼정펄프(주),009770,2000/12,56036511,
삼정펄프(주),009770,1999/12,46179462,
삼진제약(주),005500,1987/12,14736644,
삼진제약(주),005500,1988/12,18156234,
삼진제약(주),005500,1989/12,20035473,
삼진제약(주),005500,1986/12,11322783,
삼진제약(주),005500,1991/12,26380573,
삼진제약(주),005500,1985/12,9833686,
삼진제약(주),005500,1993/12,30056298,
삼진제약(주),005500,1990/12,23690679,
삼진제약(주),005500,1994/12,33648445,
삼진제약(주),005500,1996/12,42866550,
삼진제약(주),005500,1997/12,43584269,
삼진제약(주),005500,1998/12,35067004,
삼진제약(주),005500,1999/12,38090088,
삼진제약(주),005500,2000/12,43982395,
삼진제약(주),005500,2001/12,57522312,
삼진제약(주),005500,2002/12,72753828,
삼진제약(주),005500,1995/12,37116839,
삼진제약(주),005500,2004/12,89336534,
삼진제약(주),005500,2003/12,80087048,
삼진제약(주),005500,2006/12,128523972,
삼진제약(주),005500,2007/12,137112663,137112663
삼진제약(주),005500,2008/12,147996742,147996742
삼진제약(주),005500,2009/12,165388711,165388711
삼진제약(주),005500,2010/12,200410515,200410515
삼진제약(주),005500,2011/12,201756104,201756104
삼진제약(주),005500,2012/12,185702080,185702080
삼진제약(주),005500,2013/12,192006713,192006713
삼진제약(주),005500,2014/12,201305290,201305290
삼진제약(주),005500,2015/12,216511472,216511472
삼진제약(주),005500,2016/12,239312894,239312894
삼진제약(주),005500,2017/12,245271928,245271928
삼진제약(주),005500,2018/12,260016571,260016571
삼진제약(주),005500,2019/12,241926177,241926177
삼진제약(주),005500,2020/12,235164889,235164889
삼진제약(주),005500,1992/12,28234687,
삼진제약(주),005500,2005/12,105917805,
삼호개발(주),010960,2000/12,98471717,
삼호개발(주),010960,2002/12,84711788,
삼호개발(주),010960,2003/12,81854908,
삼호개발(주),010960,2004/12,102465873,
삼호개발(주),010960,2005/12,112212898,
