회사명,거래소코드,회계년도,보통주자본금(천원),보통주자본금(IFRS)(천원)
만호제강(주),001080,2015/06,4150000,4150000
만호제강(주),001080,2016/06,4150000,4150000
만호제강(주),001080,2017/06,4150000,4150000
만호제강(주),001080,2018/06,4150000,4150000
만호제강(주),001080,2019/06,4150000,4150000
만호제강(주),001080,2020/06,4150000,4150000
만호제강(주),001080,1991/06,3320000,
만호제강(주),001080,2003/06,4150000,
명문제약(주),017180,2001/12,3528450,
명문제약(주),017180,2002/12,3528450,
명문제약(주),017180,2003/12,3528450,
명문제약(주),017180,2004/12,3528450,
명문제약(주),017180,2005/12,3528450,
명문제약(주),017180,2006/12,3528450,
명문제약(주),017180,2007/12,3830420,3830420
명문제약(주),017180,2008/12,5100000,5100000
명문제약(주),017180,2009/12,5293590,5293590
명문제약(주),017180,2010/12,5500000,5500000
명문제약(주),017180,2011/12,8165817,8165817
명문제약(주),017180,2012/12,8500000,8500000
명문제약(주),017180,2013/12,8500000,8500000
명문제약(주),017180,2014/12,8755000,8755000
명문제약(주),017180,2015/12,9055000,9055000
명문제약(주),017180,2016/12,11610000,11610000
명문제약(주),017180,2017/12,12020000,12020000
명문제약(주),017180,2018/12,12270000,12270000
명문제약(주),017180,2019/12,12270000,12270000
명문제약(주),017180,2020/12,16976727,16976727
명문제약(주),017180,1999/12,3528450,
명문제약(주),017180,2000/12,3528450,
명신산업(주),009900,2001/12,3000000,
명신산업(주),009900,2002/12,3000000,
명신산업(주),009900,2003/12,3000000,
명신산업(주),009900,2004/12,3000000,
명신산업(주),009900,2005/12,3000000,
명신산업(주),009900,2006/12,3000000,
명신산업(주),009900,2007/12,3000000,
명신산업(주),009900,2008/12,3000000,
명신산업(주),009900,2009/12,3000000,
명신산업(주),009900,2010/12,3000000,3000000
명신산업(주),009900,2011/12,3000000,3000000
명신산업(주),009900,2012/12,3000000,3000000
명신산업(주),009900,2013/12,13000000,13000000
명신산업(주),009900,2014/12,13000000,13000000
명신산업(주),009900,2015/12,13000000,13000000
명신산업(주),009900,2016/12,13000000,13000000
명신산업(주),009900,2017/12,13000000,13000000
명신산업(주),009900,2018/12,11922105,11922105
명신산업(주),009900,2019/12,11922105,11922105
명신산업(주),009900,2020/12,19786501,19786501
명신산업(주),009900,2000/12,3000000,
명신산업(주),009900,1999/12,3000000,
무림페이퍼(주),009200,1987/03,3000000,
무림페이퍼(주),009200,1988/03,3000000,
무림페이퍼(주),009200,1989/03,3000000,
무림페이퍼(주),009200,1990/03,10600000,
무림페이퍼(주),009200,1991/03,13000000,
무림페이퍼(주),009200,1992/03,13000000,
무림페이퍼(주),009200,1993/03,16000000,
무림페이퍼(주),009200,1994/03,16000000,
무림페이퍼(주),009200,1995/03,16000000,
무림페이퍼(주),009200,1996/03,20000000,
무림페이퍼(주),009200,1997/03,20000000,
무림페이퍼(주),009200,1998/03,27000000,
무림페이퍼(주),009200,1999/03,64995000,
무림페이퍼(주),009200,2000/12,92595000,
무림페이퍼(주),009200,2001/12,92595000,
무림페이퍼(주),009200,2002/12,92595000,
무림페이퍼(주),009200,1986/03,3000000,
무림페이퍼(주),009200,2004/12,92595000,
무림페이퍼(주),009200,2005/12,96530355,
무림페이퍼(주),009200,2006/12,96530355,
무림페이퍼(주),009200,2007/12,96530355,96530355
무림페이퍼(주),009200,2008/12,104023275,104023275
무림페이퍼(주),009200,2009/12,104023275,104023275
무림페이퍼(주),009200,2010/12,104023275,104023275
무림페이퍼(주),009200,2011/12,104023275,104023275
무림페이퍼(주),009200,2012/12,104023275,104023275
무림페이퍼(주),009200,2013/12,104023275,104023275
무림페이퍼(주),009200,2014/12,104023275,104023275
무림페이퍼(주),009200,2015/12,104023275,104023275
무림페이퍼(주),009200,2016/12,104023275,104023275
무림페이퍼(주),009200,2017/12,104023275,104023275
무림페이퍼(주),009200,2018/12,104023275,104023275
무림페이퍼(주),009200,2019/12,104023275,104023275
무림페이퍼(주),009200,2003/12,92595000,
무림페이퍼(주),009200,2020/12,104023275,104023275
무림페이퍼(주),009200,1985/03,1460000,
무림피앤피(주),009580,1987/12,25569000,
무림피앤피(주),009580,1989/12,47700000,
무림피앤피(주),009580,1988/12,25569000,
무림피앤피(주),009580,1990/12,47700000,
무림피앤피(주),009580,1992/12,47700000,
무림피앤피(주),009580,1993/12,47700000,
무림피앤피(주),009580,1991/12,47700000,
무림피앤피(주),009580,1995/12,47700000,
무림피앤피(주),009580,1994/12,47700000,
무림피앤피(주),009580,1997/12,47700000,
무림피앤피(주),009580,1998/12,47700000,
무림피앤피(주),009580,1999/12,47700000,
무림피앤피(주),009580,2000/12,47700000,
무림피앤피(주),009580,2001/12,47700000,
무림피앤피(주),009580,2002/12,47700000,
무림피앤피(주),009580,1996/12,47700000,
무림피앤피(주),009580,2004/12,47700000,
무림피앤피(주),009580,2005/12,47700000,
무림피앤피(주),009580,2003/12,47700000,
무림피앤피(주),009580,2007/12,103420810,103420810
무림피앤피(주),009580,2008/12,155920810,155920810
무림피앤피(주),009580,2009/12,155920810,155920810
무림피앤피(주),009580,2010/12,155920810,155920810
무림피앤피(주),009580,2011/12,155920810,155920810
무림피앤피(주),009580,2012/12,155920810,155920810
무림피앤피(주),009580,2013/12,155920810,155920810
무림피앤피(주),009580,2014/12,155920810,155920810
무림피앤피(주),009580,2015/12,155920810,155920810
무림피앤피(주),009580,2016/12,155920810,155920810
무림피앤피(주),009580,1986/12,25569000,
무림피앤피(주),009580,2018/12,155920810,155920810
무림피앤피(주),009580,2019/12,155920810,155920810
무림피앤피(주),009580,2020/12,155920810,155920810
무림피앤피(주),009580,2017/12,155920810,155920810
무림피앤피(주),009580,2006/12,103420810,
문배철강(주),008420,1988/12,400000,
문배철강(주),008420,1989/12,800000,
문배철강(주),008420,1990/12,1440000,
문배철강(주),008420,1991/12,2016000,
문배철강(주),008420,1992/12,3000000,
문배철강(주),008420,1993/12,3500000,
문배철강(주),008420,1994/12,7000000,
문배철강(주),008420,1995/12,7762300,
문배철강(주),008420,1996/12,7762300,
문배철강(주),008420,1997/12,7762300,
문배철강(주),008420,1998/12,7762300,
문배철강(주),008420,1999/12,10251753,
문배철강(주),008420,2000/12,10251753,
문배철강(주),008420,2001/12,10251753,
문배철강(주),008420,2002/12,10251753,
문배철강(주),008420,2003/12,10251753,
문배철강(주),008420,2004/12,10251753,
문배철강(주),008420,2005/12,10251753,
문배철강(주),008420,2006/12,10251753,
문배철강(주),008420,2007/12,10251753,10251753
문배철강(주),008420,2008/12,10251753,10251753
문배철강(주),008420,2009/12,10251753,10251753
문배철강(주),008420,2010/12,10251753,10251753
문배철강(주),008420,2011/12,10251753,10251753
문배철강(주),008420,2012/12,10251753,10251753
문배철강(주),008420,2013/12,10251753,10251753
문배철강(주),008420,2014/12,10251753,10251753
문배철강(주),008420,2015/12,10251753,10251753
문배철강(주),008420,2016/12,10251753,10251753
문배철강(주),008420,2017/12,10251753,10251753
문배철강(주),008420,1987/12,400000,
문배철강(주),008420,2019/12,10251753,10251753
문배철강(주),008420,2020/12,10251753,10251753
문배철강(주),008420,2018/12,10251753,10251753
문배철강(주),008420,1986/12,100000,
미래산업(주),025560,1994/12,1250000,
미래산업(주),025560,1996/12,6250000,
미래산업(주),025560,1997/12,8775000,
미래산업(주),025560,1995/12,3500000,
미래산업(주),025560,1998/12,10968750,
미래산업(주),025560,2000/12,12463750,
미래산업(주),025560,2001/12,12463750,
미래산업(주),025560,2002/12,12463750,
미래산업(주),025560,2003/12,17918600,
미래산업(주),025560,2004/12,17918600,
미래산업(주),025560,1999/12,10968750,
미래산업(주),025560,2006/12,18387350,
미래산업(주),025560,2005/12,18387350,
미래산업(주),025560,2008/12,18387350,18387350
미래산업(주),025560,2009/12,23903555,23903555
미래산업(주),025560,2010/12,23903555,23903555
미래산업(주),025560,2011/12,23903555,23903555
미래산업(주),025560,2012/12,30109444,30109444
미래산업(주),025560,2013/12,30109444,30109444
미래산업(주),025560,2014/12,44507199,44507199
미래산업(주),025560,2015/12,50101604,50101604
미래산업(주),025560,2016/12,63081840,63081840
미래산업(주),025560,2017/12,63081840,63081840
미래산업(주),025560,2018/12,63481840,63481840
미래산업(주),025560,1993/12,1250000,
미래산업(주),025560,2020/12,1866293,1866293
미래산업(주),025560,2007/12,18387350,18387350
미래산업(주),025560,2019/12,84321840,84321840
미원상사(주),002840,1988/09,3100000,
미원상사(주),002840,1989/09,8000000,
미원상사(주),002840,1990/09,8000000,
미원상사(주),002840,1991/09,8000000,
미원상사(주),002840,1992/09,8000000,
미원상사(주),002840,1993/09,8000000,
미원상사(주),002840,1987/09,3100000,
미원상사(주),002840,1995/09,8000000,
미원상사(주),002840,1996/09,8000000,
미원상사(주),002840,1997/09,8000000,
미원상사(주),002840,1998/09,8000000,
미원상사(주),002840,1999/09,8000000,
미원상사(주),002840,2000/09,8000000,
미원상사(주),002840,2001/09,8000000,
미원상사(주),002840,2002/09,8000000,
미원상사(주),002840,2003/09,8000000,
미원상사(주),002840,2004/09,8000000,
미원상사(주),002840,2005/09,13324000,
미원상사(주),002840,2006/09,13324000,
미원상사(주),002840,2007/09,13324000,13324000
미원상사(주),002840,2008/09,13324000,13324000
미원상사(주),002840,2009/12,9824000,9824000
미원상사(주),002840,2010/12,9871100,9871100
미원상사(주),002840,2011/12,7616365,7616365
미원상사(주),002840,2012/12,7659565,7659565
미원상사(주),002840,2013/12,7791365,7791365
미원상사(주),002840,2014/12,7837185,7837185
미원상사(주),002840,2015/12,7892070,7892070
미원상사(주),002840,2016/12,7949030,7949030
미원상사(주),002840,2017/12,7968720,7968720
미원상사(주),002840,2018/12,7992480,7992480
미원상사(주),002840,2019/12,6661780,6661780
미원상사(주),002840,2020/12,6661780,6661780
미원상사(주),002840,1994/09,8000000,
미원상사(주),002840,1986/09,3100000,
미원스페셜티케미칼(주),268280,2019/12,2633946,2633946
미원스페셜티케미칼(주),268280,2020/12,2633946,2633946
미원스페셜티케미칼(주),268280,2018/12,2610638,2610638
미원스페셜티케미칼(주),268280,2017/12,2589556,2589556
미원홀딩스(주),107590,2011/12,3551750,3551750
미원홀딩스(주),107590,2012/12,3581750,3581750
미원홀딩스(주),107590,2013/12,3602365,3602365
미원홀딩스(주),107590,2014/12,3622445,3622445
미원홀딩스(주),107590,2010/12,3525650,3525650
미원홀딩스(주),107590,2016/12,3673205,3673205
미원홀딩스(주),107590,2017/12,1315887,1315887
미원홀딩스(주),107590,2018/12,1315887,1315887
미원홀딩스(주),107590,2019/12,1315887,1315887
미원홀딩스(주),107590,2015/12,3646835,3646835
미원홀딩스(주),107590,2020/12,1315887,1315887
미원홀딩스(주),107590,2009/12,3500000,3500000
미원화학(주),134380,2011/12,2303185,2303185
미원화학(주),134380,2014/12,2347435,2347435
미원화학(주),134380,2015/12,2366860,2366860
미원화학(주),134380,2012/12,2316835,2316835
미원화학(주),134380,2017/12,2389992,2389992
미원화학(주),134380,2018/12,2394716,2394716
미원화학(주),134380,2019/12,2404080,2404080
미원화학(주),134380,2020/12,2404080,2404080
미원화학(주),134380,2016/12,2384812,2384812
미원화학(주),134380,2013/12,2332285,2332285
미창석유공업(주),003650,1987/12,1000000,
미창석유공업(주),003650,1989/12,4500000,
미창석유공업(주),003650,1990/12,4500000,
미창석유공업(주),003650,1986/12,1000000,
미창석유공업(주),003650,1992/12,4500000,
미창석유공업(주),003650,1988/12,1000000,
미창석유공업(주),003650,1994/12,5555000,
미창석유공업(주),003650,1995/12,6414555,
미창석유공업(주),003650,1996/12,7216965,
미창석유공업(주),003650,1997/12,8698360,
미창석유공업(주),003650,1998/12,8698360,
미창석유공업(주),003650,1999/12,8698360,
미창석유공업(주),003650,2000/12,8698360,
미창석유공업(주),003650,2001/12,8698360,
미창석유공업(주),003650,2002/12,8698360,
미창석유공업(주),003650,2003/12,8698360,
미창석유공업(주),003650,2004/12,8698360,
미창석유공업(주),003650,2005/12,8698360,
미창석유공업(주),003650,2006/12,8698360,
미창석유공업(주),003650,2007/12,8698360,8698360
미창석유공업(주),003650,2008/12,8698360,8698360
미창석유공업(주),003650,2009/12,8698360,8698360
미창석유공업(주),003650,2010/12,8698360,8698360
미창석유공업(주),003650,2011/12,8698360,8698360
미창석유공업(주),003650,1993/12,4680000,
미창석유공업(주),003650,2013/12,8698360,8698360
미창석유공업(주),003650,2014/12,8698360,8698360
미창석유공업(주),003650,2015/12,8698360,8698360
미창석유공업(주),003650,2016/12,8698360,8698360
미창석유공업(주),003650,2017/12,8698360,8698360
미창석유공업(주),003650,2018/12,8698360,8698360
미창석유공업(주),003650,2019/12,8698360,8698360
미창석유공업(주),003650,2020/12,8698360,8698360
미창석유공업(주),003650,1991/12,4500000,
미창석유공업(주),003650,2012/12,8698360,8698360
백광산업(주),001340,1983/12,650000,
백광산업(주),001340,1984/12,650000,
백광산업(주),001340,1985/12,1300000,
백광산업(주),001340,1986/12,1300000,
백광산업(주),001340,1987/12,1300000,
백광산업(주),001340,1988/12,1950000,
백광산업(주),001340,1982/12,650000,
백광산업(주),001340,1990/12,1950000,
백광산업(주),001340,1991/12,3120000,
백광산업(주),001340,1992/12,4680000,
백광산업(주),001340,1993/12,4680000,
백광산업(주),001340,1994/12,6081820,
백광산업(주),001340,1995/12,6922090,
백광산업(주),001340,1996/12,6922090,
백광산업(주),001340,1997/12,6922090,
백광산업(주),001340,1998/12,8260650,
백광산업(주),001340,1999/12,9924980,
백광산업(주),001340,2000/12,9924980,
백광산업(주),001340,2001/12,9924980,
백광산업(주),001340,2002/12,9924980,
백광산업(주),001340,2003/12,9924980,
백광산업(주),001340,2004/12,9924980,
백광산업(주),001340,2005/12,9924980,
백광산업(주),001340,2006/12,9924980,
백광산업(주),001340,2007/12,9924980,9924980
백광산업(주),001340,2008/12,12924980,12924980
백광산업(주),001340,2009/12,12924980,12924980
백광산업(주),001340,2010/12,13546920,13546920
백광산업(주),001340,2011/12,14199955,14199955
백광산업(주),001340,2012/12,14885645,14885645
백광산업(주),001340,2013/12,15605621,15605621
백광산업(주),001340,2014/12,15605621,15605621
백광산업(주),001340,2015/12,22459204,22459204
백광산업(주),001340,2016/12,22459204,22459204
백광산업(주),001340,2017/12,22459204,22459204
백광산업(주),001340,2018/12,22459204,22459204
백광산업(주),001340,2019/12,22459204,22459204
백광산업(주),001340,2020/12,22459204,22459204
백광산업(주),001340,1989/12,1950000,
백광산업(주),001340,1981/12,650000,
범양건영(주),002410,1987/12,2500000,
범양건영(주),002410,1988/12,7500000,
범양건영(주),002410,1986/12,2500000,
범양건영(주),002410,1990/12,12600000,
범양건영(주),002410,1991/12,12600000,
범양건영(주),002410,1992/12,17261705,
범양건영(주),002410,1989/12,7500000,
범양건영(주),002410,1993/12,17261705,
범양건영(주),002410,1995/12,34665750,
범양건영(주),002410,1996/12,34665750,
범양건영(주),002410,1997/12,36233790,
범양건영(주),002410,1998/12,36233790,
범양건영(주),002410,1999/12,36233790,
범양건영(주),002410,2000/12,36233790,
범양건영(주),002410,2001/12,36233790,
범양건영(주),002410,2002/12,36233790,
범양건영(주),002410,1994/12,26298215,
범양건영(주),002410,2004/12,37258350,
범양건영(주),002410,1985/12,2500000,
범양건영(주),002410,2006/12,37961790,
범양건영(주),002410,2007/12,37961790,37961790
범양건영(주),002410,2008/12,37961790,37961790
범양건영(주),002410,2009/12,56961790,56961790
범양건영(주),002410,2010/12,56989245,56989245
범양건영(주),002410,2011/12,57033590,57033590
범양건영(주),002410,2012/12,5144670,5144670
범양건영(주),002410,2013/12,13098785,13098785
범양건영(주),002410,2014/12,13318975,13318975
범양건영(주),002410,2015/12,23762935,23762935
범양건영(주),002410,2016/12,23764635,23764635
범양건영(주),002410,2017/12,23769595,23769595
범양건영(주),002410,2018/12,24831812,24831812
범양건영(주),002410,2019/12,24831812,24831812
범양건영(주),002410,2020/12,24831982,24831982
범양건영(주),002410,2003/12,37258350,
범양건영(주),002410,2005/12,37961790,
보령제약(주),003850,1987/12,3800000,
보령제약(주),003850,1988/12,10000000,
보령제약(주),003850,1989/12,10000000,
보령제약(주),003850,1990/12,10000000,
보령제약(주),003850,1991/12,10000000,
보령제약(주),003850,1992/12,10000000,
보령제약(주),003850,1993/12,12000000,
보령제약(주),003850,1994/12,12000000,
보령제약(주),003850,1995/12,12240000,
보령제약(주),003850,1996/12,12484800,
보령제약(주),003850,1997/12,12484800,
보령제약(주),003850,1998/12,12734495,
보령제약(주),003850,1999/12,12989180,
보령제약(주),003850,2000/12,13300000,
보령제약(주),003850,2001/12,13600000,
보령제약(주),003850,2002/12,13600000,
보령제약(주),003850,2003/12,13600000,
보령제약(주),003850,2004/12,13900000,
보령제약(주),003850,2005/12,13900000,
보령제약(주),003850,2006/12,14200000,
보령제약(주),003850,2007/12,14500000,14500000
보령제약(주),003850,2008/12,14800000,14800000
보령제약(주),003850,2009/12,15100000,15100000
보령제약(주),003850,2010/12,15850000,15850000
보령제약(주),003850,2011/12,16627500,16627500
보령제약(주),003850,2012/12,17440000,17440000
보령제약(주),003850,2013/12,18282500,18282500
보령제약(주),003850,2014/12,19170000,19170000
보령제약(주),003850,2015/12,20100000,20100000
보령제약(주),003850,2016/12,21075000,21075000
보령제약(주),003850,2017/12,22100000,22100000
보령제약(주),003850,2018/12,22100000,22100000
보령제약(주),003850,2019/12,22100000,22100000
보령제약(주),003850,2020/12,23810000,23810000
보령제약(주),003850,1985/12,2700000,
보령제약(주),003850,1986/12,3300000,
보해양조(주),000890,1987/12,2900000,
보해양조(주),000890,1988/12,4500000,
보해양조(주),000890,1989/12,4500000,
보해양조(주),000890,1990/12,4950000,
보해양조(주),000890,1991/12,5500000,
보해양조(주),000890,1992/12,5500000,
보해양조(주),000890,1993/12,5500000,
보해양조(주),000890,1994/12,5500000,
보해양조(주),000890,1995/12,5500000,
보해양조(주),000890,1996/12,5500000,
보해양조(주),000890,1997/12,5500000,
보해양조(주),000890,1998/12,11012755,
보해양조(주),000890,1999/12,11012755,
보해양조(주),000890,2000/12,11012755,
보해양조(주),000890,2001/12,11012755,
보해양조(주),000890,2002/12,11012755,
보해양조(주),000890,2003/12,11012755,
보해양조(주),000890,2004/12,11012755,
보해양조(주),000890,2005/12,11012755,
보해양조(주),000890,2006/12,11012755,
보해양조(주),000890,2007/12,11012755,11012755
보해양조(주),000890,2008/12,11012755,11012755
보해양조(주),000890,2009/12,11012755,11012755
보해양조(주),000890,2010/12,12585080,12585080
보해양조(주),000890,2011/12,21960080,21960080
보해양조(주),000890,2012/12,21960080,21960080
보해양조(주),000890,2013/12,23928575,23928575
보해양조(주),000890,2014/12,41389239,41389239
보해양조(주),000890,2015/12,46868157,46868157
보해양조(주),000890,2016/12,47920467,47920467
보해양조(주),000890,2017/12,48285273,48285273
보해양조(주),000890,2018/12,48285273,48285273
보해양조(주),000890,2019/12,63009129,63009129
보해양조(주),000890,2020/12,63724687,63724687
보해양조(주),000890,1986/12,2900000,
보해양조(주),000890,1985/12,2900000,
부광약품(주),003000,1988/03,1900000,
부광약품(주),003000,1989/03,6000000,
부광약품(주),003000,1990/03,6000000,
부광약품(주),003000,1991/03,6360000,
부광약품(주),003000,1992/03,6360000,
부광약품(주),003000,1993/03,6678000,
부광약품(주),003000,1994/03,7000000,
부광약품(주),003000,1995/03,7350000,
부광약품(주),003000,1996/03,7700000,
부광약품(주),003000,1997/03,8100000,
부광약품(주),003000,1998/03,8100000,
부광약품(주),003000,1999/03,9720000,
부광약품(주),003000,2000/03,10692000,
부광약품(주),003000,2001/03,11206425,
부광약품(주),003000,2002/03,11206425,
부광약품(주),003000,2003/03,11206425,
부광약품(주),003000,2004/03,11206425,
부광약품(주),003000,2005/03,12286600,
부광약품(주),003000,2006/03,12286600,
부광약품(주),003000,2007/03,12286600,12286600
부광약품(주),003000,2008/03,12879730,12879730
부광약품(주),003000,2009/03,13522613,13522613
부광약품(주),003000,2010/03,13522613,13522613
부광약품(주),003000,2011/03,13522613,13522613
부광약품(주),003000,2012/12,14172300,14172300
부광약품(주),003000,2013/12,14843661,14843661
부광약품(주),003000,2014/12,15548506,15548506
부광약품(주),003000,2015/12,17044765,17044765
부광약품(주),003000,2016/12,18693761,18693761
부광약품(주),003000,2017/12,22282242,22282242
부광약품(주),003000,2018/12,24435142,24435142
부광약품(주),003000,2019/12,31765684,31765684
부광약품(주),003000,2020/12,33289457,33289457
부광약품(주),003000,1987/03,1900000,
부광약품(주),003000,1986/03,1000000,
부국철강(주),026940,1992/12,3160000,
부국철강(주),026940,1991/12,1800000,
부국철강(주),026940,1994/12,3160000,
부국철강(주),026940,1995/12,3160000,
부국철강(주),026940,1993/12,3160000,
부국철강(주),026940,1996/12,5160000,
부국철강(주),026940,1998/12,5160000,
부국철강(주),026940,1999/12,5160000,
부국철강(주),026940,2000/12,6200000,
부국철강(주),026940,2001/12,6200000,
부국철강(주),026940,2002/12,6200000,
부국철강(주),026940,1997/12,5160000,
부국철강(주),026940,2004/12,6200000,
부국철강(주),026940,2003/12,6200000,
부국철강(주),026940,2006/12,10000000,
부국철강(주),026940,2007/12,10000000,10000000
부국철강(주),026940,2008/12,10000000,10000000
부국철강(주),026940,2009/12,10000000,10000000
부국철강(주),026940,2010/12,10000000,10000000
부국철강(주),026940,2011/12,10000000,10000000
부국철강(주),026940,2012/12,10000000,10000000
부국철강(주),026940,2013/12,10000000,10000000
부국철강(주),026940,2014/12,10000000,10000000
부국철강(주),026940,2015/12,10000000,10000000
부국철강(주),026940,2005/12,10000000,
부국철강(주),026940,2017/12,10000000,10000000
부국철강(주),026940,2018/12,10000000,10000000
부국철강(주),026940,2019/12,10000000,10000000
부국철강(주),026940,2020/12,10000000,10000000
부국철강(주),026940,2016/12,10000000,10000000
부국철강(주),026940,1990/12,1500000,
부산산업(주),011390,1986/12,950000,
부산산업(주),011390,1987/12,950000,
부산산업(주),011390,1990/12,2500000,
부산산업(주),011390,1989/12,950000,
부산산업(주),011390,1992/12,3300000,
부산산업(주),011390,1993/12,3630000,
부산산업(주),011390,1994/12,5280000,
부산산업(주),011390,1995/12,5280000,
부산산업(주),011390,1996/12,5280000,
부산산업(주),011390,1997/12,5280000,
부산산업(주),011390,1998/12,5280000,
부산산업(주),011390,1999/12,5280000,
부산산업(주),011390,2000/12,5280000,
부산산업(주),011390,2001/12,5280000,
부산산업(주),011390,2002/12,5280000,
부산산업(주),011390,2003/12,5280000,
부산산업(주),011390,2004/12,5280000,
부산산업(주),011390,2005/12,5280000,
부산산업(주),011390,2006/12,5280000,
부산산업(주),011390,2007/12,5280000,5280000
부산산업(주),011390,1988/12,950000,
부산산업(주),011390,2009/12,5280000,5280000
부산산업(주),011390,2010/12,5280000,5280000
부산산업(주),011390,2011/12,5280000,5280000
부산산업(주),011390,2012/12,5280000,5280000
부산산업(주),011390,2013/12,5280000,5280000
부산산업(주),011390,2014/12,5280000,5280000
부산산업(주),011390,2015/12,5280000,5280000
부산산업(주),011390,2016/12,5280000,5280000
부산산업(주),011390,2017/12,5280000,5280000
부산산업(주),011390,2018/12,5280000,5280000
부산산업(주),011390,2019/12,5280000,5280000
부산산업(주),011390,2020/12,5280000,5280000
부산산업(주),011390,2008/12,5280000,5280000
부산산업(주),011390,1991/12,2500000,
부산주공(주),005030,1983/12,1200000,
부산주공(주),005030,1984/12,1200000,
부산주공(주),005030,1985/12,1200000,
부산주공(주),005030,1986/12,1200000,
부산주공(주),005030,1987/12,1200000,
부산주공(주),005030,1988/12,2400000,
부산주공(주),005030,1989/12,2400000,
부산주공(주),005030,1990/12,2400000,
부산주공(주),005030,1991/12,2400000,
부산주공(주),005030,1992/12,2400000,
부산주공(주),005030,1993/12,2400000,
부산주공(주),005030,1994/12,2400000,
부산주공(주),005030,1995/12,2400000,
부산주공(주),005030,1996/12,3600000,
부산주공(주),005030,1997/12,3600000,
부산주공(주),005030,1998/12,3600000,
부산주공(주),005030,1999/12,3600000,
부산주공(주),005030,2000/12,3600000,
부산주공(주),005030,1982/12,1200000,
부산주공(주),005030,2002/12,3600000,
부산주공(주),005030,2003/12,3600000,
부산주공(주),005030,2004/12,3600000,
부산주공(주),005030,2005/12,3600000,
부산주공(주),005030,2006/12,3600000,
부산주공(주),005030,2007/12,3600000,3600000
부산주공(주),005030,2008/12,3600000,3600000
부산주공(주),005030,2009/12,3600000,3600000
부산주공(주),005030,1981/12,622500,
부산주공(주),005030,2011/12,6560200,6560200
부산주공(주),005030,2012/12,6560200,6560200
부산주공(주),005030,2013/12,6560200,6560200
부산주공(주),005030,2014/12,6560200,6560200
부산주공(주),005030,2015/12,11300000,11300000
부산주공(주),005030,2016/12,11300000,11300000
부산주공(주),005030,2017/12,13412279,13412279
부산주공(주),005030,2018/12,21174764,21174764
부산주공(주),005030,2019/12,21198802,21198802
부산주공(주),005030,2020/12,28424759,28424759
부산주공(주),005030,2001/12,3600000,
부산주공(주),005030,2010/12,3600000,3600000
비케이탑스(주),030790,2001/12,13600000,
비케이탑스(주),030790,2002/12,13600000,
비케이탑스(주),030790,2003/12,13600000,
비케이탑스(주),030790,2004/12,13600000,
비케이탑스(주),030790,2005/12,13600000,
비케이탑스(주),030790,2000/12,13600000,
비케이탑스(주),030790,2007/12,13600000,13600000
비케이탑스(주),030790,2008/12,13600000,13600000
비케이탑스(주),030790,2009/12,13600000,13600000
비케이탑스(주),030790,2010/12,13600000,13600000
비케이탑스(주),030790,2011/12,13600000,13600000
비케이탑스(주),030790,2012/12,16004770,16004770
비케이탑스(주),030790,2013/12,20804770,20804770
비케이탑스(주),030790,2014/12,15657221,15657221
비케이탑스(주),030790,2015/12,26318094,26318094
비케이탑스(주),030790,2016/12,26367173,26367173
비케이탑스(주),030790,2017/12,45548088,45548088
비케이탑스(주),030790,2018/12,47168226,47168226
비케이탑스(주),030790,2019/12,74160040,74160040
비케이탑스(주),030790,2020/12,6535771,6535771
비케이탑스(주),030790,2006/12,13600000,
비케이탑스(주),030790,1999/12,9500000,
사조동아원(주),008040,1987/09,930000,
사조동아원(주),008040,1988/09,930000,
사조동아원(주),008040,1986/09,930000,
사조동아원(주),008040,1990/09,3000000,
사조동아원(주),008040,1991/09,3000000,
사조동아원(주),008040,1992/09,3000000,
사조동아원(주),008040,1989/09,3000000,
사조동아원(주),008040,1993/09,3000000,
사조동아원(주),008040,1995/09,3000000,
사조동아원(주),008040,1996/09,3000000,
사조동아원(주),008040,1997/09,3000000,
사조동아원(주),008040,1998/09,3000000,
사조동아원(주),008040,1999/09,3000000,
사조동아원(주),008040,2000/09,3000000,
사조동아원(주),008040,1994/09,3000000,
사조동아원(주),008040,2002/09,4500000,
사조동아원(주),008040,2001/09,4500000,
사조동아원(주),008040,2004/09,4500000,
사조동아원(주),008040,2005/09,5865615,
사조동아원(주),008040,2006/09,10216968,
사조동아원(주),008040,2007/09,10684726,10684726
사조동아원(주),008040,2008/12,31344623,31344623
사조동아원(주),008040,2009/12,31344623,31344623
사조동아원(주),008040,2010/12,31344623,31344623
사조동아원(주),008040,2011/12,31344623,31344623
사조동아원(주),008040,2012/12,32590175,32590175
사조동아원(주),008040,2013/12,32590175,32590175
사조동아원(주),008040,2014/12,32590175,32590175
사조동아원(주),008040,2015/12,32590175,32590175
사조동아원(주),008040,2016/12,32590175,32590175
사조동아원(주),008040,2017/12,70572300,70572300
사조동아원(주),008040,2003/09,4500000,
사조동아원(주),008040,2019/12,70572300,70572300
사조동아원(주),008040,2020/12,70572300,70572300
사조동아원(주),008040,2018/12,70572300,70572300
사조동아원(주),008040,1985/09,301597,
사조산업(주),007160,1986/12,2000100,
사조산업(주),007160,1987/12,2000100,
사조산업(주),007160,1989/12,17000000,
사조산업(주),007160,1988/12,8000000,
사조산업(주),007160,1991/12,17000000,
사조산업(주),007160,1990/12,17000000,
사조산업(주),007160,1993/12,17000000,
사조산업(주),007160,1994/12,17000000,
