회사명,거래소코드,회계년도,자산(*)(천원),자산(*)(IFRS)(천원)
(주)에스피씨삼립,005610,1983/12,38478788,
(주)에스피씨삼립,005610,1984/12,42643233,
(주)에스피씨삼립,005610,1985/12,49502830,
(주)에스피씨삼립,005610,1986/12,55279297,
(주)에스피씨삼립,005610,1987/12,60379492,
(주)에스피씨삼립,005610,1988/12,102637442,
(주)에스피씨삼립,005610,1989/12,131476641,
(주)에스피씨삼립,005610,1990/12,145989539,
(주)에스피씨삼립,005610,1991/12,168136631,
(주)에스피씨삼립,005610,1992/12,214376177,
(주)에스피씨삼립,005610,1993/12,253933063,
(주)에스피씨삼립,005610,1994/12,264086890,
(주)에스피씨삼립,005610,1995/12,240372075,
(주)에스피씨삼립,005610,1996/12,221531047,
(주)에스피씨삼립,005610,1997/12,,
(주)에스피씨삼립,005610,1998/12,201270563,
(주)에스피씨삼립,005610,1999/12,222902034,
(주)에스피씨삼립,005610,2000/12,215743774,
(주)에스피씨삼립,005610,2001/12,220003074,
(주)에스피씨삼립,005610,2002/12,204862789,
(주)에스피씨삼립,005610,2003/12,181351727,
(주)에스피씨삼립,005610,2004/12,185162068,
(주)에스피씨삼립,005610,2005/12,188283487,
(주)에스피씨삼립,005610,2006/12,192432056,
(주)에스피씨삼립,005610,2007/12,197714776,197714776
(주)에스피씨삼립,005610,2008/12,211697528,211697528
(주)에스피씨삼립,005610,2009/12,212846506,212846506
(주)에스피씨삼립,005610,2010/12,232013419,230229169
(주)에스피씨삼립,005610,2011/12,361190490,361190490
(주)에스피씨삼립,005610,2012/12,389000191,389000191
(주)에스피씨삼립,005610,2013/12,410494917,410494917
(주)에스피씨삼립,005610,2014/12,409080769,409080769
(주)에스피씨삼립,005610,2015/12,383727049,383727049
(주)에스피씨삼립,005610,2016/12,420244594,420244594
(주)에스피씨삼립,005610,2017/12,449076257,449076257
(주)에스피씨삼립,005610,2018/12,594160857,594160857
(주)에스피씨삼립,005610,2019/12,954761884,954761884
(주)에스피씨삼립,005610,2020/12,945638158,945638158
(주)에이블씨엔씨,078520,2004/12,59697745,
(주)에이블씨엔씨,078520,2005/12,73160377,
(주)에이블씨엔씨,078520,2006/12,44693982,
(주)에이블씨엔씨,078520,2007/12,51583741,51583741
(주)에이블씨엔씨,078520,2008/12,62022327,62022327
(주)에이블씨엔씨,078520,2009/12,90055716,90055716
(주)에이블씨엔씨,078520,2010/12,127307863,130718445
(주)에이블씨엔씨,078520,2011/12,184857484,184857484
(주)에이블씨엔씨,078520,2012/12,232110920,232110920
(주)에이블씨엔씨,078520,2013/12,224201084,224201084
(주)에이블씨엔씨,078520,2014/12,211410482,211410482
(주)에이블씨엔씨,078520,2015/12,228968976,228968976
(주)에이블씨엔씨,078520,2016/12,260930714,260930714
(주)에이블씨엔씨,078520,2017/12,352666023,352666023
(주)에이블씨엔씨,078520,2018/12,361826296,361826296
(주)에이블씨엔씨,078520,2019/12,378001845,378001845
(주)에이블씨엔씨,078520,2020/12,246450790,246450790
(주)에이엔피,015260,1986/12,4601346,
(주)에이엔피,015260,1987/12,6238916,
(주)에이엔피,015260,1988/12,8280983,
(주)에이엔피,015260,1989/12,13839473,
(주)에이엔피,015260,1990/12,13253180,
(주)에이엔피,015260,1991/12,10764111,
(주)에이엔피,015260,1992/12,10148860,
(주)에이엔피,015260,1993/12,11227453,
(주)에이엔피,015260,1994/12,13402790,
(주)에이엔피,015260,1995/12,16733829,
(주)에이엔피,015260,1996/12,22444060,
(주)에이엔피,015260,1997/12,25826704,
(주)에이엔피,015260,1998/12,23974694,
(주)에이엔피,015260,1999/12,27867224,
(주)에이엔피,015260,2000/12,38162815,
(주)에이엔피,015260,2001/12,54460063,
(주)에이엔피,015260,2002/12,42541535,
(주)에이엔피,015260,2003/12,42877652,
(주)에이엔피,015260,2004/12,32406251,
(주)에이엔피,015260,2005/12,38204217,
(주)에이엔피,015260,2006/12,66818414,
(주)에이엔피,015260,2007/12,81878323,81878323
(주)에이엔피,015260,2008/12,89335925,89335925
(주)에이엔피,015260,2009/12,93823507,90700268
(주)에이엔피,015260,2010/12,101419747,101419747
(주)에이엔피,015260,2011/12,92414331,92414331
(주)에이엔피,015260,2012/12,89360006,89360006
(주)에이엔피,015260,2013/12,99807198,99807198
(주)에이엔피,015260,2014/12,100808207,100808207
(주)에이엔피,015260,2015/12,109161702,109161702
(주)에이엔피,015260,2016/12,117388878,117388878
(주)에이엔피,015260,2017/12,130520945,130520945
(주)에이엔피,015260,2018/12,141350632,141350632
(주)에이엔피,015260,2019/12,120153328,120153328
(주)에이엔피,015260,2020/12,103907677,103907677
(주)에이프로젠케이아이씨,007460,1988/12,5204668,
(주)에이프로젠케이아이씨,007460,1989/12,9566154,
(주)에이프로젠케이아이씨,007460,1990/12,14907289,
(주)에이프로젠케이아이씨,007460,1991/12,17349534,
(주)에이프로젠케이아이씨,007460,1992/12,20114856,
(주)에이프로젠케이아이씨,007460,1993/12,19683250,
(주)에이프로젠케이아이씨,007460,1994/12,23486727,
(주)에이프로젠케이아이씨,007460,1995/12,28673972,
(주)에이프로젠케이아이씨,007460,1996/12,32280346,
(주)에이프로젠케이아이씨,007460,1997/12,31081234,
(주)에이프로젠케이아이씨,007460,1998/12,32312900,
(주)에이프로젠케이아이씨,007460,1999/12,31893768,
(주)에이프로젠케이아이씨,007460,2000/12,31739635,
(주)에이프로젠케이아이씨,007460,2001/12,42641347,
(주)에이프로젠케이아이씨,007460,2002/12,42273308,
(주)에이프로젠케이아이씨,007460,2003/12,60857102,
(주)에이프로젠케이아이씨,007460,2004/12,67767911,
(주)에이프로젠케이아이씨,007460,2005/12,70974096,
(주)에이프로젠케이아이씨,007460,2006/12,82952202,
(주)에이프로젠케이아이씨,007460,2007/12,105793839,105793839
(주)에이프로젠케이아이씨,007460,2008/12,214772506,214772506
(주)에이프로젠케이아이씨,007460,2009/12,246505976,246505976
(주)에이프로젠케이아이씨,007460,2010/12,251895847,247027323
(주)에이프로젠케이아이씨,007460,2011/12,166986013,166986013
(주)에이프로젠케이아이씨,007460,2012/12,136564096,136564096
(주)에이프로젠케이아이씨,007460,2013/12,114494675,114494675
(주)에이프로젠케이아이씨,007460,2014/12,93036739,93036739
(주)에이프로젠케이아이씨,007460,2015/12,86480981,86480981
(주)에이프로젠케이아이씨,007460,2016/12,78576666,78576666
(주)에이프로젠케이아이씨,007460,2017/12,266961639,266961639
(주)에이프로젠케이아이씨,007460,2018/12,400893903,400893903
(주)에이프로젠케이아이씨,007460,2019/12,456570731,456570731
(주)에이프로젠케이아이씨,007460,2020/12,584183400,584183400
(주)에이플러스에셋어드바이저,244920,2008/03,9235931,
(주)에이플러스에셋어드바이저,244920,2009/03,15189515,
(주)에이플러스에셋어드바이저,244920,2010/03,22246406,
(주)에이플러스에셋어드바이저,244920,2011/03,32353096,
(주)에이플러스에셋어드바이저,244920,2012/03,37229389,
(주)에이플러스에셋어드바이저,244920,2013/03,48290384,
(주)에이플러스에셋어드바이저,244920,2014/12,45706506,
(주)에이플러스에셋어드바이저,244920,2015/12,52636196,
(주)에이플러스에셋어드바이저,244920,2016/12,75460463,
(주)에이플러스에셋어드바이저,244920,2017/12,91181137,
(주)에이플러스에셋어드바이저,244920,2018/12,98562790,
(주)에이플러스에셋어드바이저,244920,2019/12,156260454,156260454
(주)에이플러스에셋어드바이저,244920,2020/12,160969617,160969617
(주)에프앤에프,007700,1983/06,6820113,
(주)에프앤에프,007700,1984/06,7652924,
(주)에프앤에프,007700,1985/06,11305671,
(주)에프앤에프,007700,1986/06,12670177,
(주)에프앤에프,007700,1987/06,14960608,
(주)에프앤에프,007700,1988/06,20304779,
(주)에프앤에프,007700,1989/06,19589353,
(주)에프앤에프,007700,1990/06,21356653,
(주)에프앤에프,007700,1991/06,23890057,
(주)에프앤에프,007700,1992/06,24602105,
(주)에프앤에프,007700,1993/06,27134823,
(주)에프앤에프,007700,1994/06,30754412,
(주)에프앤에프,007700,1995/06,36138075,
(주)에프앤에프,007700,1996/06,43421603,
(주)에프앤에프,007700,1997/06,50514775,
(주)에프앤에프,007700,1998/06,57895424,
(주)에프앤에프,007700,1999/06,91964979,
(주)에프앤에프,007700,2000/06,111078693,
(주)에프앤에프,007700,2001/12,137963402,
(주)에프앤에프,007700,2002/12,130718262,
(주)에프앤에프,007700,2003/12,109791259,
(주)에프앤에프,007700,2004/12,112028624,
(주)에프앤에프,007700,2005/12,128213302,
(주)에프앤에프,007700,2006/12,152334944,
(주)에프앤에프,007700,2007/12,173597669,173597669
(주)에프앤에프,007700,2008/12,175398612,175398612
(주)에프앤에프,007700,2009/12,183360286,183360286
(주)에프앤에프,007700,2010/12,196916337,194475585
(주)에프앤에프,007700,2011/12,196838455,196838455
(주)에프앤에프,007700,2012/12,208043735,208043735
(주)에프앤에프,007700,2013/12,273483027,273483027
(주)에프앤에프,007700,2014/12,317829243,317829243
(주)에프앤에프,007700,2015/12,327918310,327918310
(주)에프앤에프,007700,2016/12,304434809,304434809
(주)에프앤에프,007700,2017/12,399368973,399368973
(주)에프앤에프,007700,2018/12,487248982,487248982
(주)에프앤에프,007700,2019/12,657338363,657338363
(주)에프앤에프,007700,2020/12,840750686,840750686
(주)엔씨소프트,036570,1997/12,1116488,
(주)엔씨소프트,036570,1998/12,1308573,
(주)엔씨소프트,036570,1999/12,10105344,
(주)엔씨소프트,036570,2000/12,103109355,
(주)엔씨소프트,036570,2001/12,149532455,
(주)엔씨소프트,036570,2002/12,240703456,
(주)엔씨소프트,036570,2003/12,249069379,
(주)엔씨소프트,036570,2004/12,368316319,
(주)엔씨소프트,036570,2005/12,421559728,
(주)엔씨소프트,036570,2006/12,463919454,
(주)엔씨소프트,036570,2007/12,503242821,503242821
(주)엔씨소프트,036570,2008/12,473829980,473829980
(주)엔씨소프트,036570,2009/12,780766095,780766095
(주)엔씨소프트,036570,2010/12,1006350939,1012702878
(주)엔씨소프트,036570,2011/12,1144558297,1144558297
(주)엔씨소프트,036570,2012/12,1200513922,1200513922
(주)엔씨소프트,036570,2013/12,1390187662,1390187662
(주)엔씨소프트,036570,2014/12,1592381848,1592381848
(주)엔씨소프트,036570,2015/12,2101635883,2101635883
(주)엔씨소프트,036570,2016/12,2277262883,2277262883
(주)엔씨소프트,036570,2017/12,3461508054,3461508054
(주)엔씨소프트,036570,2018/12,2882011625,2882011625
(주)엔씨소프트,036570,2019/12,3185181621,3185181621
(주)엔씨소프트,036570,2020/12,3972964831,3972964831
(주)엔아이스틸,008260,1981/12,7151809,
(주)엔아이스틸,008260,1983/03,6574785,
(주)엔아이스틸,008260,1984/03,5894692,
(주)엔아이스틸,008260,1985/03,6879035,
(주)엔아이스틸,008260,1986/03,8224435,
(주)엔아이스틸,008260,1987/03,9193157,
(주)엔아이스틸,008260,1988/03,11400029,
(주)엔아이스틸,008260,1989/03,13825790,
(주)엔아이스틸,008260,1990/03,32218475,
(주)엔아이스틸,008260,1991/03,42349030,
(주)엔아이스틸,008260,1992/03,53060657,
(주)엔아이스틸,008260,1993/03,54346275,
(주)엔아이스틸,008260,1994/03,50151923,
(주)엔아이스틸,008260,1995/03,66035365,
(주)엔아이스틸,008260,1996/03,62815000,
(주)엔아이스틸,008260,1997/03,68437198,
(주)엔아이스틸,008260,1998/03,,
(주)엔아이스틸,008260,1999/03,31495679,
(주)엔아이스틸,008260,2000/12,26792189,
(주)엔아이스틸,008260,2001/12,23951679,
(주)엔아이스틸,008260,2002/12,28626958,
(주)엔아이스틸,008260,2003/12,35073644,
(주)엔아이스틸,008260,2004/12,44003450,
(주)엔아이스틸,008260,2005/12,56354297,
(주)엔아이스틸,008260,2006/12,56950637,
(주)엔아이스틸,008260,2007/12,81463887,81463887
(주)엔아이스틸,008260,2008/12,115057700,115057700
(주)엔아이스틸,008260,2009/12,110768566,110768566
(주)엔아이스틸,008260,2010/12,118900126,131949844
(주)엔아이스틸,008260,2011/12,143559344,143559344
(주)엔아이스틸,008260,2012/12,142242311,142242311
(주)엔아이스틸,008260,2013/12,153991972,153991972
(주)엔아이스틸,008260,2014/12,169173823,169173823
(주)엔아이스틸,008260,2015/12,176627843,176627843
(주)엔아이스틸,008260,2016/12,207262893,207262893
(주)엔아이스틸,008260,2017/12,251330239,251330239
(주)엔아이스틸,008260,2018/12,243908883,243908883
(주)엔아이스틸,008260,2019/12,258675167,258675167
(주)엔아이스틸,008260,2020/12,287376146,287376146
(주)엔에스쇼핑,138250,2002/12,59476219,
(주)엔에스쇼핑,138250,2003/12,60475103,
(주)엔에스쇼핑,138250,2004/12,100451051,
(주)엔에스쇼핑,138250,2005/12,176517345,
(주)엔에스쇼핑,138250,2006/12,212186243,
(주)엔에스쇼핑,138250,2007/12,274018220,
(주)엔에스쇼핑,138250,2008/12,413738628,
(주)엔에스쇼핑,138250,2009/12,419834892,
(주)엔에스쇼핑,138250,2010/12,502619453,482650930
(주)엔에스쇼핑,138250,2011/12,247974582,247974582
(주)엔에스쇼핑,138250,2012/12,288565875,288565875
(주)엔에스쇼핑,138250,2013/12,336641578,336641578
(주)엔에스쇼핑,138250,2014/12,414530413,414530413
(주)엔에스쇼핑,138250,2015/12,450236954,450236954
(주)엔에스쇼핑,138250,2016/12,823175234,823175234
(주)엔에스쇼핑,138250,2017/12,792141105,792141105
(주)엔에스쇼핑,138250,2018/12,823465009,823465009
(주)엔에스쇼핑,138250,2019/12,878256490,878256490
(주)엔에스쇼핑,138250,2020/12,1007502608,1007502608
(주)엔케이,085310,1999/12,39891222,
(주)엔케이,085310,2000/12,40250921,
(주)엔케이,085310,2001/12,45752212,
(주)엔케이,085310,2002/12,52926034,
(주)엔케이,085310,2003/12,56395234,
(주)엔케이,085310,2004/12,67037118,
(주)엔케이,085310,2005/12,89044232,
(주)엔케이,085310,2006/12,99817812,
(주)엔케이,085310,2007/12,154081367,154081367
(주)엔케이,085310,2008/12,257827938,257827938
(주)엔케이,085310,2009/12,221930022,221930022
(주)엔케이,085310,2010/12,257171690,258305819
(주)엔케이,085310,2011/12,270263590,270263590
(주)엔케이,085310,2012/12,273958919,273958919
(주)엔케이,085310,2013/12,248825512,248825512
(주)엔케이,085310,2014/12,282523865,282523865
(주)엔케이,085310,2015/12,282383889,282383889
(주)엔케이,085310,2016/12,231412073,231412073
(주)엔케이,085310,2017/12,212585731,212585731
(주)엔케이,085310,2018/12,191389853,191389853
(주)엔케이,085310,2019/12,130997967,130997967
(주)엔케이,085310,2020/12,141396969,141396969
(주)엔케이물산,009810,1985/12,4238187,
(주)엔케이물산,009810,1986/12,4494718,
(주)엔케이물산,009810,1987/12,5695763,
(주)엔케이물산,009810,1988/12,8100456,
(주)엔케이물산,009810,1989/12,9508576,
(주)엔케이물산,009810,1990/12,14413710,
(주)엔케이물산,009810,1991/12,16432042,
(주)엔케이물산,009810,1992/12,17819018,
(주)엔케이물산,009810,1993/12,19921301,
(주)엔케이물산,009810,1994/12,22043258,
(주)엔케이물산,009810,1995/12,31823636,
(주)엔케이물산,009810,1996/12,35970224,
(주)엔케이물산,009810,1997/12,44582510,
(주)엔케이물산,009810,1998/12,55626443,
(주)엔케이물산,009810,1999/12,91614177,
(주)엔케이물산,009810,2000/12,33124622,
(주)엔케이물산,009810,2001/12,32703564,
(주)엔케이물산,009810,2002/12,16919229,
(주)엔케이물산,009810,2003/12,19345481,
(주)엔케이물산,009810,2004/12,10773082,
(주)엔케이물산,009810,2005/12,30880345,
(주)엔케이물산,009810,2006/12,24833551,
(주)엔케이물산,009810,2007/12,49749680,49749680
(주)엔케이물산,009810,2008/12,39964031,39964031
(주)엔케이물산,009810,2009/12,37855657,37855657
(주)엔케이물산,009810,2010/12,54567547,54206238
(주)엔케이물산,009810,2011/12,57918049,57918049
(주)엔케이물산,009810,2012/12,37873004,37873004
(주)엔케이물산,009810,2013/12,33157450,33157450
(주)엔케이물산,009810,2014/12,31906726,31906726
(주)엔케이물산,009810,2015/12,49149801,49149801
(주)엔케이물산,009810,2016/12,77968815,77968815
(주)엔케이물산,009810,2017/12,67472534,67472534
(주)엔케이물산,009810,2018/12,49399905,49399905
(주)엔케이물산,009810,2019/12,47417237,47417237
(주)엔케이물산,009810,2020/12,70991327,70991327
(주)엘에스,006260,1981/12,99681110,
(주)엘에스,006260,1982/12,109948441,
(주)엘에스,006260,1983/12,219026091,
(주)엘에스,006260,1984/12,247609731,
(주)엘에스,006260,1985/12,269602823,
(주)엘에스,006260,1986/12,304839360,
(주)엘에스,006260,1987/12,439213434,
(주)엘에스,006260,1988/12,481575891,
(주)엘에스,006260,1989/12,506145805,
(주)엘에스,006260,1990/12,589661308,
(주)엘에스,006260,1991/12,660723559,
(주)엘에스,006260,1992/12,700062281,
(주)엘에스,006260,1993/12,724506740,
(주)엘에스,006260,1994/12,867989529,
(주)엘에스,006260,1995/12,955601081,
(주)엘에스,006260,1996/12,1228887142,
(주)엘에스,006260,1997/12,1570421061,
(주)엘에스,006260,1998/12,1358944164,
(주)엘에스,006260,1999/12,1235387944,
(주)엘에스,006260,2000/12,1641532859,
(주)엘에스,006260,2001/12,1742039096,
(주)엘에스,006260,2002/12,1776761184,
(주)엘에스,006260,2003/12,1892117461,
(주)엘에스,006260,2004/12,2259857535,
(주)엘에스,006260,2005/12,2467421000,
(주)엘에스,006260,2006/12,2826355000,
(주)엘에스,006260,2007/12,3192166000,3192166000
(주)엘에스,006260,2008/12,1617995000,1617995000
(주)엘에스,006260,2009/12,1797095000,1797095000
(주)엘에스,006260,2010/12,2071128000,1799072000
(주)엘에스,006260,2011/12,1830285000,1830285000
(주)엘에스,006260,2012/12,1828317000,1828317000
(주)엘에스,006260,2013/12,1814856000,1814856000
(주)엘에스,006260,2014/12,2150823000,2150823000
(주)엘에스,006260,2015/12,2211482000,2211482000
(주)엘에스,006260,2016/12,2205888000,2205888000
(주)엘에스,006260,2017/12,2208999000,2208999000
(주)엘에스,006260,2018/12,2315648000,2315648000
(주)엘에스,006260,2019/12,3502957000,3502957000
(주)엘에스,006260,2020/12,3619489000,3619489000
(주)엘에스네트웍스,000680,1981/12,189642275,
(주)엘에스네트웍스,000680,1982/12,279047415,
(주)엘에스네트웍스,000680,1983/12,351118407,
(주)엘에스네트웍스,000680,1984/12,695548093,
(주)엘에스네트웍스,000680,1985/12,795680892,
(주)엘에스네트웍스,000680,1986/12,681888781,
(주)엘에스네트웍스,000680,1987/12,623527271,
(주)엘에스네트웍스,000680,1988/12,613699325,
(주)엘에스네트웍스,000680,1989/12,610498433,
(주)엘에스네트웍스,000680,1990/12,636416114,
(주)엘에스네트웍스,000680,1991/12,795440632,
(주)엘에스네트웍스,000680,1992/12,771584655,
(주)엘에스네트웍스,000680,1993/12,744684838,
(주)엘에스네트웍스,000680,1994/12,703071385,
(주)엘에스네트웍스,000680,1995/12,696815403,
(주)엘에스네트웍스,000680,1996/12,756630408,
(주)엘에스네트웍스,000680,1997/12,776197891,
(주)엘에스네트웍스,000680,1998/12,442824405,
(주)엘에스네트웍스,000680,1999/12,425168426,
(주)엘에스네트웍스,000680,2000/12,336692806,
(주)엘에스네트웍스,000680,2001/12,364944802,
(주)엘에스네트웍스,000680,2002/12,399482213,
(주)엘에스네트웍스,000680,2003/12,394719274,
(주)엘에스네트웍스,000680,2004/12,431518994,
(주)엘에스네트웍스,000680,2005/12,395219083,
(주)엘에스네트웍스,000680,2006/12,1234115673,
(주)엘에스네트웍스,000680,2007/12,495913878,495913878
(주)엘에스네트웍스,000680,2008/12,653949864,653949864
(주)엘에스네트웍스,000680,2009/12,1229828616,1229828616
(주)엘에스네트웍스,000680,2010/12,1213457579,1086960534
(주)엘에스네트웍스,000680,2011/12,1195737795,1195737795
(주)엘에스네트웍스,000680,2012/12,1257202779,1257202779
(주)엘에스네트웍스,000680,2013/12,1295192276,1295192276
(주)엘에스네트웍스,000680,2014/12,1412632454,1412632454
(주)엘에스네트웍스,000680,2015/12,1314804965,1314804965
(주)엘에스네트웍스,000680,2016/12,1073362855,1073362855
(주)엘에스네트웍스,000680,2017/12,1047717136,1047717136
(주)엘에스네트웍스,000680,2018/12,1028330122,1028330122
(주)엘에스네트웍스,000680,2019/12,1036062846,1036062846
(주)엘에스네트웍스,000680,2020/12,1178428091,1178428091
(주)엘에프,093050,2006/12,493485294,
(주)엘에프,093050,2007/12,566627834,566627834
(주)엘에프,093050,2008/12,633794119,633794119
(주)엘에프,093050,2009/12,756486823,756486823
(주)엘에프,093050,2010/12,863897840,970269917
(주)엘에프,093050,2011/12,1152310780,1152310780
(주)엘에프,093050,2012/12,1202450421,1202450421
(주)엘에프,093050,2013/12,1305043867,1305043867
(주)엘에프,093050,2014/12,1418950059,1418950059
(주)엘에프,093050,2015/12,1374419707,1374419707
(주)엘에프,093050,2016/12,1466740985,1466740985
(주)엘에프,093050,2017/12,1460551696,1460551696
(주)엘에프,093050,2018/12,1506189440,1506189440
(주)엘에프,093050,2019/12,1661805714,1661805714
(주)엘에프,093050,2020/12,1709663457,1709663457
(주)엘지,003550,1981/12,203194133,
(주)엘지,003550,1982/12,278015832,
(주)엘지,003550,1983/12,368969363,
(주)엘지,003550,1984/12,564637275,
(주)엘지,003550,1985/12,633214314,
(주)엘지,003550,1986/12,706344176,
(주)엘지,003550,1987/12,835458084,
(주)엘지,003550,1988/12,1042144184,
(주)엘지,003550,1989/12,1358220819,
(주)엘지,003550,1990/12,1770803084,
(주)엘지,003550,1991/12,2638220934,
(주)엘지,003550,1992/12,2887598008,
(주)엘지,003550,1993/12,2953078957,
(주)엘지,003550,1994/12,3424124724,
(주)엘지,003550,1995/12,3900687274,
(주)엘지,003550,1996/12,5069254963,
(주)엘지,003550,1997/12,6163008291,
(주)엘지,003550,1998/12,5421465524,
(주)엘지,003550,1999/12,5625474869,
(주)엘지,003550,2000/12,6472787244,
(주)엘지,003550,2001/12,3195090381,
(주)엘지,003550,2002/12,3074816765,
(주)엘지,003550,2003/12,6174983554,
(주)엘지,003550,2004/12,4349106521,
(주)엘지,003550,2005/12,4796383867,
(주)엘지,003550,2006/12,4604366649,
(주)엘지,003550,2007/12,5598838161,5598838161
(주)엘지,003550,2008/12,6956278654,6956278654
(주)엘지,003550,2009/12,8014067529,7273149833
(주)엘지,003550,2010/12,7339583704,7339583704
(주)엘지,003550,2011/12,7537759091,7537759091
(주)엘지,003550,2012/12,7703591033,7703591033
(주)엘지,003550,2013/12,7872016634,7872016634
(주)엘지,003550,2014/12,8053801766,8053801766
(주)엘지,003550,2015/12,8208765000,8208765000
(주)엘지,003550,2016/12,8360422000,8360422000
(주)엘지,003550,2017/12,9238893000,9238893000
(주)엘지,003550,2018/12,9327642000,9327642000
(주)엘지,003550,2019/12,9577961000,9577961000
(주)엘지,003550,2020/12,10570840000,10570840000
(주)엘지상사,001120,1981/12,111897974,
(주)엘지상사,001120,1982/12,155787588,
(주)엘지상사,001120,1983/12,165983411,
(주)엘지상사,001120,1984/12,282843213,
(주)엘지상사,001120,1985/12,320399496,
(주)엘지상사,001120,1986/12,327594262,
(주)엘지상사,001120,1987/12,370930219,
(주)엘지상사,001120,1988/12,412512506,
(주)엘지상사,001120,1989/12,610010133,
(주)엘지상사,001120,1990/12,764194978,
(주)엘지상사,001120,1991/12,786376882,
(주)엘지상사,001120,1992/12,920813015,
(주)엘지상사,001120,1993/12,929948474,
(주)엘지상사,001120,1994/12,989221860,
(주)엘지상사,001120,1995/12,1249777330,
(주)엘지상사,001120,1996/12,1388500924,
(주)엘지상사,001120,1997/12,2033259631,
(주)엘지상사,001120,1998/12,1650569625,
(주)엘지상사,001120,1999/12,1505187286,
(주)엘지상사,001120,2000/12,1657826503,
(주)엘지상사,001120,2001/12,1638176824,
(주)엘지상사,001120,2002/12,1455766472,
(주)엘지상사,001120,2003/12,1457116993,
(주)엘지상사,001120,2004/12,1287237814,
(주)엘지상사,001120,2005/12,1481268291,
(주)엘지상사,001120,2006/12,1127463128,
(주)엘지상사,001120,2007/12,1278390775,1278390775
(주)엘지상사,001120,2008/12,1844425488,1844425488
(주)엘지상사,001120,2009/12,1835230496,1835230496
(주)엘지상사,001120,2010/12,2307357857,2727970783
(주)엘지상사,001120,2011/12,3466189083,3466189083
(주)엘지상사,001120,2012/12,3188100089,3188100089
(주)엘지상사,001120,2013/12,3093789106,3093789106
(주)엘지상사,001120,2014/12,2933571676,2933571676
(주)엘지상사,001120,2015/12,2925629721,2925629721
(주)엘지상사,001120,2016/12,2842435626,2842435626
(주)엘지상사,001120,2017/12,2728803700,2728803700
(주)엘지상사,001120,2018/12,2697222673,2697222673
(주)엘지상사,001120,2019/12,2527925654,2527925654
(주)엘지상사,001120,2020/12,2610761219,2610761219
(주)엘지생활건강,051900,2001/12,646595738,
(주)엘지생활건강,051900,2002/12,678135196,
(주)엘지생활건강,051900,2003/12,643625894,
(주)엘지생활건강,051900,2004/12,601140215,
(주)엘지생활건강,051900,2005/12,618549607,
(주)엘지생활건강,051900,2006/12,627481571,
(주)엘지생활건강,051900,2007/12,986601952,986601952
(주)엘지생활건강,051900,2008/12,1040060680,1040060680
(주)엘지생활건강,051900,2009/12,1120564249,1057279138
(주)엘지생활건강,051900,2010/12,1490487504,1490487504
(주)엘지생활건강,051900,2011/12,1664706362,1664706362
(주)엘지생활건강,051900,2012/12,1976245361,1976245361
(주)엘지생활건강,051900,2013/12,2325813948,2325813948
(주)엘지생활건강,051900,2014/12,2691745380,2691745380
(주)엘지생활건강,051900,2015/12,2952552621,2952552621
(주)엘지생활건강,051900,2016/12,3089904898,3089904898
(주)엘지생활건강,051900,2017/12,3485163640,3485163640
(주)엘지생활건강,051900,2018/12,3687211660,3687211660
(주)엘지생활건강,051900,2019/12,4093775065,4093775065
(주)엘지생활건강,051900,2020/12,4560931342,4560931342
(주)엘지유플러스,032640,1999/12,2182925086,
(주)엘지유플러스,032640,2000/12,2259840805,
(주)엘지유플러스,032640,2001/12,2766171241,
(주)엘지유플러스,032640,2002/12,3111657291,
(주)엘지유플러스,032640,2003/12,3358019319,
(주)엘지유플러스,032640,2004/12,3522266988,
(주)엘지유플러스,032640,2005/12,3765513552,
(주)엘지유플러스,032640,2006/12,3368863372,
(주)엘지유플러스,032640,2007/12,3628720864,3628720864
(주)엘지유플러스,032640,2008/12,3858462677,3858462677
(주)엘지유플러스,032640,2009/12,4027792908,4046678000
(주)엘지유플러스,032640,2010/12,8509393000,8509393000
(주)엘지유플러스,032640,2011/12,11032980000,11032980000
(주)엘지유플러스,032640,2012/12,11070081000,11070081000
(주)엘지유플러스,032640,2013/12,11746124000,11746124000
(주)엘지유플러스,032640,2014/12,11986340000,11986340000
(주)엘지유플러스,032640,2015/12,11939224000,11939224000
(주)엘지유플러스,032640,2016/12,11989124000,11989124000
(주)엘지유플러스,032640,2017/12,11948222000,11948222000
(주)엘지유플러스,032640,2018/12,13955097000,13955097000
(주)엘지유플러스,032640,2019/12,16834279000,16834279000
(주)엘지유플러스,032640,2020/12,17253980000,17253980000
(주)엘지하우시스,108670,2009/12,1228996000,1315122000
(주)엘지하우시스,108670,2010/12,1381484000,1381484000
(주)엘지하우시스,108670,2011/12,1641318000,1641318000
(주)엘지하우시스,108670,2012/12,1535955000,1535955000
(주)엘지하우시스,108670,2013/12,1713858000,1713858000
(주)엘지하우시스,108670,2014/12,1781223000,1781223000
(주)엘지하우시스,108670,2015/12,1890659000,1890659000
(주)엘지하우시스,108670,2016/12,1918101000,1918101000
(주)엘지하우시스,108670,2017/12,2223907000,2223907000
(주)엘지하우시스,108670,2018/12,2144283000,2144283000
(주)엘지하우시스,108670,2019/12,2168161000,2168161000
(주)엘지하우시스,108670,2020/12,2023506000,2023506000
(주)엘지헬로비전,037560,1999/12,12006559,
(주)엘지헬로비전,037560,2000/12,12634317,
(주)엘지헬로비전,037560,2001/12,15612144,
