회사명,거래소코드,회계년도,자본잉여금(*)(천원),자본잉여금(*)(IFRS)(천원)
진흥기업(주),002780,2003/12,29745415,
진흥기업(주),002780,2004/12,29745415,
진흥기업(주),002780,2005/12,31375365,
진흥기업(주),002780,2006/12,55455894,
진흥기업(주),002780,2007/12,74237630,74237630
진흥기업(주),002780,2008/12,111192490,111192490
진흥기업(주),002780,2009/12,175768031,175768031
진흥기업(주),002780,2010/12,70568500,70568499
진흥기업(주),002780,2011/12,3185548,3185548
진흥기업(주),002780,2012/12,309819869,309819869
진흥기업(주),002780,2013/12,177719216,177719216
진흥기업(주),002780,2014/12,39047980,39047980
진흥기업(주),002780,2015/12,27401414,27401414
진흥기업(주),002780,2016/12,0,0
진흥기업(주),002780,2017/12,61398152,61398152
진흥기업(주),002780,2018/12,94867,94867
진흥기업(주),002780,2019/12,0,0
진흥기업(주),002780,2020/12,0,0
진흥기업(주),002780,1984/12,0,
진흥기업(주),002780,1981/12,0,
참엔지니어링(주),009310,1987/12,270000,
참엔지니어링(주),009310,1988/12,3897240,
참엔지니어링(주),009310,1989/12,3897239,
참엔지니어링(주),009310,1990/12,5843940,
참엔지니어링(주),009310,1991/12,7687572,
참엔지니어링(주),009310,1992/12,7241532,
참엔지니어링(주),009310,1993/12,7243005,
참엔지니어링(주),009310,1994/12,7243006,
참엔지니어링(주),009310,1995/12,9520051,
참엔지니어링(주),009310,1996/12,9520051,
참엔지니어링(주),009310,1997/12,,
참엔지니어링(주),009310,1998/12,,
참엔지니어링(주),009310,1999/12,22930485,
참엔지니어링(주),009310,2000/12,21343240,
참엔지니어링(주),009310,2001/12,55983394,
참엔지니어링(주),009310,2002/12,55983394,
참엔지니어링(주),009310,1986/12,68182,
참엔지니어링(주),009310,2004/12,35306946,
참엔지니어링(주),009310,2005/12,22750135,
참엔지니어링(주),009310,2006/12,23113508,
참엔지니어링(주),009310,2007/12,42760800,42760800
참엔지니어링(주),009310,2008/12,43369961,43369961
참엔지니어링(주),009310,2009/12,63356927,63356927
참엔지니어링(주),009310,2010/12,67342747,67342747
참엔지니어링(주),009310,2011/12,69660545,69660544
참엔지니어링(주),009310,2012/12,70178907,70178907
참엔지니어링(주),009310,2013/12,69881321,69881321
참엔지니어링(주),009310,2014/12,71011967,71011967
참엔지니어링(주),009310,2015/12,77143015,77143015
참엔지니어링(주),009310,2016/12,83715848,83715848
참엔지니어링(주),009310,2017/12,83093602,83093602
참엔지니어링(주),009310,2018/12,82736177,82736177
참엔지니어링(주),009310,2019/12,85542471,85542471
참엔지니어링(주),009310,2020/12,88942037,88942037
참엔지니어링(주),009310,2003/12,34295206,
참엔지니어링(주),009310,1985/12,68182,
컨버즈(주),109070,2011/12,16566162,16566162
컨버즈(주),109070,2012/12,38941918,38941918
컨버즈(주),109070,2013/12,54704306,54704306
컨버즈(주),109070,2014/12,54704306,54704306
컨버즈(주),109070,2010/12,16566162,16566162
컨버즈(주),109070,2016/12,54704306,54704306
컨버즈(주),109070,2017/12,82892752,82892752
컨버즈(주),109070,2018/12,82892752,82892752
컨버즈(주),109070,2019/12,82892752,82892752
컨버즈(주),109070,2020/12,108812208,108812208
컨버즈(주),109070,2015/12,54704306,54704306
컨버즈(주),109070,2009/12,0,0
케이비아이동국실업(주),001620,1988/12,3285996,
케이비아이동국실업(주),001620,1989/12,9864650,
케이비아이동국실업(주),001620,1990/12,12464650,
케이비아이동국실업(주),001620,1987/12,3285996,
케이비아이동국실업(주),001620,1992/12,12464650,
케이비아이동국실업(주),001620,1993/12,12464650,
케이비아이동국실업(주),001620,1994/12,12464651,
케이비아이동국실업(주),001620,1995/12,12464651,
케이비아이동국실업(주),001620,1991/12,12464651,
케이비아이동국실업(주),001620,1997/12,12482747,
케이비아이동국실업(주),001620,1986/12,3285996,
케이비아이동국실업(주),001620,1999/12,24735025,
케이비아이동국실업(주),001620,2000/12,28192217,
케이비아이동국실업(주),001620,2001/12,31475847,
케이비아이동국실업(주),001620,2002/12,31475847,
케이비아이동국실업(주),001620,2003/12,31475847,
케이비아이동국실업(주),001620,2004/12,31475847,
케이비아이동국실업(주),001620,2005/12,31475847,
케이비아이동국실업(주),001620,2006/12,31475847,
케이비아이동국실업(주),001620,2007/12,33683035,33683035
케이비아이동국실업(주),001620,2008/12,33683035,33683035
케이비아이동국실업(주),001620,2009/12,33683035,33683035
케이비아이동국실업(주),001620,2010/12,33683035,10387378
케이비아이동국실업(주),001620,2011/12,10387378,10387378
케이비아이동국실업(주),001620,2012/12,10387378,10387378
케이비아이동국실업(주),001620,2013/12,11896550,11896550
케이비아이동국실업(주),001620,2014/12,11896550,11896550
케이비아이동국실업(주),001620,2015/12,11896550,11896550
케이비아이동국실업(주),001620,2016/12,11896550,11896550
케이비아이동국실업(주),001620,2017/12,29288010,29288009
케이비아이동국실업(주),001620,2018/12,29288009,29288009
케이비아이동국실업(주),001620,2019/12,33056734,33056734
케이비아이동국실업(주),001620,2020/12,33056734,33056734
케이비아이동국실업(주),001620,1998/12,43771111,
케이비아이동국실업(주),001620,1996/12,12464651,
케이씨그린홀딩스(주),009440,1989/09,0,
케이씨그린홀딩스(주),009440,1990/09,15892,
케이씨그린홀딩스(주),009440,1991/09,15892,
케이씨그린홀딩스(주),009440,1992/09,15891,
케이씨그린홀딩스(주),009440,1993/09,15892,
케이씨그린홀딩스(주),009440,1994/09,15891,
케이씨그린홀딩스(주),009440,1995/09,3395892,
케이씨그린홀딩스(주),009440,1996/12,20735892,
케이씨그린홀딩스(주),009440,1997/12,20735891,
케이씨그린홀딩스(주),009440,1998/12,20935892,
케이씨그린홀딩스(주),009440,1999/12,20935890,
케이씨그린홀딩스(주),009440,2000/12,20935892,
케이씨그린홀딩스(주),009440,2001/12,20935892,
케이씨그린홀딩스(주),009440,2002/12,21081817,
케이씨그린홀딩스(주),009440,2003/12,21061267,
케이씨그린홀딩스(주),009440,2004/12,20929473,
케이씨그린홀딩스(주),009440,2005/12,20929473,
케이씨그린홀딩스(주),009440,1988/09,0,
케이씨그린홀딩스(주),009440,2007/12,26904248,26904248
케이씨그린홀딩스(주),009440,2008/12,26904248,26904248
케이씨그린홀딩스(주),009440,2009/12,26904248,26904248
케이씨그린홀딩스(주),009440,2010/12,46179363,39839367
케이씨그린홀딩스(주),009440,2011/12,45843336,45843336
케이씨그린홀딩스(주),009440,2012/12,45847001,45847001
케이씨그린홀딩스(주),009440,2013/12,45847001,45847001
케이씨그린홀딩스(주),009440,2014/12,45847001,45847001
케이씨그린홀딩스(주),009440,2015/12,45847001,45847001
케이씨그린홀딩스(주),009440,2016/12,45847001,45847001
케이씨그린홀딩스(주),009440,2017/12,45847001,45847001
케이씨그린홀딩스(주),009440,2018/12,45847001,45847001
케이씨그린홀딩스(주),009440,2019/12,45847001,45847001
케이씨그린홀딩스(주),009440,2020/12,45847001,45847001
케이씨그린홀딩스(주),009440,2006/12,26904248,
케이씨그린홀딩스(주),009440,1987/09,0,
케이씨코트렐(주),119650,2012/12,19193084,19193084
케이씨코트렐(주),119650,2013/12,19193084,19193084
케이씨코트렐(주),119650,2014/12,19193084,19193084
케이씨코트렐(주),119650,2015/12,19193084,19193084
케이씨코트렐(주),119650,2016/12,29389089,29389089
케이씨코트렐(주),119650,2017/12,29389089,29389089
케이씨코트렐(주),119650,2018/12,29389089,29389089
케이씨코트렐(주),119650,2019/12,29389089,29389089
케이씨코트렐(주),119650,2020/12,29389089,29389089
케이씨코트렐(주),119650,2011/12,21167547,21167547
케이씨코트렐(주),119650,2010/12,21890865,21890865
케이알모터스(주),000040,1983/12,3755084,
케이알모터스(주),000040,1984/12,3755084,
케이알모터스(주),000040,1985/12,3755084,
케이알모터스(주),000040,1986/12,3755084,
케이알모터스(주),000040,1987/12,4676084,
케이알모터스(주),000040,1988/12,4676084,
케이알모터스(주),000040,1989/12,12976084,
케이알모터스(주),000040,1990/12,12976084,
케이알모터스(주),000040,1982/12,3755085,
케이알모터스(주),000040,1992/12,12976084,
케이알모터스(주),000040,1993/12,12776084,
케이알모터스(주),000040,1994/12,11158886,
케이알모터스(주),000040,1995/12,31169292,
케이알모터스(주),000040,1996/12,47750477,
케이알모터스(주),000040,1997/12,38249060,
케이알모터스(주),000040,1998/12,0,
케이알모터스(주),000040,1999/12,0,
케이알모터스(주),000040,1991/12,12976084,
케이알모터스(주),000040,2000/12,0,
케이알모터스(주),000040,2002/12,0,
케이알모터스(주),000040,2003/12,45922915,
케이알모터스(주),000040,2004/12,22061743,
케이알모터스(주),000040,2005/12,7995448,
케이알모터스(주),000040,2006/12,7339622,
케이알모터스(주),000040,2007/12,2635297,2635297
케이알모터스(주),000040,2008/12,2635297,2635297
케이알모터스(주),000040,2009/12,2635297,2635297
케이알모터스(주),000040,2010/12,3492716,3492716
케이알모터스(주),000040,2011/12,3884892,3884892
케이알모터스(주),000040,2012/12,3884892,3884892
케이알모터스(주),000040,2013/12,3884892,3884892
케이알모터스(주),000040,1981/12,1903860,
케이알모터스(주),000040,2015/12,15855588,15855588
케이알모터스(주),000040,2016/12,16238683,16238683
케이알모터스(주),000040,2017/12,60224532,60224532
케이알모터스(주),000040,2018/12,19290875,19290875
케이알모터스(주),000040,2001/12,0,
케이알모터스(주),000040,2020/12,87024733,87024733
케이알모터스(주),000040,2019/12,11810958,11810958
케이알모터스(주),000040,2014/12,6420661,6420661
케이지케미칼(주),001390,1987/12,8527,
케이지케미칼(주),001390,1988/12,8527,
케이지케미칼(주),001390,1989/12,6156681,
케이지케미칼(주),001390,1990/12,6156681,
케이지케미칼(주),001390,1991/12,6156681,
케이지케미칼(주),001390,1992/12,6156681,
케이지케미칼(주),001390,1993/12,7926681,
케이지케미칼(주),001390,1994/12,0,
케이지케미칼(주),001390,1995/12,2900000,
케이지케미칼(주),001390,1996/12,2900000,
케이지케미칼(주),001390,1997/12,3325185,
케이지케미칼(주),001390,1998/12,3325185,
케이지케미칼(주),001390,1999/12,3282798,
케이지케미칼(주),001390,2000/12,3566227,
케이지케미칼(주),001390,2001/12,3566227,
케이지케미칼(주),001390,2002/12,3566227,
케이지케미칼(주),001390,1986/12,8527,
케이지케미칼(주),001390,2004/12,4134175,
케이지케미칼(주),001390,2005/12,4864277,
케이지케미칼(주),001390,2006/12,4864277,
케이지케미칼(주),001390,2007/12,4890768,4890768
케이지케미칼(주),001390,2008/12,4890768,4890768
케이지케미칼(주),001390,2009/12,4892922,4892922
케이지케미칼(주),001390,2010/12,4893007,4893007
케이지케미칼(주),001390,2011/12,4866431,4866431
케이지케미칼(주),001390,2012/12,4866431,4866431
케이지케미칼(주),001390,2013/12,9867080,9867080
케이지케미칼(주),001390,2014/12,7991719,7991719
케이지케미칼(주),001390,2015/12,13022067,13022067
케이지케미칼(주),001390,2016/12,13827290,13827290
케이지케미칼(주),001390,2017/12,21749972,21749972
케이지케미칼(주),001390,1985/12,8527,
케이지케미칼(주),001390,2019/12,26503486,26503487
케이지케미칼(주),001390,2020/12,27135008,27135008
케이지케미칼(주),001390,2003/12,4134543,
케이지케미칼(주),001390,2018/12,22110808,22110808
케이피엑스케미칼(주),025000,1988/12,0,
케이피엑스케미칼(주),025000,1989/12,0,
케이피엑스케미칼(주),025000,1990/12,0,
케이피엑스케미칼(주),025000,1991/12,0,
케이피엑스케미칼(주),025000,1992/12,0,
케이피엑스케미칼(주),025000,1993/12,0,
케이피엑스케미칼(주),025000,1994/12,11040000,
케이피엑스케미칼(주),025000,1995/12,11040000,
케이피엑스케미칼(주),025000,1996/12,11040000,
케이피엑스케미칼(주),025000,1997/12,11040000,
케이피엑스케미칼(주),025000,1998/12,37984059,
케이피엑스케미칼(주),025000,1999/12,37984059,
케이피엑스케미칼(주),025000,2000/12,37984059,
케이피엑스케미칼(주),025000,2001/12,36669439,
케이피엑스케미칼(주),025000,2002/12,37076412,
케이피엑스케미칼(주),025000,2003/12,37076412,
케이피엑스케미칼(주),025000,2004/12,35076412,
케이피엑스케미칼(주),025000,2005/12,32076412,
케이피엑스케미칼(주),025000,2006/12,32165549,
케이피엑스케미칼(주),025000,2007/12,30165549,30165549
케이피엑스케미칼(주),025000,2008/12,30165549,30165549
케이피엑스케미칼(주),025000,2009/12,28965549,28965549
케이피엑스케미칼(주),025000,2010/12,28973028,27009220
케이피엑스케미칼(주),025000,2011/12,27009220,27009220
케이피엑스케미칼(주),025000,2012/12,27009220,27009220
케이피엑스케미칼(주),025000,2013/12,27009220,27009220
케이피엑스케미칼(주),025000,2014/12,27009220,27009220
케이피엑스케미칼(주),025000,2015/12,27009220,27009220
케이피엑스케미칼(주),025000,2016/12,27009220,27009220
케이피엑스케미칼(주),025000,2017/12,27009220,27009220
케이피엑스케미칼(주),025000,2018/12,27009220,27009220
케이피엑스케미칼(주),025000,2019/12,27009220,27009220
케이피엑스케미칼(주),025000,2020/12,27009220,27009220
케이피엑스케미칼(주),025000,1986/12,165670,
케이피엑스케미칼(주),025000,1987/12,165670,
케이피엑스홀딩스(주),092230,2008/12,219560559,219560559
케이피엑스홀딩스(주),092230,2009/12,222599888,222599888
케이피엑스홀딩스(주),092230,2010/12,228892535,225004590
케이피엑스홀딩스(주),092230,2011/12,225014897,225014897
케이피엑스홀딩스(주),092230,2012/12,225014897,225014897
케이피엑스홀딩스(주),092230,2013/12,225017152,225017152
케이피엑스홀딩스(주),092230,2014/12,225017152,225017152
케이피엑스홀딩스(주),092230,2015/12,225017152,225017152
케이피엑스홀딩스(주),092230,2016/12,225017152,225017152
케이피엑스홀딩스(주),092230,2017/12,225017152,225017151
케이피엑스홀딩스(주),092230,2018/12,225017152,225017152
케이피엑스홀딩스(주),092230,2019/12,225017152,225017152
케이피엑스홀딩스(주),092230,2020/12,225017151,225017151
케이피엑스홀딩스(주),092230,2007/12,219540389,219540389
케이피엑스홀딩스(주),092230,2006/12,217950218,
코스맥스(주),192820,2016/12,140723839,140723839
코스맥스(주),192820,2017/12,140724534,140724534
코스맥스(주),192820,2015/12,48585149,48585149
코스맥스(주),192820,2019/12,140724534,140724534
코스맥스(주),192820,2020/12,140805129,140805129
코스맥스(주),192820,2018/12,140724534,140724534
코스맥스(주),192820,2014/12,48585149,48585149
코스맥스비티아이(주),044820,1999/12,39429,
코스맥스비티아이(주),044820,2000/12,1056296,
코스맥스비티아이(주),044820,2001/12,1056296,
코스맥스비티아이(주),044820,2002/12,3505427,
코스맥스비티아이(주),044820,2003/12,3532122,
코스맥스비티아이(주),044820,2004/12,2755427,
코스맥스비티아이(주),044820,2005/12,5856698,
코스맥스비티아이(주),044820,1998/12,0,
코스맥스비티아이(주),044820,2007/12,10462137,10462137
코스맥스비티아이(주),044820,2008/12,10405727,10405727
코스맥스비티아이(주),044820,2009/12,14385811,14385811
코스맥스비티아이(주),044820,2010/12,16173245,16097679
코스맥스비티아이(주),044820,2011/12,16097679,16097679
코스맥스비티아이(주),044820,2012/12,16438479,16438479
코스맥스비티아이(주),044820,2013/12,16610781,16610781
코스맥스비티아이(주),044820,2014/12,223545723,223545723
코스맥스비티아이(주),044820,2015/12,229893972,229893972
코스맥스비티아이(주),044820,1997/12,0,
코스맥스비티아이(주),044820,2017/12,229893972,229893972
코스맥스비티아이(주),044820,2018/12,229161423,229161422
코스맥스비티아이(주),044820,2019/12,229161422,229161422
코스맥스비티아이(주),044820,2020/12,229242018,229242017
코스맥스비티아이(주),044820,2006/12,10754699,
코스맥스비티아이(주),044820,2016/12,229893972,229893972
코스모신소재(주),005070,1986/12,12422,
코스모신소재(주),005070,1988/12,36538079,
코스모신소재(주),005070,1989/12,32054023,
코스모신소재(주),005070,1990/12,32049847,
코스모신소재(주),005070,1991/12,32076015,
코스모신소재(주),005070,1992/12,32076015,
코스모신소재(주),005070,1993/12,32076015,
코스모신소재(주),005070,1994/12,32079752,
코스모신소재(주),005070,1995/12,104288910,
코스모신소재(주),005070,1996/12,128392247,
코스모신소재(주),005070,1997/12,128381263,
코스모신소재(주),005070,1985/12,2212422,
코스모신소재(주),005070,1999/12,111345453,
코스모신소재(주),005070,2000/12,0,
코스모신소재(주),005070,2001/12,0,
코스모신소재(주),005070,2002/12,0,
코스모신소재(주),005070,2003/12,0,
코스모신소재(주),005070,2004/12,0,
코스모신소재(주),005070,2005/12,0,
코스모신소재(주),005070,1987/12,30012421,
코스모신소재(주),005070,2007/12,141206787,141206787
코스모신소재(주),005070,2008/12,23637288,23637288
코스모신소재(주),005070,2009/12,0,0
코스모신소재(주),005070,2010/12,0,0
코스모신소재(주),005070,2011/12,931181,931181
코스모신소재(주),005070,2012/12,931181,931181
코스모신소재(주),005070,2013/12,6164242,6164242
코스모신소재(주),005070,2014/12,6164242,6164242
코스모신소재(주),005070,2015/12,6164242,6164242
코스모신소재(주),005070,2016/12,8304161,8304160
코스모신소재(주),005070,2017/12,7859443,7859443
코스모신소재(주),005070,2018/12,84637108,84637108
코스모신소재(주),005070,2019/12,111399801,111399801
코스모신소재(주),005070,2020/12,106792946,106792946
코스모신소재(주),005070,2006/12,0,
코스모신소재(주),005070,1998/12,168405300,
코스모화학(주),005420,1987/12,2350282,
코스모화학(주),005420,1988/12,2350282,
코스모화학(주),005420,1989/12,13527084,
코스모화학(주),005420,1990/12,13623060,
코스모화학(주),005420,1991/12,13761719,
코스모화학(주),005420,1992/12,13807230,
코스모화학(주),005420,1993/12,13807230,
코스모화학(주),005420,1994/12,29579376,
코스모화학(주),005420,1995/12,36725519,
코스모화학(주),005420,1996/12,38043007,
코스모화학(주),005420,1997/12,48079057,
코스모화학(주),005420,1998/12,,
코스모화학(주),005420,1999/12,79456969,
코스모화학(주),005420,2000/12,82057235,
코스모화학(주),005420,2001/12,81182594,
코스모화학(주),005420,2002/12,81182594,
코스모화학(주),005420,1986/12,8350282,
코스모화학(주),005420,2004/12,131981995,
코스모화학(주),005420,1985/12,8350282,
코스모화학(주),005420,2006/12,15682890,
코스모화학(주),005420,2007/12,0,0
코스모화학(주),005420,2008/12,9656749,9656749
코스모화학(주),005420,2009/12,9656749,9656749
코스모화학(주),005420,2010/12,13446347,13446347
코스모화학(주),005420,2011/12,23928241,23928241
코스모화학(주),005420,2012/12,23928235,23928235
코스모화학(주),005420,2013/12,23928235,23928235
코스모화학(주),005420,2014/12,25297730,25297730
코스모화학(주),005420,2015/12,28402151,28402150
코스모화학(주),005420,2016/12,28402151,28402150
코스모화학(주),005420,2017/12,29739588,29739588
코스모화학(주),005420,2018/12,35146529,35146529
코스모화학(주),005420,2019/12,60950864,60950864
코스모화학(주),005420,2020/12,15713098,15713098
코스모화학(주),005420,2003/12,131981995,
코스모화학(주),005420,2005/12,7795866,
코오롱글로벌(주),003070,1983/12,0,
코오롱글로벌(주),003070,1984/12,0,
코오롱글로벌(주),003070,1985/12,413229,
코오롱글로벌(주),003070,1986/12,584153,
코오롱글로벌(주),003070,1987/12,585934,
코오롱글로벌(주),003070,1988/12,2985934,
코오롱글로벌(주),003070,1989/12,18245934,
코오롱글로벌(주),003070,1990/12,403828,
코오롱글로벌(주),003070,1991/12,403828,
코오롱글로벌(주),003070,1992/12,9918777,
코오롱글로벌(주),003070,1993/12,17354635,
코오롱글로벌(주),003070,1994/12,17354636,
코오롱글로벌(주),003070,1995/12,17359486,
코오롱글로벌(주),003070,1996/12,33441958,
코오롱글로벌(주),003070,1997/12,33441958,
코오롱글로벌(주),003070,1998/12,33441958,
코오롱글로벌(주),003070,1999/12,36826391,
코오롱글로벌(주),003070,2000/12,39741146,
코오롱글로벌(주),003070,2001/12,39741146,
코오롱글로벌(주),003070,2002/12,38550847,
코오롱글로벌(주),003070,2003/12,50057243,
코오롱글로벌(주),003070,2004/12,65719398,
코오롱글로벌(주),003070,2005/12,65704332,
코오롱글로벌(주),003070,2006/12,65694074,
코오롱글로벌(주),003070,2007/12,65694133,65694133
코오롱글로벌(주),003070,2008/12,65694304,65694304
코오롱글로벌(주),003070,2009/12,65694235,65694235
코오롱글로벌(주),003070,2010/12,66972902,66973465
코오롱글로벌(주),003070,2011/12,30880717,30880717
코오롱글로벌(주),003070,2012/12,31193716,31193716
코오롱글로벌(주),003070,2013/12,29531240,29531240
코오롱글로벌(주),003070,2014/12,408221000,408221000
코오롱글로벌(주),003070,2015/12,151797012,151797012
코오롱글로벌(주),003070,2016/12,152367074,152367074
코오롱글로벌(주),003070,2017/12,130627149,130627149
코오롱글로벌(주),003070,2018/12,130627149,130627149
코오롱글로벌(주),003070,2019/12,130520149,130520149
코오롱글로벌(주),003070,2020/12,130516457,130516458
코오롱글로벌(주),003070,1981/12,0,
코오롱글로벌(주),003070,1982/12,0,
코오롱머티리얼(주),144620,2010/12,17811435,17811435
코오롱머티리얼(주),144620,2009/12,17811435,
코오롱머티리얼(주),144620,2012/12,89631471,89631471
코오롱머티리얼(주),144620,2013/12,89631471,89631471
코오롱머티리얼(주),144620,2008/12,17811435,
코오롱머티리얼(주),144620,2015/12,89631471,89631471
코오롱머티리얼(주),144620,2016/12,89631471,89631471
코오롱머티리얼(주),144620,2017/12,89631471,89631471
코오롱머티리얼(주),144620,2018/12,89631471,89631471
코오롱머티리얼(주),144620,2019/12,128212837,128212837
코오롱머티리얼(주),144620,2020/12,128212837,128212837
코오롱머티리얼(주),144620,2014/12,89631471,89631471
코오롱머티리얼(주),144620,2011/12,62294820,62294820
코오롱인더스트리(주),120110,2012/12,895427734,895427734
코오롱인더스트리(주),120110,2013/12,910297587,910297587
코오롱인더스트리(주),120110,2014/12,910824350,910824350
코오롱인더스트리(주),120110,2015/12,1013949088,911495988
코오롱인더스트리(주),120110,2016/12,1015420494,912967394
코오롱인더스트리(주),120110,2017/12,1038551208,936098108
코오롱인더스트리(주),120110,2018/12,996918506,996918506
코오롱인더스트리(주),120110,2019/12,996918506,996918506
코오롱인더스트리(주),120110,2020/12,996918506,996918506
코오롱인더스트리(주),120110,2011/12,895197595,895197595
코오롱인더스트리(주),120110,2010/12,719433702,719131548
코오롱플라스틱(주),138490,2001/12,0,
코오롱플라스틱(주),138490,2000/12,0,
코오롱플라스틱(주),138490,2003/12,0,
코오롱플라스틱(주),138490,2004/12,0,
코오롱플라스틱(주),138490,2002/12,0,
코오롱플라스틱(주),138490,2006/12,0,
코오롱플라스틱(주),138490,2007/12,0,0
코오롱플라스틱(주),138490,2008/12,30670426,30670426
코오롱플라스틱(주),138490,2009/12,0,0
코오롱플라스틱(주),138490,2010/12,0,0
코오롱플라스틱(주),138490,2011/12,27775137,27775137
코오롱플라스틱(주),138490,2012/12,27775137,27775137
코오롱플라스틱(주),138490,2013/12,27775137,27775137
코오롱플라스틱(주),138490,2014/12,27775137,27775137
코오롱플라스틱(주),138490,2015/12,27775137,27775137
코오롱플라스틱(주),138490,2005/12,0,
코오롱플라스틱(주),138490,2017/12,83748689,83748689
코오롱플라스틱(주),138490,2018/12,83748690,83748690
코오롱플라스틱(주),138490,2019/12,83748689,83748690
코오롱플라스틱(주),138490,2020/12,83748690,83748690
코오롱플라스틱(주),138490,2016/12,83748689,83748690
코오롱플라스틱(주),138490,1999/12,0,
코웨이(주),021240,1992/12,0,
코웨이(주),021240,1993/12,0,
코웨이(주),021240,1994/12,0,
코웨이(주),021240,1995/12,0,
코웨이(주),021240,1996/12,3435000,
코웨이(주),021240,1997/12,1915500,
코웨이(주),021240,1998/12,1915500,
코웨이(주),021240,1999/12,11014276,
코웨이(주),021240,2000/12,11014276,
코웨이(주),021240,2001/12,11014276,
코웨이(주),021240,2002/12,11014276,
코웨이(주),021240,2003/12,13062860,
코웨이(주),021240,2004/12,13277261,
코웨이(주),021240,2005/12,76308402,
코웨이(주),021240,2006/12,113831969,
코웨이(주),021240,2007/12,113674391,113674391
코웨이(주),021240,2008/12,108723905,108723905
코웨이(주),021240,2009/12,141927705,141927705
코웨이(주),021240,2010/12,140030864,130888536
코웨이(주),021240,2011/12,130888536,130888536
코웨이(주),021240,2012/12,130579098,130579098
코웨이(주),021240,2013/12,130835777,130835777
코웨이(주),021240,2014/12,131058122,131058122
코웨이(주),021240,2015/12,132030814,132030814
코웨이(주),021240,2016/12,132468341,132468341
코웨이(주),021240,2017/12,134607585,134607585
코웨이(주),021240,2018/12,135208417,135208417
코웨이(주),021240,2019/12,136090544,136090544
코웨이(주),021240,2020/12,144884627,144884627
코웨이(주),021240,1991/12,0,
코웨이(주),021240,1990/12,0,
쿠쿠홀딩스(주),192400,2003/06,1493361,
쿠쿠홀딩스(주),192400,2004/06,3361,
쿠쿠홀딩스(주),192400,2005/06,3361,
쿠쿠홀딩스(주),192400,2006/06,3361,
쿠쿠홀딩스(주),192400,2007/06,3361,
쿠쿠홀딩스(주),192400,2008/06,3361,
쿠쿠홀딩스(주),192400,2009/06,3361,
쿠쿠홀딩스(주),192400,2010/06,3361,
쿠쿠홀딩스(주),192400,2011/06,3361,
쿠쿠홀딩스(주),192400,2012/12,61460194,60516066
쿠쿠홀딩스(주),192400,2013/12,60516066,60516066
쿠쿠홀딩스(주),192400,2014/12,62705521,62705521
쿠쿠홀딩스(주),192400,2015/12,62705521,62705521
쿠쿠홀딩스(주),192400,2016/12,62705521,62705521
쿠쿠홀딩스(주),192400,2017/12,35004425,35004425
쿠쿠홀딩스(주),192400,2018/12,224196572,224196572
쿠쿠홀딩스(주),192400,2019/12,224196572,224196572
쿠쿠홀딩스(주),192400,2020/12,224196572,224196572
쿠쿠홀딩스(주),192400,2002/06,1493361,
쿠쿠홀딩스(주),192400,2001/06,1493361,
쿠쿠홈시스(주),284740,2018/12,356998869,356998869
쿠쿠홈시스(주),284740,2020/12,356998869,356998869
쿠쿠홈시스(주),284740,2019/12,356998869,356998869
쿠쿠홈시스(주),284740,2017/12,356998869,356998869
태경산업(주),015890,1989/06,798770,
태경산업(주),015890,1990/06,1350,
태경산업(주),015890,1987/06,0,
태경산업(주),015890,1988/06,0,
태경산업(주),015890,1993/06,3041048,
태경산업(주),015890,1992/06,3041048,
태경산업(주),015890,1997/06,9076249,
태경산업(주),015890,1998/06,12553850,
태경산업(주),015890,1999/06,12553850,
태경산업(주),015890,2000/06,21355982,
태경산업(주),015890,2001/12,22640921,
태경산업(주),015890,2002/12,23226950,
태경산업(주),015890,1994/06,3271263,
태경산업(주),015890,2004/12,23226950,
태경산업(주),015890,2005/12,23226950,
태경산업(주),015890,2006/12,23226950,
태경산업(주),015890,2007/12,23147947,23147947
태경산업(주),015890,2003/12,23226950,
태경산업(주),015890,2009/12,23163748,23163748
태경산업(주),015890,2010/12,23163748,10958644
태경산업(주),015890,2011/12,10958644,10958644
태경산업(주),015890,2012/12,11021846,11021846
태경산업(주),015890,2013/12,11021846,11021846
태경산업(주),015890,2014/12,11021846,11021846
태경산업(주),015890,2015/12,11021846,11021846
태경산업(주),015890,2016/12,11021845,11021846
태경산업(주),015890,2017/12,11021845,11021846
태경산업(주),015890,2018/12,11021846,11021846
태경산업(주),015890,2019/12,11021846,11021846
태경산업(주),015890,2020/12,11021846,11021846
태경산업(주),015890,1991/06,3041048,
태경산업(주),015890,2008/12,23163748,23163748
태경케미컬(주),006890,1992/12,0,
태경케미컬(주),006890,1993/12,0,
태경케미컬(주),006890,1994/12,0,
태경케미컬(주),006890,1995/12,0,
태경케미컬(주),006890,1996/12,1456000,
태경케미컬(주),006890,1997/12,2211156,
태경케미컬(주),006890,1998/12,2211156,
태경케미컬(주),006890,1999/12,2211156,
태경케미컬(주),006890,1991/12,0,
태경케미컬(주),006890,2001/12,5453061,
태경케미컬(주),006890,2002/12,5453270,
태경케미컬(주),006890,2003/12,12210823,
태경케미컬(주),006890,2004/12,12210823,
태경케미컬(주),006890,2005/12,12210823,
태경케미컬(주),006890,2006/12,12210823,
태경케미컬(주),006890,2007/12,12210823,12210823
태경케미컬(주),006890,2008/12,12210823,12210823
태경케미컬(주),006890,2009/12,12210823,12210823
