회사명,거래소코드,회계년도,매출원가(*)(천원),매출원가(*)(IFRS)(천원)
(주)에스지세계물산,004060,1984/06,71486229,
(주)에스지세계물산,004060,1985/06,78201306,
(주)에스지세계물산,004060,1986/06,82158937,
(주)에스지세계물산,004060,1987/06,111064851,
(주)에스지세계물산,004060,1988/06,127110564,
(주)에스지세계물산,004060,1989/06,120220548,
(주)에스지세계물산,004060,1990/06,116780489,
(주)에스지세계물산,004060,1991/06,111413546,
(주)에스지세계물산,004060,1992/06,134531585,
(주)에스지세계물산,004060,1993/06,157281020,
(주)에스지세계물산,004060,1994/06,186597445,
(주)에스지세계물산,004060,1995/06,205747469,
(주)에스지세계물산,004060,1996/06,188667562,
(주)에스지세계물산,004060,1997/06,210993438,
(주)에스지세계물산,004060,1998/06,295640740,
(주)에스지세계물산,004060,1999/06,,
(주)에스지세계물산,004060,2000/06,246577428,
(주)에스지세계물산,004060,2001/06,241677210,
(주)에스지세계물산,004060,2002/12,230071944,
(주)에스지세계물산,004060,2003/12,249215272,
(주)에스지세계물산,004060,2004/12,321355097,
(주)에스지세계물산,004060,2005/12,299058840,
(주)에스지세계물산,004060,2006/12,294677367,
(주)에스지세계물산,004060,2007/12,228948181,228948181
(주)에스지세계물산,004060,2008/12,223041013,223041013
(주)에스지세계물산,004060,2009/12,238929451,238929451
(주)에스지세계물산,004060,2010/12,229431757,230387945
(주)에스지세계물산,004060,2011/12,246330023,246330023
(주)에스지세계물산,004060,2012/12,220007192,220007192
(주)에스지세계물산,004060,2013/12,220756405,220756405
(주)에스지세계물산,004060,2014/12,248551530,248551530
(주)에스지세계물산,004060,2015/12,225084777,225084777
(주)에스지세계물산,004060,2016/12,219377009,219377009
(주)에스지세계물산,004060,2017/12,173995557,173995557
(주)에스지세계물산,004060,2018/12,222539029,222539029
(주)에스지세계물산,004060,2019/12,221421421,221421421
(주)에스지세계물산,004060,2020/12,116887690,116887690
(주)에스피씨삼립,005610,1981/12,51531112,
(주)에스피씨삼립,005610,1982/12,49528663,
(주)에스피씨삼립,005610,1983/12,61403517,
(주)에스피씨삼립,005610,1984/12,61349649,
(주)에스피씨삼립,005610,1985/12,63133228,
(주)에스피씨삼립,005610,1986/12,64934478,
(주)에스피씨삼립,005610,1987/12,63969297,
(주)에스피씨삼립,005610,1988/12,68297494,
(주)에스피씨삼립,005610,1989/12,75655771,
(주)에스피씨삼립,005610,1990/12,86689944,
(주)에스피씨삼립,005610,1991/12,88558746,
(주)에스피씨삼립,005610,1992/12,100170132,
(주)에스피씨삼립,005610,1993/12,104278105,
(주)에스피씨삼립,005610,1994/12,104706088,
(주)에스피씨삼립,005610,1995/12,107002461,
(주)에스피씨삼립,005610,1996/12,115794140,
(주)에스피씨삼립,005610,1997/12,,
(주)에스피씨삼립,005610,1998/12,98365851,
(주)에스피씨삼립,005610,1999/12,90135481,
(주)에스피씨삼립,005610,2000/12,85518923,
(주)에스피씨삼립,005610,2001/12,68803972,
(주)에스피씨삼립,005610,2002/12,73409554,
(주)에스피씨삼립,005610,2003/12,82873534,
(주)에스피씨삼립,005610,2004/12,88527043,
(주)에스피씨삼립,005610,2005/12,90824650,
(주)에스피씨삼립,005610,2006/12,97965375,
(주)에스피씨삼립,005610,2007/12,107360621,107360621
(주)에스피씨삼립,005610,2008/12,124153379,124153379
(주)에스피씨삼립,005610,2009/12,147933508,147933508
(주)에스피씨삼립,005610,2010/12,186415930,186415930
(주)에스피씨삼립,005610,2011/12,456882835,456882835
(주)에스피씨삼립,005610,2012/12,590498079,590498079
(주)에스피씨삼립,005610,2013/12,744317065,744317065
(주)에스피씨삼립,005610,2014/12,812310941,812310941
(주)에스피씨삼립,005610,2015/12,749470183,749470183
(주)에스피씨삼립,005610,2016/12,789415112,789415112
(주)에스피씨삼립,005610,2017/12,743637641,743637641
(주)에스피씨삼립,005610,2018/12,770962864,770962864
(주)에스피씨삼립,005610,2019/12,903963405,903963405
(주)에스피씨삼립,005610,2020/12,955064352,955064352
(주)에이블씨엔씨,078520,2004/12,48078433,
(주)에이블씨엔씨,078520,2005/12,52999369,
(주)에이블씨엔씨,078520,2006/12,41994676,
(주)에이블씨엔씨,078520,2007/12,28252758,28252758
(주)에이블씨엔씨,078520,2008/12,33148057,33148057
(주)에이블씨엔씨,078520,2009/12,53654816,53654816
(주)에이블씨엔씨,078520,2010/12,74235669,74235669
(주)에이블씨엔씨,078520,2011/12,93674817,93674817
(주)에이블씨엔씨,078520,2012/12,129731626,129731626
(주)에이블씨엔씨,078520,2013/12,134886074,134886074
(주)에이블씨엔씨,078520,2014/12,131707265,131707265
(주)에이블씨엔씨,078520,2015/12,128014673,128014673
(주)에이블씨엔씨,078520,2016/12,147381526,147381526
(주)에이블씨엔씨,078520,2017/12,133121525,133121525
(주)에이블씨엔씨,078520,2018/12,127921131,127921131
(주)에이블씨엔씨,078520,2019/12,132979651,132979651
(주)에이블씨엔씨,078520,2020/12,110237882,110237882
(주)에이엔피,015260,1986/12,4837951,
(주)에이엔피,015260,1987/12,6154216,
(주)에이엔피,015260,1988/12,6071655,
(주)에이엔피,015260,1989/12,6637199,
(주)에이엔피,015260,1990/12,8972273,
(주)에이엔피,015260,1991/12,7542424,
(주)에이엔피,015260,1992/12,6810569,
(주)에이엔피,015260,1993/12,8697982,
(주)에이엔피,015260,1994/12,11154084,
(주)에이엔피,015260,1995/12,12242207,
(주)에이엔피,015260,1996/12,12966956,
(주)에이엔피,015260,1997/12,12085412,
(주)에이엔피,015260,1998/12,13679605,
(주)에이엔피,015260,1999/12,23582972,
(주)에이엔피,015260,2000/12,25659097,
(주)에이엔피,015260,2001/12,30078688,
(주)에이엔피,015260,2002/12,28711254,
(주)에이엔피,015260,2003/12,29761299,
(주)에이엔피,015260,2004/12,36508650,
(주)에이엔피,015260,2005/12,37917942,
(주)에이엔피,015260,2006/12,41780748,
(주)에이엔피,015260,2007/12,44871026,44871026
(주)에이엔피,015260,2008/12,55020163,55020163
(주)에이엔피,015260,2009/12,96071024,96237652
(주)에이엔피,015260,2010/12,92700984,92700984
(주)에이엔피,015260,2011/12,94579314,94579314
(주)에이엔피,015260,2012/12,72597905,72597905
(주)에이엔피,015260,2013/12,78299402,78299402
(주)에이엔피,015260,2014/12,77697993,77697993
(주)에이엔피,015260,2015/12,86033010,86033010
(주)에이엔피,015260,2016/12,91024974,91024974
(주)에이엔피,015260,2017/12,91601966,91601966
(주)에이엔피,015260,2018/12,96289567,96289567
(주)에이엔피,015260,2019/12,95573309,95573309
(주)에이엔피,015260,2020/12,88790902,88790902
(주)에이프로젠케이아이씨,007460,1988/12,8088671,
(주)에이프로젠케이아이씨,007460,1989/12,13645239,
(주)에이프로젠케이아이씨,007460,1990/12,16908414,
(주)에이프로젠케이아이씨,007460,1991/12,23513095,
(주)에이프로젠케이아이씨,007460,1992/12,20618428,
(주)에이프로젠케이아이씨,007460,1993/12,16481800,
(주)에이프로젠케이아이씨,007460,1994/12,26570723,
(주)에이프로젠케이아이씨,007460,1995/12,32333868,
(주)에이프로젠케이아이씨,007460,1996/12,39566699,
(주)에이프로젠케이아이씨,007460,1997/12,42455251,
(주)에이프로젠케이아이씨,007460,1998/12,30843072,
(주)에이프로젠케이아이씨,007460,1999/12,32970578,
(주)에이프로젠케이아이씨,007460,2000/12,30708911,
(주)에이프로젠케이아이씨,007460,2001/12,30115907,
(주)에이프로젠케이아이씨,007460,2002/12,28797403,
(주)에이프로젠케이아이씨,007460,2003/12,32386251,
(주)에이프로젠케이아이씨,007460,2004/12,37686064,
(주)에이프로젠케이아이씨,007460,2005/12,50977780,
(주)에이프로젠케이아이씨,007460,2006/12,46120602,
(주)에이프로젠케이아이씨,007460,2007/12,59319640,59319640
(주)에이프로젠케이아이씨,007460,2008/12,105042577,105042577
(주)에이프로젠케이아이씨,007460,2009/12,130887007,130887007
(주)에이프로젠케이아이씨,007460,2010/12,106188429,105097629
(주)에이프로젠케이아이씨,007460,2011/12,93825400,93825400
(주)에이프로젠케이아이씨,007460,2012/12,142320057,142320057
(주)에이프로젠케이아이씨,007460,2013/12,94127974,94127974
(주)에이프로젠케이아이씨,007460,2014/12,62019650,62019650
(주)에이프로젠케이아이씨,007460,2015/12,54880855,54880855
(주)에이프로젠케이아이씨,007460,2016/12,44896061,44896061
(주)에이프로젠케이아이씨,007460,2017/12,40600896,40600896
(주)에이프로젠케이아이씨,007460,2018/12,41079817,41079817
(주)에이프로젠케이아이씨,007460,2019/12,42360559,42360559
(주)에이프로젠케이아이씨,007460,2020/12,61483207,61483207
(주)에이플러스에셋어드바이저,244920,2008/03,31475178,
(주)에이플러스에셋어드바이저,244920,2009/03,81173589,
(주)에이플러스에셋어드바이저,244920,2010/03,0,
(주)에이플러스에셋어드바이저,244920,2011/03,0,
(주)에이플러스에셋어드바이저,244920,2012/03,0,
(주)에이플러스에셋어드바이저,244920,2013/03,0,
(주)에이플러스에셋어드바이저,244920,2014/12,0,
(주)에이플러스에셋어드바이저,244920,2015/12,0,
(주)에이플러스에셋어드바이저,244920,2016/12,0,
(주)에이플러스에셋어드바이저,244920,2017/12,0,
(주)에이플러스에셋어드바이저,244920,2018/12,0,
(주)에이플러스에셋어드바이저,244920,2019/12,0,0
(주)에이플러스에셋어드바이저,244920,2020/12,0,0
(주)에프앤에프,007700,1983/06,4887672,
(주)에프앤에프,007700,1984/06,6339640,
(주)에프앤에프,007700,1985/06,7671692,
(주)에프앤에프,007700,1986/06,7969869,
(주)에프앤에프,007700,1987/06,9915715,
(주)에프앤에프,007700,1988/06,10333244,
(주)에프앤에프,007700,1989/06,13261968,
(주)에프앤에프,007700,1990/06,11775924,
(주)에프앤에프,007700,1991/06,11967451,
(주)에프앤에프,007700,1992/06,12712547,
(주)에프앤에프,007700,1993/06,13319416,
(주)에프앤에프,007700,1994/06,11786575,
(주)에프앤에프,007700,1995/06,11989264,
(주)에프앤에프,007700,1996/06,18046695,
(주)에프앤에프,007700,1997/06,24431888,
(주)에프앤에프,007700,1998/06,20121567,
(주)에프앤에프,007700,1999/06,40571856,
(주)에프앤에프,007700,2000/06,73757358,
(주)에프앤에프,007700,2001/12,84645511,
(주)에프앤에프,007700,2002/12,99505494,
(주)에프앤에프,007700,2003/12,83525513,
(주)에프앤에프,007700,2004/12,88454138,
(주)에프앤에프,007700,2005/12,89911041,
(주)에프앤에프,007700,2006/12,81664889,
(주)에프앤에프,007700,2007/12,82496950,82496950
(주)에프앤에프,007700,2008/12,76689615,76689615
(주)에프앤에프,007700,2009/12,70183830,70183830
(주)에프앤에프,007700,2010/12,75756131,77073076
(주)에프앤에프,007700,2011/12,85688182,85688182
(주)에프앤에프,007700,2012/12,86699926,86699926
(주)에프앤에프,007700,2013/12,90659457,90659457
(주)에프앤에프,007700,2014/12,119943283,119943283
(주)에프앤에프,007700,2015/12,157616991,157616991
(주)에프앤에프,007700,2016/12,183380699,183380699
(주)에프앤에프,007700,2017/12,192535945,192535945
(주)에프앤에프,007700,2018/12,218604074,218604074
(주)에프앤에프,007700,2019/12,292469459,292469459
(주)에프앤에프,007700,2020/12,275790247,275790247
(주)엔씨소프트,036570,1997/12,30983,
(주)엔씨소프트,036570,1998/12,509896,
(주)엔씨소프트,036570,1999/12,2176634,
(주)엔씨소프트,036570,2000/12,10764490,
(주)엔씨소프트,036570,2001/12,16942787,
(주)엔씨소프트,036570,2002/12,23456603,
(주)엔씨소프트,036570,2003/12,25391457,
(주)엔씨소프트,036570,2004/12,35107787,
(주)엔씨소프트,036570,2005/12,38259560,
(주)엔씨소프트,036570,2006/12,36374782,
(주)엔씨소프트,036570,2007/12,31116312,31116312
(주)엔씨소프트,036570,2008/12,63492506,63492506
(주)엔씨소프트,036570,2009/12,89488939,89488939
(주)엔씨소프트,036570,2010/12,79018079,78990848
(주)엔씨소프트,036570,2011/12,94932445,94932445
(주)엔씨소프트,036570,2012/12,123441291,123441291
(주)엔씨소프트,036570,2013/12,108916410,108916410
(주)엔씨소프트,036570,2014/12,103631751,103631751
(주)엔씨소프트,036570,2015/12,107935698,107935698
(주)엔씨소프트,036570,2016/12,119784663,119784663
(주)엔씨소프트,036570,2017/12,146712362,146712362
(주)엔씨소프트,036570,2018/12,0,0
(주)엔씨소프트,036570,2019/12,0,0
(주)엔씨소프트,036570,2020/12,0,0
(주)엔아이스틸,008260,1981/12,8323161,
(주)엔아이스틸,008260,1983/03,8523604,
(주)엔아이스틸,008260,1984/03,10022445,
(주)엔아이스틸,008260,1985/03,9280228,
(주)엔아이스틸,008260,1986/03,12662210,
(주)엔아이스틸,008260,1987/03,22298932,
(주)엔아이스틸,008260,1988/03,27145009,
(주)엔아이스틸,008260,1989/03,29107736,
(주)엔아이스틸,008260,1990/03,44418924,
(주)엔아이스틸,008260,1991/03,80304685,
(주)엔아이스틸,008260,1992/03,78162829,
(주)엔아이스틸,008260,1993/03,71671858,
(주)엔아이스틸,008260,1994/03,30589480,
(주)엔아이스틸,008260,1995/03,47191599,
(주)엔아이스틸,008260,1996/03,69073745,
(주)엔아이스틸,008260,1997/03,65443107,
(주)엔아이스틸,008260,1998/03,,
(주)엔아이스틸,008260,1999/03,14728904,
(주)엔아이스틸,008260,2000/12,15246002,
(주)엔아이스틸,008260,2001/12,19057743,
(주)엔아이스틸,008260,2002/12,29752354,
(주)엔아이스틸,008260,2003/12,36500521,
(주)엔아이스틸,008260,2004/12,59412592,
(주)엔아이스틸,008260,2005/12,59690139,
(주)엔아이스틸,008260,2006/12,49619085,
(주)엔아이스틸,008260,2007/12,68863062,68863062
(주)엔아이스틸,008260,2008/12,85970785,85970785
(주)엔아이스틸,008260,2009/12,74204625,74204625
(주)엔아이스틸,008260,2010/12,75950073,76300927
(주)엔아이스틸,008260,2011/12,87367259,87367259
(주)엔아이스틸,008260,2012/12,87740930,87740930
(주)엔아이스틸,008260,2013/12,101192370,101192370
(주)엔아이스틸,008260,2014/12,107735547,107735547
(주)엔아이스틸,008260,2015/12,99894476,99894476
(주)엔아이스틸,008260,2016/12,92901099,92901099
(주)엔아이스틸,008260,2017/12,125812745,125812745
(주)엔아이스틸,008260,2018/12,122277486,122277486
(주)엔아이스틸,008260,2019/12,124806145,124806145
(주)엔아이스틸,008260,2020/12,159654019,159654019
(주)엔에스쇼핑,138250,2002/12,183831863,
(주)엔에스쇼핑,138250,2003/12,0,
(주)엔에스쇼핑,138250,2004/12,2649438,
(주)엔에스쇼핑,138250,2005/12,1184927,
(주)엔에스쇼핑,138250,2006/12,350786,
(주)엔에스쇼핑,138250,2007/12,12328678,
(주)엔에스쇼핑,138250,2008/12,23226715,
(주)엔에스쇼핑,138250,2009/12,31476383,
(주)엔에스쇼핑,138250,2010/12,35861363,35861363
(주)엔에스쇼핑,138250,2011/12,43854610,43854610
(주)엔에스쇼핑,138250,2012/12,6265250,6265250
(주)엔에스쇼핑,138250,2013/12,7065608,7065608
(주)엔에스쇼핑,138250,2014/12,6710816,6710816
(주)엔에스쇼핑,138250,2015/12,8160466,8160466
(주)엔에스쇼핑,138250,2016/12,13875009,13875009
(주)엔에스쇼핑,138250,2017/12,18921642,18921642
(주)엔에스쇼핑,138250,2018/12,38011364,38011364
(주)엔에스쇼핑,138250,2019/12,44894950,44894950
(주)엔에스쇼핑,138250,2020/12,48617079,48617079
(주)엔케이,085310,1999/12,30386353,
(주)엔케이,085310,2000/12,28942680,
(주)엔케이,085310,2001/12,37007719,
(주)엔케이,085310,2002/12,49449518,
(주)엔케이,085310,2003/12,50258624,
(주)엔케이,085310,2004/12,54062255,
(주)엔케이,085310,2005/12,69772619,
(주)엔케이,085310,2006/12,96187490,
(주)엔케이,085310,2007/12,145831175,145831175
(주)엔케이,085310,2008/12,182484492,182484492
(주)엔케이,085310,2009/12,138832478,138832478
(주)엔케이,085310,2010/12,160451339,160658655
(주)엔케이,085310,2011/12,164852059,164852059
(주)엔케이,085310,2012/12,164750924,164750924
(주)엔케이,085310,2013/12,152080115,152080115
(주)엔케이,085310,2014/12,186701706,186701706
(주)엔케이,085310,2015/12,218289144,218289144
(주)엔케이,085310,2016/12,163019104,163019104
(주)엔케이,085310,2017/12,74765375,74765375
(주)엔케이,085310,2018/12,81104360,81104360
(주)엔케이,085310,2019/12,83016312,83016312
(주)엔케이,085310,2020/12,61222195,61222195
(주)엔케이물산,009810,1985/12,4087198,
(주)엔케이물산,009810,1986/12,4083069,
(주)엔케이물산,009810,1987/12,4920238,
(주)엔케이물산,009810,1988/12,5858250,
(주)엔케이물산,009810,1989/12,5645502,
(주)엔케이물산,009810,1990/12,7623855,
(주)엔케이물산,009810,1991/12,8808118,
(주)엔케이물산,009810,1992/12,11167201,
(주)엔케이물산,009810,1993/12,9188907,
(주)엔케이물산,009810,1994/12,11588605,
(주)엔케이물산,009810,1995/12,14848653,
(주)엔케이물산,009810,1996/12,16553649,
(주)엔케이물산,009810,1997/12,19219018,
(주)엔케이물산,009810,1998/12,22872831,
(주)엔케이물산,009810,1999/12,35160882,
(주)엔케이물산,009810,2000/12,45268584,
(주)엔케이물산,009810,2001/12,8950261,
(주)엔케이물산,009810,2002/12,12213759,
(주)엔케이물산,009810,2003/12,36157832,
(주)엔케이물산,009810,2004/12,14008591,
(주)엔케이물산,009810,2005/12,10345587,
(주)엔케이물산,009810,2006/12,12902508,
(주)엔케이물산,009810,2007/12,12487180,12487180
(주)엔케이물산,009810,2008/12,13441801,13441801
(주)엔케이물산,009810,2009/12,10155711,10155711
(주)엔케이물산,009810,2010/12,10131712,10151182
(주)엔케이물산,009810,2011/12,12750053,12750053
(주)엔케이물산,009810,2012/12,9206812,9206812
(주)엔케이물산,009810,2013/12,9486296,9486296
(주)엔케이물산,009810,2014/12,8148464,8148464
(주)엔케이물산,009810,2015/12,24370682,24370682
(주)엔케이물산,009810,2016/12,15951968,15951968
(주)엔케이물산,009810,2017/12,26556257,26556257
(주)엔케이물산,009810,2018/12,6174900,6174900
(주)엔케이물산,009810,2019/12,8385653,8385653
(주)엔케이물산,009810,2020/12,26235970,26235970
(주)엘에스,006260,1981/12,124379635,
(주)엘에스,006260,1982/12,128622843,
(주)엘에스,006260,1983/12,159243082,
(주)엘에스,006260,1984/12,226941368,
(주)엘에스,006260,1985/12,265891615,
(주)엘에스,006260,1986/12,315819451,
(주)엘에스,006260,1987/12,377898739,
(주)엘에스,006260,1988/12,513757323,
(주)엘에스,006260,1989/12,484704709,
(주)엘에스,006260,1990/12,612901214,
(주)엘에스,006260,1991/12,694027657,
(주)엘에스,006260,1992/12,724522487,
(주)엘에스,006260,1993/12,745990782,
(주)엘에스,006260,1994/12,914324475,
(주)엘에스,006260,1995/12,1164006767,
(주)엘에스,006260,1996/12,1235042472,
(주)엘에스,006260,1997/12,1358706917,
(주)엘에스,006260,1998/12,1501667622,
(주)엘에스,006260,1999/12,1582753556,
(주)엘에스,006260,2000/12,1639693376,
(주)엘에스,006260,2001/12,1603330940,
(주)엘에스,006260,2002/12,1597350204,
(주)엘에스,006260,2003/12,1688490357,
(주)엘에스,006260,2004/12,2175080977,
(주)엘에스,006260,2005/12,2214357000,
(주)엘에스,006260,2006/12,2618158000,
(주)엘에스,006260,2007/12,2823289000,2823289000
(주)엘에스,006260,2008/12,2163453000,2163453000
(주)엘에스,006260,2009/12,5161000,5161000
(주)엘에스,006260,2010/12,0,0
(주)엘에스,006260,2011/12,0,0
(주)엘에스,006260,2012/12,0,0
(주)엘에스,006260,2013/12,0,0
(주)엘에스,006260,2014/12,0,0
(주)엘에스,006260,2015/12,0,0
(주)엘에스,006260,2016/12,0,0
(주)엘에스,006260,2017/12,0,0
(주)엘에스,006260,2018/12,0,0
(주)엘에스,006260,2019/12,0,0
(주)엘에스,006260,2020/12,0,0
(주)엘에스네트웍스,000680,1981/12,582213613,
(주)엘에스네트웍스,000680,1982/12,739911017,
(주)엘에스네트웍스,000680,1983/12,718253613,
(주)엘에스네트웍스,000680,1984/12,932554019,
(주)엘에스네트웍스,000680,1985/12,577977431,
(주)엘에스네트웍스,000680,1986/12,427176144,
(주)엘에스네트웍스,000680,1987/12,323149726,
(주)엘에스네트웍스,000680,1988/12,282506090,
(주)엘에스네트웍스,000680,1989/12,250320699,
(주)엘에스네트웍스,000680,1990/12,309453731,
(주)엘에스네트웍스,000680,1991/12,339477450,
(주)엘에스네트웍스,000680,1992/12,303293391,
(주)엘에스네트웍스,000680,1993/12,273405003,
(주)엘에스네트웍스,000680,1994/12,293840028,
(주)엘에스네트웍스,000680,1995/12,332114061,
(주)엘에스네트웍스,000680,1996/12,362507335,
(주)엘에스네트웍스,000680,1997/12,360651817,
(주)엘에스네트웍스,000680,1998/12,176152511,
(주)엘에스네트웍스,000680,1999/12,122890550,
(주)엘에스네트웍스,000680,2000/12,129175776,
(주)엘에스네트웍스,000680,2001/12,121804016,
(주)엘에스네트웍스,000680,2002/12,138888504,
(주)엘에스네트웍스,000680,2003/12,124412471,
(주)엘에스네트웍스,000680,2004/12,119143956,
(주)엘에스네트웍스,000680,2005/12,131377781,
(주)엘에스네트웍스,000680,2006/12,130195344,
(주)엘에스네트웍스,000680,2007/12,133754845,133754845
(주)엘에스네트웍스,000680,2008/12,121986453,121986453
(주)엘에스네트웍스,000680,2009/12,134468012,134468012
(주)엘에스네트웍스,000680,2010/12,176752568,175512025
(주)엘에스네트웍스,000680,2011/12,209465134,209465134
(주)엘에스네트웍스,000680,2012/12,360281626,360281626
(주)엘에스네트웍스,000680,2013/12,448721175,448721175
(주)엘에스네트웍스,000680,2014/12,578747990,578747990
(주)엘에스네트웍스,000680,2015/12,489978082,489978082
(주)엘에스네트웍스,000680,2016/12,208616736,208616736
(주)엘에스네트웍스,000680,2017/12,127811677,127811677
(주)엘에스네트웍스,000680,2018/12,112465052,112465052
(주)엘에스네트웍스,000680,2019/12,136100165,136100165
(주)엘에스네트웍스,000680,2020/12,110726527,110726527
(주)엘에프,093050,2006/12,55874890,
(주)엘에프,093050,2007/12,276881686,276881686
(주)엘에프,093050,2008/12,300183177,300183177
(주)엘에프,093050,2009/12,340428457,340428457
(주)엘에프,093050,2010/12,394618638,396470959
(주)엘에프,093050,2011/12,534046341,534046341
(주)엘에프,093050,2012/12,542488356,542488356
(주)엘에프,093050,2013/12,545147022,545147022
(주)엘에프,093050,2014/12,510681516,510681516
(주)엘에프,093050,2015/12,561097443,561097443
(주)엘에프,093050,2016/12,544913343,544913343
(주)엘에프,093050,2017/12,533747787,533747787
(주)엘에프,093050,2018/12,561901232,561901232
(주)엘에프,093050,2019/12,562590245,562590245
(주)엘에프,093050,2020/12,466501573,466501573
(주)엘지,003550,1981/12,201323893,
(주)엘지,003550,1982/12,217758825,
(주)엘지,003550,1983/12,288072513,
(주)엘지,003550,1984/12,390039941,
(주)엘지,003550,1985/12,475094869,
(주)엘지,003550,1986/12,560555615,
(주)엘지,003550,1987/12,736595755,
(주)엘지,003550,1988/12,958958938,
(주)엘지,003550,1989/12,981492294,
(주)엘지,003550,1990/12,1218119409,
(주)엘지,003550,1991/12,1403588871,
(주)엘지,003550,1992/12,1571359910,
(주)엘지,003550,1993/12,1674764035,
(주)엘지,003550,1994/12,2035805531,
(주)엘지,003550,1995/12,2430573404,
(주)엘지,003550,1996/12,2560833026,
(주)엘지,003550,1997/12,2983301155,
(주)엘지,003550,1998/12,3073676181,
(주)엘지,003550,1999/12,3200460159,
(주)엘지,003550,2000/12,3933952303,
(주)엘지,003550,2001/12,1089662456,
(주)엘지,003550,2002/12,37705240,
(주)엘지,003550,2003/12,126285467,
(주)엘지,003550,2004/12,19788775,
(주)엘지,003550,2005/12,20217449,
(주)엘지,003550,2006/12,153000541,
(주)엘지,003550,2007/12,13110359,13110359
(주)엘지,003550,2008/12,17917915,17917915
(주)엘지,003550,2009/12,36988056,0
(주)엘지,003550,2010/12,0,0
(주)엘지,003550,2011/12,0,0
(주)엘지,003550,2012/12,0,0
(주)엘지,003550,2013/12,0,0
(주)엘지,003550,2014/12,0,0
(주)엘지,003550,2015/12,0,0
(주)엘지,003550,2016/12,0,0
(주)엘지,003550,2017/12,0,0
(주)엘지,003550,2018/12,0,0
(주)엘지,003550,2019/12,0,0
(주)엘지,003550,2020/12,0,0
(주)엘지상사,001120,1981/12,443640400,
(주)엘지상사,001120,1982/12,523821473,
(주)엘지상사,001120,1983/12,848799096,
(주)엘지상사,001120,1984/12,1334901356,
(주)엘지상사,001120,1985/12,1545450448,
(주)엘지상사,001120,1986/12,1860391202,
(주)엘지상사,001120,1987/12,2107733057,
(주)엘지상사,001120,1988/12,2595468372,
(주)엘지상사,001120,1989/12,2435979887,
(주)엘지상사,001120,1990/12,2825811544,
(주)엘지상사,001120,1991/12,3369720530,
(주)엘지상사,001120,1992/12,3633566682,
(주)엘지상사,001120,1993/12,3879084571,
(주)엘지상사,001120,1994/12,5136254499,
(주)엘지상사,001120,1995/12,10164320305,
(주)엘지상사,001120,1996/12,13696265990,
(주)엘지상사,001120,1997/12,15150419526,
(주)엘지상사,001120,1998/12,18337254475,
(주)엘지상사,001120,1999/12,17687973600,
(주)엘지상사,001120,2000/12,19342979043,
(주)엘지상사,001120,2001/12,17827578329,
(주)엘지상사,001120,2002/12,19029405177,
(주)엘지상사,001120,2003/12,4797813663,
(주)엘지상사,001120,2004/12,5892797501,
(주)엘지상사,001120,2005/12,5743507912,
(주)엘지상사,001120,2006/12,4986735830,
(주)엘지상사,001120,2007/12,5103460902,5103460902
(주)엘지상사,001120,2008/12,5436323920,5436323920
(주)엘지상사,001120,2009/12,3880817464,3880817464
(주)엘지상사,001120,2010/12,5651065778,5604904465
(주)엘지상사,001120,2011/12,6963943120,6963943120
(주)엘지상사,001120,2012/12,5498978771,5498978771
(주)엘지상사,001120,2013/12,5198449866,5198449866
(주)엘지상사,001120,2014/12,3474848167,3474848167
(주)엘지상사,001120,2015/12,3412858312,3412858312
(주)엘지상사,001120,2016/12,2604781424,2604781424
(주)엘지상사,001120,2017/12,2626537296,2626537296
(주)엘지상사,001120,2018/12,2779298970,2779298970
(주)엘지상사,001120,2019/12,2946081531,2946081531
(주)엘지상사,001120,2020/12,3151014170,3151014170
(주)엘지생활건강,051900,2001/12,379739954,
(주)엘지생활건강,051900,2002/12,539030878,
(주)엘지생활건강,051900,2003/12,528038217,
(주)엘지생활건강,051900,2004/12,485678454,
(주)엘지생활건강,051900,2005/12,448684305,
(주)엘지생활건강,051900,2006/12,480635509,
(주)엘지생활건강,051900,2007/12,517505542,517505542
(주)엘지생활건강,051900,2008/12,601875484,601875484
(주)엘지생활건강,051900,2009/12,664592852,734889857
(주)엘지생활건강,051900,2010/12,849150273,849150273
(주)엘지생활건강,051900,2011/12,984643520,984643520
(주)엘지생활건강,051900,2012/12,1048374837,1048374837
(주)엘지생활건강,051900,2013/12,1107466036,1107466036
(주)엘지생활건강,051900,2014/12,1153298788,1153298788
(주)엘지생활건강,051900,2015/12,1259869464,1259869464
(주)엘지생활건강,051900,2016/12,1464465324,1464465324
(주)엘지생활건강,051900,2017/12,1506928250,1506928250
(주)엘지생활건강,051900,2018/12,1593622374,1593622374
(주)엘지생활건강,051900,2019/12,1695356002,1695356002
(주)엘지생활건강,051900,2020/12,1745494125,1745494125
(주)엘지유플러스,032640,1999/12,1511749503,
(주)엘지유플러스,032640,2000/12,2069073009,
(주)엘지유플러스,032640,2001/12,1695858568,
(주)엘지유플러스,032640,2002/12,2032232923,
(주)엘지유플러스,032640,2003/12,1938092079,
(주)엘지유플러스,032640,2004/12,2956453104,
(주)엘지유플러스,032640,2005/12,3028598824,
(주)엘지유플러스,032640,2006/12,3407231410,
(주)엘지유플러스,032640,2007/12,4128912767,4128912767
(주)엘지유플러스,032640,2008/12,4297961681,4297961681
(주)엘지유플러스,032640,2009/12,4469856517,0
(주)엘지유플러스,032640,2010/12,0,0
