회사명,거래소코드,회계년도,이연법인세부채(천원),이연법인세부채(IFRS)(천원)
태경케미컬(주),006890,1992/12,0,
태경케미컬(주),006890,1993/12,0,
태경케미컬(주),006890,1994/12,0,
태경케미컬(주),006890,1995/12,0,
태경케미컬(주),006890,1996/12,0,
태경케미컬(주),006890,1997/12,0,
태경케미컬(주),006890,1998/12,0,
태경케미컬(주),006890,1999/12,0,
태경케미컬(주),006890,1991/12,0,
태경케미컬(주),006890,2001/12,0,
태경케미컬(주),006890,2002/12,0,
태경케미컬(주),006890,2003/12,0,
태경케미컬(주),006890,2004/12,0,
태경케미컬(주),006890,2005/12,0,
태경케미컬(주),006890,2006/12,0,
태경케미컬(주),006890,2007/12,0,2711755
태경케미컬(주),006890,2008/12,0,2064001
태경케미컬(주),006890,2009/12,0,4054973
태경케미컬(주),006890,2010/12,0,3936671
태경케미컬(주),006890,2011/12,0,1928195
태경케미컬(주),006890,2012/12,0,1738800
태경케미컬(주),006890,2013/12,0,3531655
태경케미컬(주),006890,2014/12,0,4741765
태경케미컬(주),006890,2015/12,0,4731600
태경케미컬(주),006890,1990/12,0,
태경케미컬(주),006890,2017/12,0,3809583
태경케미컬(주),006890,2018/12,0,5946685
태경케미컬(주),006890,2019/12,0,6038976
태경케미컬(주),006890,2020/12,0,6674418
태경케미컬(주),006890,2016/12,0,3578856
태경케미컬(주),006890,2000/12,0,
태광산업(주),003240,1983/08,0,
태광산업(주),003240,1984/08,0,
태광산업(주),003240,1985/08,0,
태광산업(주),003240,1986/08,0,
태광산업(주),003240,1987/08,0,
태광산업(주),003240,1988/08,0,
태광산업(주),003240,1989/08,0,
태광산업(주),003240,1990/08,0,
태광산업(주),003240,1991/08,0,
태광산업(주),003240,1992/08,0,
태광산업(주),003240,1993/08,0,
태광산업(주),003240,1994/12,0,
태광산업(주),003240,1995/12,0,
태광산업(주),003240,1996/12,0,
태광산업(주),003240,1997/12,0,
태광산업(주),003240,1998/12,0,
태광산업(주),003240,1999/12,0,
태광산업(주),003240,2000/12,0,
태광산업(주),003240,2001/12,0,
태광산업(주),003240,2002/12,0,
태광산업(주),003240,2003/12,0,
태광산업(주),003240,2004/12,0,
태광산업(주),003240,2005/12,0,
태광산업(주),003240,2006/12,0,
태광산업(주),003240,2007/12,0,22291076
태광산업(주),003240,2008/12,0,17074695
태광산업(주),003240,2009/12,0,17008152
태광산업(주),003240,2010/12,0,7078130
태광산업(주),003240,2011/12,0,5256126
태광산업(주),003240,2012/12,0,11854957
태광산업(주),003240,2013/12,0,0
태광산업(주),003240,2014/12,0,0
태광산업(주),003240,2015/12,0,0
태광산업(주),003240,2016/12,0,0
태광산업(주),003240,2017/12,0,0
태광산업(주),003240,2018/12,0,0
태광산업(주),003240,1982/08,0,
태광산업(주),003240,2020/12,0,34255248
태광산업(주),003240,2019/12,0,0
태광산업(주),003240,1981/08,0,
태림포장(주),011280,1987/12,0,
태림포장(주),011280,1986/12,0,
태림포장(주),011280,1989/12,0,
태림포장(주),011280,1990/12,0,
태림포장(주),011280,1991/12,0,
태림포장(주),011280,1988/12,0,
태림포장(주),011280,1992/12,0,
태림포장(주),011280,1994/12,0,
태림포장(주),011280,1995/12,0,
태림포장(주),011280,1996/12,0,
태림포장(주),011280,1997/12,0,
태림포장(주),011280,1998/12,0,
태림포장(주),011280,1999/12,0,
태림포장(주),011280,1993/12,0,
태림포장(주),011280,2001/12,0,
태림포장(주),011280,2002/12,0,
태림포장(주),011280,2000/12,0,
태림포장(주),011280,2004/12,0,
태림포장(주),011280,2005/12,0,
태림포장(주),011280,2006/12,0,
태림포장(주),011280,2007/12,0,5568726
태림포장(주),011280,2008/12,0,1783659
태림포장(주),011280,2009/12,0,27962885
태림포장(주),011280,2010/12,0,34321523
태림포장(주),011280,2011/12,0,34167858
태림포장(주),011280,2012/12,0,36148468
태림포장(주),011280,2013/12,0,37114464
태림포장(주),011280,2014/12,0,36626151
태림포장(주),011280,2015/12,0,24047278
태림포장(주),011280,2016/12,0,24010268
태림포장(주),011280,1985/12,0,
태림포장(주),011280,2018/12,0,21370925
태림포장(주),011280,2019/12,0,19617705
태림포장(주),011280,2020/12,0,19416715
태림포장(주),011280,2003/12,0,
태림포장(주),011280,2017/12,0,23710200
태양금속공업(주),004100,1983/12,0,
태양금속공업(주),004100,1984/12,0,
태양금속공업(주),004100,1985/12,0,
태양금속공업(주),004100,1986/12,0,
태양금속공업(주),004100,1987/12,0,
태양금속공업(주),004100,1988/12,0,
태양금속공업(주),004100,1989/12,0,
태양금속공업(주),004100,1990/12,0,
태양금속공업(주),004100,1991/12,0,
태양금속공업(주),004100,1992/12,0,
태양금속공업(주),004100,1993/12,0,
태양금속공업(주),004100,1994/12,0,
태양금속공업(주),004100,1995/12,0,
태양금속공업(주),004100,1996/12,0,
태양금속공업(주),004100,1997/12,0,
태양금속공업(주),004100,1998/12,0,
태양금속공업(주),004100,1999/12,0,
태양금속공업(주),004100,2000/12,0,
태양금속공업(주),004100,2001/12,0,
태양금속공업(주),004100,2002/12,0,
태양금속공업(주),004100,2003/12,0,
태양금속공업(주),004100,2004/12,0,
태양금속공업(주),004100,2005/12,0,
태양금속공업(주),004100,2006/12,0,
태양금속공업(주),004100,2007/12,0,3002492
태양금속공업(주),004100,2008/12,0,8693737
태양금속공업(주),004100,2009/12,0,8009605
태양금속공업(주),004100,2010/12,0,8322493
태양금속공업(주),004100,2011/12,0,7330505
태양금속공업(주),004100,2012/12,0,6134768
태양금속공업(주),004100,2013/12,0,5637210
태양금속공업(주),004100,2014/12,0,4885286
태양금속공업(주),004100,2015/12,0,4074236
태양금속공업(주),004100,2016/12,0,2913812
태양금속공업(주),004100,2017/12,0,2143975
태양금속공업(주),004100,2018/12,0,2355473
태양금속공업(주),004100,2019/12,0,3690288
태양금속공업(주),004100,2020/12,0,10170880
태양금속공업(주),004100,1981/12,0,
태양금속공업(주),004100,1982/12,0,
태원물산(주),001420,1983/12,0,
태원물산(주),001420,1984/12,0,
태원물산(주),001420,1985/12,0,
태원물산(주),001420,1986/12,0,
태원물산(주),001420,1987/12,0,
태원물산(주),001420,1988/12,0,
태원물산(주),001420,1989/12,0,
태원물산(주),001420,1990/12,0,
태원물산(주),001420,1991/12,0,
태원물산(주),001420,1992/12,0,
태원물산(주),001420,1993/12,0,
태원물산(주),001420,1994/12,0,
태원물산(주),001420,1995/12,0,
태원물산(주),001420,1996/12,0,
태원물산(주),001420,1997/12,0,
태원물산(주),001420,1998/12,0,
태원물산(주),001420,1999/12,0,
태원물산(주),001420,2000/12,0,
태원물산(주),001420,2001/12,0,
태원물산(주),001420,2002/12,0,
태원물산(주),001420,2003/12,0,
태원물산(주),001420,2004/12,0,
태원물산(주),001420,2005/12,0,
태원물산(주),001420,2006/12,21978,
태원물산(주),001420,2007/12,16945,16945
태원물산(주),001420,2008/12,29147,29147
태원물산(주),001420,2009/12,0,0
태원물산(주),001420,2010/12,0,0
태원물산(주),001420,2011/12,0,0
태원물산(주),001420,2012/12,0,0
태원물산(주),001420,2013/12,0,0
태원물산(주),001420,2014/12,0,0
태원물산(주),001420,2015/12,0,0
태원물산(주),001420,2016/12,0,0
태원물산(주),001420,2017/12,0,0
태원물산(주),001420,2018/12,0,0
태원물산(주),001420,2019/12,0,0
태원물산(주),001420,2020/12,0,0
태원물산(주),001420,1982/12,0,
태원물산(주),001420,1981/12,0,
태평양물산(주),007980,1988/12,0,
태평양물산(주),007980,1989/12,0,
태평양물산(주),007980,1990/12,0,
태평양물산(주),007980,1991/12,0,
태평양물산(주),007980,1992/12,0,
태평양물산(주),007980,1993/12,0,
태평양물산(주),007980,1994/12,0,
태평양물산(주),007980,1995/12,0,
태평양물산(주),007980,1996/12,0,
태평양물산(주),007980,1997/12,0,
태평양물산(주),007980,1998/12,0,
태평양물산(주),007980,1999/12,0,
태평양물산(주),007980,2000/12,0,
태평양물산(주),007980,2001/12,0,
태평양물산(주),007980,2002/12,0,
태평양물산(주),007980,2003/12,0,
태평양물산(주),007980,2004/12,0,
태평양물산(주),007980,2005/12,0,
태평양물산(주),007980,2006/12,0,
태평양물산(주),007980,2007/12,0,0
태평양물산(주),007980,2008/12,0,0
태평양물산(주),007980,2009/12,0,0
태평양물산(주),007980,2010/12,0,10730195
태평양물산(주),007980,2011/12,0,10900260
태평양물산(주),007980,2012/12,0,9922319
태평양물산(주),007980,2013/12,0,19581493
태평양물산(주),007980,2014/12,0,18714541
태평양물산(주),007980,2015/12,0,18027717
태평양물산(주),007980,2016/12,0,5328872
태평양물산(주),007980,2017/12,0,8227440
태평양물산(주),007980,2018/12,0,11503489
태평양물산(주),007980,2019/12,0,12701263
태평양물산(주),007980,2020/12,0,15878148
태평양물산(주),007980,1987/12,0,
태평양물산(주),007980,1986/12,0,
텔코웨어(주),078000,2003/12,0,
텔코웨어(주),078000,2004/12,0,
텔코웨어(주),078000,2005/12,299773,
텔코웨어(주),078000,2006/12,76295,
텔코웨어(주),078000,2007/12,0,0
텔코웨어(주),078000,2008/12,0,0
텔코웨어(주),078000,2009/12,69837,242430
텔코웨어(주),078000,2010/12,219657,220729
텔코웨어(주),078000,2002/12,0,
텔코웨어(주),078000,2012/12,0,0
텔코웨어(주),078000,2013/12,0,0
텔코웨어(주),078000,2014/12,0,0
텔코웨어(주),078000,2015/12,0,0
텔코웨어(주),078000,2016/12,0,0
텔코웨어(주),078000,2017/12,0,0
텔코웨어(주),078000,2018/12,0,0
텔코웨어(주),078000,2019/12,0,0
텔코웨어(주),078000,2020/12,0,0
텔코웨어(주),078000,2011/12,0,0
텔코웨어(주),078000,2001/12,0,
티와이엠(주),002900,1983/12,0,
티와이엠(주),002900,1984/12,0,
티와이엠(주),002900,1985/12,0,
티와이엠(주),002900,1986/12,0,
티와이엠(주),002900,1987/12,0,
티와이엠(주),002900,1988/12,0,
티와이엠(주),002900,1989/12,0,
티와이엠(주),002900,1990/12,0,
티와이엠(주),002900,1982/12,0,
티와이엠(주),002900,1992/12,0,
티와이엠(주),002900,1993/12,0,
티와이엠(주),002900,1994/12,0,
티와이엠(주),002900,1995/12,0,
티와이엠(주),002900,1996/12,0,
티와이엠(주),002900,1997/12,0,
티와이엠(주),002900,1998/12,0,
티와이엠(주),002900,1999/12,0,
티와이엠(주),002900,2000/12,0,
티와이엠(주),002900,2001/12,0,
티와이엠(주),002900,2002/12,0,
티와이엠(주),002900,2003/12,0,
티와이엠(주),002900,2004/12,0,
티와이엠(주),002900,2005/12,0,
티와이엠(주),002900,2006/12,0,
티와이엠(주),002900,2007/12,0,0
티와이엠(주),002900,2008/12,0,0
티와이엠(주),002900,1981/12,0,
티와이엠(주),002900,2010/12,0,0
티와이엠(주),002900,2011/12,0,839577
티와이엠(주),002900,2012/12,0,0
티와이엠(주),002900,2013/12,0,1483070
티와이엠(주),002900,2014/12,0,1295990
티와이엠(주),002900,2015/12,0,1233514
티와이엠(주),002900,2016/12,0,1334240
티와이엠(주),002900,2017/12,0,0
티와이엠(주),002900,2018/12,0,0
티와이엠(주),002900,2019/12,0,0
티와이엠(주),002900,2020/12,0,0
티와이엠(주),002900,2009/12,0,0
티와이엠(주),002900,1991/12,0,
파미셀(주),005690,1988/12,0,
파미셀(주),005690,1989/12,0,
파미셀(주),005690,1990/12,0,
파미셀(주),005690,1991/12,0,
파미셀(주),005690,1992/12,0,
파미셀(주),005690,1993/12,0,
파미셀(주),005690,1994/12,0,
파미셀(주),005690,1995/12,0,
파미셀(주),005690,1996/12,0,
파미셀(주),005690,1997/12,0,
파미셀(주),005690,1998/12,0,
파미셀(주),005690,1999/12,0,
파미셀(주),005690,2000/12,0,
파미셀(주),005690,1986/12,0,
파미셀(주),005690,2002/12,0,
파미셀(주),005690,2003/12,0,
파미셀(주),005690,1987/12,0,
파미셀(주),005690,2005/12,0,
파미셀(주),005690,2006/12,0,
파미셀(주),005690,2007/12,0,0
파미셀(주),005690,2008/12,0,0
파미셀(주),005690,2009/12,0,0
파미셀(주),005690,2010/12,0,0
파미셀(주),005690,2011/12,0,0
파미셀(주),005690,2012/12,0,0
파미셀(주),005690,2013/12,0,0
파미셀(주),005690,2014/12,0,0
파미셀(주),005690,2015/12,0,0
파미셀(주),005690,2016/12,0,0
파미셀(주),005690,2017/12,0,0
파미셀(주),005690,2018/12,0,0
파미셀(주),005690,2019/12,0,0
파미셀(주),005690,2020/12,0,0
파미셀(주),005690,2004/12,0,
파미셀(주),005690,2001/12,0,
팜젠사이언스(주),004720,1989/09,0,
팜젠사이언스(주),004720,1990/09,0,
팜젠사이언스(주),004720,1991/09,0,
팜젠사이언스(주),004720,1992/09,0,
팜젠사이언스(주),004720,1993/09,0,
팜젠사이언스(주),004720,1994/09,0,
팜젠사이언스(주),004720,1995/09,0,
팜젠사이언스(주),004720,1996/09,0,
팜젠사이언스(주),004720,1997/09,0,
팜젠사이언스(주),004720,1998/09,0,
팜젠사이언스(주),004720,1999/09,0,
팜젠사이언스(주),004720,2000/09,0,
팜젠사이언스(주),004720,2001/09,0,
팜젠사이언스(주),004720,2002/09,0,
팜젠사이언스(주),004720,2003/09,0,
팜젠사이언스(주),004720,2004/09,0,
팜젠사이언스(주),004720,2005/12,0,
팜젠사이언스(주),004720,2006/12,0,
팜젠사이언스(주),004720,2007/12,0,0
팜젠사이언스(주),004720,2008/12,0,18557
팜젠사이언스(주),004720,2009/12,0,0
팜젠사이언스(주),004720,2010/12,0,61122
팜젠사이언스(주),004720,2011/12,0,627715
팜젠사이언스(주),004720,2012/12,0,627715
팜젠사이언스(주),004720,2013/12,0,627715
팜젠사이언스(주),004720,2014/12,0,627715
팜젠사이언스(주),004720,2015/12,0,627715
팜젠사이언스(주),004720,2016/12,0,627715
팜젠사이언스(주),004720,2017/12,0,627715
팜젠사이언스(주),004720,2018/12,0,0
팜젠사이언스(주),004720,2019/12,0,0
팜젠사이언스(주),004720,2020/12,0,0
팜젠사이언스(주),004720,1985/09,0,
팜젠사이언스(주),004720,1986/09,0,
팬오션(주),028670,2003/12,0,
팬오션(주),028670,2004/12,0,
팬오션(주),028670,2005/12,0,
팬오션(주),028670,2007/12,0,28978483
팬오션(주),028670,2008/12,13239240,15114000
팬오션(주),028670,2006/12,0,
팬오션(주),028670,2010/12,0,118000
팬오션(주),028670,2009/12,0,636000
팬오션(주),028670,2012/12,0,0
팬오션(주),028670,2013/12,0,0
팬오션(주),028670,2014/12,0,0
팬오션(주),028670,2015/12,0,0
팬오션(주),028670,2016/12,0,0
팬오션(주),028670,2011/12,0,0
팬오션(주),028670,2018/12,0,0
팬오션(주),028670,2019/12,0,0
팬오션(주),028670,2020/12,0,0
팬오션(주),028670,2017/12,0,0
팬오션(주),028670,2002/12,0,
퍼스텍(주),010820,1987/12,0,
퍼스텍(주),010820,1986/12,0,
퍼스텍(주),010820,1989/12,0,
퍼스텍(주),010820,1988/12,0,
퍼스텍(주),010820,1991/12,0,
퍼스텍(주),010820,1992/12,0,
퍼스텍(주),010820,1985/12,0,
퍼스텍(주),010820,1994/12,0,
퍼스텍(주),010820,1995/12,0,
퍼스텍(주),010820,1996/12,0,
퍼스텍(주),010820,1990/12,0,
퍼스텍(주),010820,1998/12,0,
퍼스텍(주),010820,1999/12,0,
퍼스텍(주),010820,2000/12,0,
퍼스텍(주),010820,2001/12,0,
퍼스텍(주),010820,2002/12,0,
퍼스텍(주),010820,2003/12,0,
퍼스텍(주),010820,2004/12,0,
퍼스텍(주),010820,2005/12,0,
퍼스텍(주),010820,2006/12,0,
퍼스텍(주),010820,2007/12,0,0
퍼스텍(주),010820,2008/12,0,0
퍼스텍(주),010820,2009/12,0,5781836
퍼스텍(주),010820,2010/12,0,4684926
퍼스텍(주),010820,2011/12,0,4774385
퍼스텍(주),010820,2012/12,0,4799505
퍼스텍(주),010820,2013/12,0,4975885
퍼스텍(주),010820,1993/12,0,
퍼스텍(주),010820,2015/12,0,3121305
퍼스텍(주),010820,2016/12,0,2094883
퍼스텍(주),010820,2017/12,0,852520
퍼스텍(주),010820,2018/12,0,4298829
퍼스텍(주),010820,2019/12,0,3920312
퍼스텍(주),010820,2020/12,0,4841771
퍼스텍(주),010820,2014/12,0,3970515
퍼스텍(주),010820,1997/12,0,
페이퍼코리아(주),001020,1983/12,0,
페이퍼코리아(주),001020,1984/12,0,
페이퍼코리아(주),001020,1985/12,0,
페이퍼코리아(주),001020,1986/12,0,
페이퍼코리아(주),001020,1987/12,0,
페이퍼코리아(주),001020,1988/12,0,
페이퍼코리아(주),001020,1989/12,0,
페이퍼코리아(주),001020,1990/12,0,
페이퍼코리아(주),001020,1991/12,0,
페이퍼코리아(주),001020,1981/12,0,
페이퍼코리아(주),001020,1993/12,0,
페이퍼코리아(주),001020,1994/12,0,
페이퍼코리아(주),001020,1995/12,0,
페이퍼코리아(주),001020,1996/12,0,
페이퍼코리아(주),001020,1997/12,0,
페이퍼코리아(주),001020,1998/12,0,
페이퍼코리아(주),001020,1999/12,0,
페이퍼코리아(주),001020,2000/12,0,
페이퍼코리아(주),001020,1982/12,0,
페이퍼코리아(주),001020,2002/12,0,
페이퍼코리아(주),001020,2003/12,0,
페이퍼코리아(주),001020,2004/12,0,
페이퍼코리아(주),001020,2005/12,0,
페이퍼코리아(주),001020,2006/12,0,
페이퍼코리아(주),001020,2007/12,0,0
페이퍼코리아(주),001020,2008/12,0,6087080
페이퍼코리아(주),001020,2009/12,0,6717494
페이퍼코리아(주),001020,2010/12,0,6948749
페이퍼코리아(주),001020,2011/12,0,3528439
페이퍼코리아(주),001020,2012/12,0,3878471
페이퍼코리아(주),001020,2013/12,0,842006
페이퍼코리아(주),001020,2014/12,0,11784783
페이퍼코리아(주),001020,2015/12,0,991504
페이퍼코리아(주),001020,2016/12,0,0
페이퍼코리아(주),001020,2017/12,0,0
페이퍼코리아(주),001020,2018/12,0,0
페이퍼코리아(주),001020,2019/12,0,0
페이퍼코리아(주),001020,2020/12,0,0
페이퍼코리아(주),001020,2001/12,0,
페이퍼코리아(주),001020,1992/12,0,
평화산업(주),090080,2008/12,0,0
평화산업(주),090080,2009/12,0,0
평화산업(주),090080,2010/12,0,0
평화산업(주),090080,2011/12,0,0
평화산업(주),090080,2012/12,0,0
평화산업(주),090080,2013/12,0,0
평화산업(주),090080,2014/12,0,3210115
평화산업(주),090080,2015/12,0,3169918
평화산업(주),090080,2016/12,0,3129721
평화산업(주),090080,2017/12,0,7503989
평화산업(주),090080,2018/12,0,7463792
평화산업(주),090080,2019/12,0,7423595
평화산업(주),090080,2020/12,0,7383398
평화산업(주),090080,2006/12,0,
평화산업(주),090080,2007/12,0,0
평화홀딩스(주),010770,1987/09,0,
평화홀딩스(주),010770,1988/09,0,
평화홀딩스(주),010770,1989/09,0,
평화홀딩스(주),010770,1990/09,0,
평화홀딩스(주),010770,1991/09,0,
평화홀딩스(주),010770,1992/09,0,
평화홀딩스(주),010770,1993/09,0,
평화홀딩스(주),010770,1994/12,0,
평화홀딩스(주),010770,1995/12,0,
평화홀딩스(주),010770,1996/12,0,
평화홀딩스(주),010770,1997/12,0,
평화홀딩스(주),010770,1998/12,0,
평화홀딩스(주),010770,1999/12,0,
평화홀딩스(주),010770,2000/12,0,
평화홀딩스(주),010770,2001/12,0,
평화홀딩스(주),010770,2002/12,0,
평화홀딩스(주),010770,2003/12,0,
평화홀딩스(주),010770,2004/12,0,
평화홀딩스(주),010770,2005/12,866841,
평화홀딩스(주),010770,2006/12,256315,
평화홀딩스(주),010770,2007/12,139666,7865930
평화홀딩스(주),010770,2008/12,0,4705919
평화홀딩스(주),010770,2009/12,92951,5370857
평화홀딩스(주),010770,2010/12,103159,5088154
평화홀딩스(주),010770,2011/12,0,5095471
평화홀딩스(주),010770,2012/12,0,5113011
평화홀딩스(주),010770,2013/12,0,5262355
평화홀딩스(주),010770,1986/09,0,
평화홀딩스(주),010770,2015/12,0,5639072
평화홀딩스(주),010770,2016/12,0,5611491
평화홀딩스(주),010770,2017/12,0,5570475
평화홀딩스(주),010770,2018/12,0,5611859
평화홀딩스(주),010770,2019/12,0,4850615
평화홀딩스(주),010770,2020/12,0,4763151
평화홀딩스(주),010770,2014/12,0,5152925
평화홀딩스(주),010770,1985/09,0,
포스코강판(주),058430,2000/12,0,
포스코강판(주),058430,2001/12,0,
포스코강판(주),058430,2003/12,0,
포스코강판(주),058430,2002/12,0,
포스코강판(주),058430,2005/12,0,
포스코강판(주),058430,2006/12,0,
포스코강판(주),058430,2004/12,0,
포스코강판(주),058430,2008/12,0,0
포스코강판(주),058430,2009/12,0,0
포스코강판(주),058430,2007/12,0,0
포스코강판(주),058430,2011/12,0,0
포스코강판(주),058430,2012/12,0,0
포스코강판(주),058430,2013/12,0,0
포스코강판(주),058430,2014/12,0,0
포스코강판(주),058430,2015/12,0,0
포스코강판(주),058430,1999/12,0,
포스코강판(주),058430,2017/12,0,0
포스코강판(주),058430,2018/12,0,0
포스코강판(주),058430,2019/12,0,0
포스코강판(주),058430,2020/12,0,0
포스코강판(주),058430,2010/12,0,0
포스코강판(주),058430,2016/12,0,0
프레스티지바이오파마,950210,2020/06,0,0
하나제약(주),293480,2001/12,0,
하나제약(주),293480,2002/12,0,
하나제약(주),293480,2003/12,0,
하나제약(주),293480,2004/12,0,
하나제약(주),293480,2005/12,0,
하나제약(주),293480,2006/12,0,
하나제약(주),293480,2007/12,0,
하나제약(주),293480,2008/12,0,
하나제약(주),293480,2009/12,0,
하나제약(주),293480,1999/12,0,
하나제약(주),293480,2011/12,0,
하나제약(주),293480,2012/12,0,
하나제약(주),293480,2013/12,0,
하나제약(주),293480,2014/12,0,
하나제약(주),293480,2015/12,0,
하나제약(주),293480,2016/12,0,1464237
하나제약(주),293480,2017/12,0,1213107
하나제약(주),293480,2018/12,0,456684
하나제약(주),293480,2019/12,0,0
하나제약(주),293480,2020/12,0,313550
하나제약(주),293480,2010/12,0,
하나제약(주),293480,2000/12,0,
하이트진로(주),000080,1984/09,0,
하이트진로(주),000080,1985/09,0,
하이트진로(주),000080,1986/09,0,
하이트진로(주),000080,1987/09,0,
하이트진로(주),000080,1988/09,0,
하이트진로(주),000080,1989/09,0,
하이트진로(주),000080,1990/09,0,
하이트진로(주),000080,1983/09,0,
하이트진로(주),000080,1992/09,0,
하이트진로(주),000080,1993/09,0,
하이트진로(주),000080,1994/09,0,
하이트진로(주),000080,1995/09,0,
하이트진로(주),000080,1996/09,0,
하이트진로(주),000080,1997/09,0,
하이트진로(주),000080,1998/09,0,
하이트진로(주),000080,1999/09,0,
하이트진로(주),000080,2000/09,0,
하이트진로(주),000080,2001/09,0,
하이트진로(주),000080,2002/09,0,
하이트진로(주),000080,2003/09,0,
하이트진로(주),000080,2004/09,0,
하이트진로(주),000080,2005/12,0,
하이트진로(주),000080,2006/12,0,
하이트진로(주),000080,1981/12,0,
하이트진로(주),000080,2008/12,0,0
하이트진로(주),000080,2009/12,0,0
하이트진로(주),000080,2010/12,0,0
하이트진로(주),000080,2011/12,0,0
하이트진로(주),000080,2012/12,0,0
하이트진로(주),000080,2013/12,0,0
하이트진로(주),000080,2014/12,0,0
하이트진로(주),000080,2015/12,0,10642081
하이트진로(주),000080,2016/12,0,21614595
하이트진로(주),000080,2017/12,0,5379734
하이트진로(주),000080,2018/12,0,1416836
하이트진로(주),000080,2019/12,0,6433826
하이트진로(주),000080,2020/12,0,0
하이트진로(주),000080,1991/09,0,
하이트진로(주),000080,2007/12,0,0
하이트진로홀딩스(주),000140,1983/12,0,
하이트진로홀딩스(주),000140,1984/12,0,
하이트진로홀딩스(주),000140,1985/12,0,
하이트진로홀딩스(주),000140,1986/12,0,
하이트진로홀딩스(주),000140,1987/12,0,
하이트진로홀딩스(주),000140,1988/12,0,
하이트진로홀딩스(주),000140,1989/12,0,
하이트진로홀딩스(주),000140,1990/12,0,
하이트진로홀딩스(주),000140,1991/12,0,
하이트진로홀딩스(주),000140,1992/12,0,
하이트진로홀딩스(주),000140,1993/12,0,
하이트진로홀딩스(주),000140,1994/12,0,
하이트진로홀딩스(주),000140,1995/12,0,
하이트진로홀딩스(주),000140,1996/12,0,
하이트진로홀딩스(주),000140,1997/12,0,
하이트진로홀딩스(주),000140,1998/12,0,
하이트진로홀딩스(주),000140,1999/12,0,
하이트진로홀딩스(주),000140,2000/12,0,
하이트진로홀딩스(주),000140,2001/12,0,
하이트진로홀딩스(주),000140,2002/12,0,
하이트진로홀딩스(주),000140,2003/12,0,
하이트진로홀딩스(주),000140,2004/12,0,
하이트진로홀딩스(주),000140,2005/12,0,
하이트진로홀딩스(주),000140,2006/12,0,
하이트진로홀딩스(주),000140,2007/12,0,9384636
하이트진로홀딩스(주),000140,2008/12,0,0
하이트진로홀딩스(주),000140,2009/12,0,25232535
하이트진로홀딩스(주),000140,2010/12,0,4141880
하이트진로홀딩스(주),000140,2011/12,0,3322559
하이트진로홀딩스(주),000140,2012/12,0,395350
하이트진로홀딩스(주),000140,2013/12,0,0
하이트진로홀딩스(주),000140,2014/12,0,0
하이트진로홀딩스(주),000140,2015/12,0,0
하이트진로홀딩스(주),000140,2016/12,0,224445
하이트진로홀딩스(주),000140,2017/12,0,0
하이트진로홀딩스(주),000140,2018/12,0,0
하이트진로홀딩스(주),000140,2019/12,0,0
하이트진로홀딩스(주),000140,2020/12,0,1518969
하이트진로홀딩스(주),000140,1982/12,0,
하이트진로홀딩스(주),000140,1981/12,0,
한국가스공사(주),036460,1997/12,0,
한국가스공사(주),036460,1998/12,0,
한국가스공사(주),036460,1999/12,0,
한국가스공사(주),036460,2000/12,0,
한국가스공사(주),036460,2001/12,0,
한국가스공사(주),036460,2002/12,0,
한국가스공사(주),036460,2003/12,0,
한국가스공사(주),036460,2004/12,0,
한국가스공사(주),036460,2005/12,61017265,
한국가스공사(주),036460,2006/12,123933721,
한국가스공사(주),036460,2007/12,29263152,33087679
한국가스공사(주),036460,1996/12,0,
한국가스공사(주),036460,2009/12,2848842,460398149
한국가스공사(주),036460,2010/12,737201,1099138024
한국가스공사(주),036460,2011/12,0,1299527281
한국가스공사(주),036460,2012/12,0,1513465102
한국가스공사(주),036460,2013/12,0,1918846906
한국가스공사(주),036460,2014/12,0,1911865688
한국가스공사(주),036460,2015/12,0,1748796502
한국가스공사(주),036460,2016/12,0,1286046862
한국가스공사(주),036460,2017/12,0,1176094451
한국가스공사(주),036460,2018/12,0,1203713331
한국가스공사(주),036460,2019/12,0,1324499123
한국가스공사(주),036460,2020/12,0,1481905612
한국가스공사(주),036460,1995/12,0,
한국가스공사(주),036460,2008/12,0,122915557
한국공항(주),005430,1983/12,0,
한국공항(주),005430,1984/12,0,
한국공항(주),005430,1985/12,0,
한국공항(주),005430,1986/12,0,
한국공항(주),005430,1987/12,0,
한국공항(주),005430,1988/12,0,
한국공항(주),005430,1989/12,0,
한국공항(주),005430,1990/12,0,
한국공항(주),005430,1991/12,0,
한국공항(주),005430,1992/12,0,
한국공항(주),005430,1993/12,0,
한국공항(주),005430,1994/12,0,
한국공항(주),005430,1982/12,0,
한국공항(주),005430,1996/12,0,
한국공항(주),005430,1997/12,0,
한국공항(주),005430,1998/12,0,
한국공항(주),005430,1999/12,0,
한국공항(주),005430,2000/12,0,
한국공항(주),005430,2001/12,0,
한국공항(주),005430,2002/12,0,
한국공항(주),005430,2003/12,0,
한국공항(주),005430,2004/12,0,
한국공항(주),005430,2005/12,0,
한국공항(주),005430,2006/12,193304,
한국공항(주),005430,2007/12,18464,27133364
한국공항(주),005430,2008/12,13685,18505324
한국공항(주),005430,2009/12,17178,12445249
한국공항(주),005430,2010/12,49772,26073456
한국공항(주),005430,2011/12,0,12670874
한국공항(주),005430,2012/12,0,10133823
한국공항(주),005430,2013/12,0,11845800
한국공항(주),005430,1981/12,0,
한국공항(주),005430,2015/12,0,11560947
