회사명,거래소코드,회계년도,이자비용(천원),이자비용(IFRS)(천원)
한솔홀딩스(주),004150,1994/12,0,
한솔홀딩스(주),004150,1995/12,0,
한솔홀딩스(주),004150,1996/12,0,
한솔홀딩스(주),004150,1997/12,0,
한솔홀딩스(주),004150,1998/12,0,
한솔홀딩스(주),004150,1982/12,0,
한솔홀딩스(주),004150,2000/12,0,
한솔홀딩스(주),004150,2001/12,0,
한솔홀딩스(주),004150,2002/12,0,
한솔홀딩스(주),004150,2003/12,0,
한솔홀딩스(주),004150,2004/12,0,
한솔홀딩스(주),004150,2005/12,0,
한솔홀딩스(주),004150,2006/12,0,
한솔홀딩스(주),004150,2007/12,0,0
한솔홀딩스(주),004150,2008/12,0,0
한솔홀딩스(주),004150,2009/12,0,0
한솔홀딩스(주),004150,2010/12,0,0
한솔홀딩스(주),004150,2011/12,0,0
한솔홀딩스(주),004150,2012/12,0,0
한솔홀딩스(주),004150,2013/12,0,0
한솔홀딩스(주),004150,2014/12,0,0
한솔홀딩스(주),004150,2015/12,0,0
한솔홀딩스(주),004150,2016/12,0,0
한솔홀딩스(주),004150,1981/12,0,
한솔홀딩스(주),004150,2018/12,0,0
한솔홀딩스(주),004150,2019/12,0,0
한솔홀딩스(주),004150,2020/12,0,0
한솔홀딩스(주),004150,2017/12,0,0
한솔홀딩스(주),004150,1999/12,0,
한신공영(주),004960,1983/12,0,
한신공영(주),004960,1984/12,0,
한신공영(주),004960,1985/12,0,
한신공영(주),004960,1986/12,0,
한신공영(주),004960,1987/12,0,
한신공영(주),004960,1988/12,0,
한신공영(주),004960,1989/12,0,
한신공영(주),004960,1990/12,0,
한신공영(주),004960,1991/12,0,
한신공영(주),004960,1992/12,0,
한신공영(주),004960,1993/12,0,
한신공영(주),004960,1994/12,0,
한신공영(주),004960,1995/12,0,
한신공영(주),004960,1996/12,0,
한신공영(주),004960,1997/12,,
한신공영(주),004960,1998/12,,
한신공영(주),004960,1999/12,0,
한신공영(주),004960,2000/12,0,
한신공영(주),004960,2001/12,0,
한신공영(주),004960,2002/12,0,
한신공영(주),004960,2003/12,0,
한신공영(주),004960,2004/12,0,
한신공영(주),004960,2005/12,0,
한신공영(주),004960,2006/12,0,
한신공영(주),004960,2007/12,0,0
한신공영(주),004960,2008/12,0,0
한신공영(주),004960,2009/12,0,0
한신공영(주),004960,2010/12,0,0
한신공영(주),004960,2011/12,0,0
한신공영(주),004960,2012/12,0,0
한신공영(주),004960,2013/12,0,0
한신공영(주),004960,2014/12,0,0
한신공영(주),004960,2015/12,0,0
한신공영(주),004960,2016/12,0,0
한신공영(주),004960,2017/12,0,0
한신공영(주),004960,2018/12,0,0
한신공영(주),004960,2019/12,0,0
한신공영(주),004960,2020/12,0,0
한신공영(주),004960,1982/12,0,
한신공영(주),004960,1981/12,0,
한신기계공업(주),011700,1987/12,0,
한신기계공업(주),011700,1988/12,0,
한신기계공업(주),011700,1989/12,0,
한신기계공업(주),011700,1990/12,0,
한신기계공업(주),011700,1991/12,0,
한신기계공업(주),011700,1992/12,0,
한신기계공업(주),011700,1993/12,0,
한신기계공업(주),011700,1986/12,0,
한신기계공업(주),011700,1995/12,0,
한신기계공업(주),011700,1996/12,0,
한신기계공업(주),011700,1997/12,0,
한신기계공업(주),011700,1998/12,0,
한신기계공업(주),011700,1985/12,0,
한신기계공업(주),011700,2000/12,0,
한신기계공업(주),011700,2001/12,0,
한신기계공업(주),011700,1994/12,0,
한신기계공업(주),011700,2002/12,0,
한신기계공업(주),011700,2004/12,0,
한신기계공업(주),011700,2005/12,0,
한신기계공업(주),011700,2006/12,0,
한신기계공업(주),011700,2007/12,0,0
한신기계공업(주),011700,2008/12,0,0
한신기계공업(주),011700,2009/12,0,0
한신기계공업(주),011700,2010/12,0,0
한신기계공업(주),011700,2011/12,0,0
한신기계공업(주),011700,2012/12,0,0
한신기계공업(주),011700,2013/12,0,0
한신기계공업(주),011700,2014/12,0,0
한신기계공업(주),011700,2015/12,0,0
한신기계공업(주),011700,2016/12,0,0
한신기계공업(주),011700,2017/12,0,0
한신기계공업(주),011700,2018/12,0,0
한신기계공업(주),011700,2003/12,0,
한신기계공업(주),011700,2020/12,0,0
한신기계공업(주),011700,2019/12,0,0
한신기계공업(주),011700,1999/12,0,
한온시스템(주),018880,1991/12,0,
한온시스템(주),018880,1992/12,0,
한온시스템(주),018880,1993/12,0,
한온시스템(주),018880,1994/12,0,
한온시스템(주),018880,1995/12,0,
한온시스템(주),018880,1996/12,0,
한온시스템(주),018880,1997/12,0,
한온시스템(주),018880,1998/12,0,
한온시스템(주),018880,1999/12,0,
한온시스템(주),018880,2000/12,0,
한온시스템(주),018880,2001/12,0,
한온시스템(주),018880,2002/12,0,
한온시스템(주),018880,2003/12,0,
한온시스템(주),018880,2004/12,0,
한온시스템(주),018880,1990/12,0,
한온시스템(주),018880,2006/12,0,
한온시스템(주),018880,2007/12,0,0
한온시스템(주),018880,1989/12,0,
한온시스템(주),018880,2009/12,0,0
한온시스템(주),018880,2010/12,0,0
한온시스템(주),018880,2011/12,0,0
한온시스템(주),018880,2012/12,0,0
한온시스템(주),018880,2013/12,0,0
한온시스템(주),018880,2014/12,0,0
한온시스템(주),018880,2015/12,0,0
한온시스템(주),018880,2016/12,0,0
한온시스템(주),018880,2017/12,0,0
한온시스템(주),018880,2018/12,0,0
한온시스템(주),018880,2019/12,0,0
한온시스템(주),018880,2020/12,0,0
한온시스템(주),018880,2005/12,0,
한온시스템(주),018880,2008/12,0,0
한올바이오파마(주),009420,1987/12,0,
한올바이오파마(주),009420,1988/12,0,
한올바이오파마(주),009420,1989/12,0,
한올바이오파마(주),009420,1990/12,0,
한올바이오파마(주),009420,1991/12,0,
한올바이오파마(주),009420,1992/12,0,
한올바이오파마(주),009420,1993/12,0,
한올바이오파마(주),009420,1994/12,0,
한올바이오파마(주),009420,1995/12,0,
한올바이오파마(주),009420,1996/12,0,
한올바이오파마(주),009420,1997/12,0,
한올바이오파마(주),009420,1998/12,0,
한올바이오파마(주),009420,1999/12,0,
한올바이오파마(주),009420,2000/12,0,
한올바이오파마(주),009420,2001/12,0,
한올바이오파마(주),009420,2002/12,0,
한올바이오파마(주),009420,2003/12,0,
한올바이오파마(주),009420,2004/12,0,
한올바이오파마(주),009420,2005/12,0,
한올바이오파마(주),009420,2006/12,0,
한올바이오파마(주),009420,2007/12,0,0
한올바이오파마(주),009420,2008/12,0,0
한올바이오파마(주),009420,2009/12,0,0
한올바이오파마(주),009420,2010/12,0,0
한올바이오파마(주),009420,2011/12,0,0
한올바이오파마(주),009420,2012/12,0,0
한올바이오파마(주),009420,2013/12,0,0
한올바이오파마(주),009420,2014/12,0,0
한올바이오파마(주),009420,2015/12,0,0
한올바이오파마(주),009420,2016/12,0,0
한올바이오파마(주),009420,2017/12,0,0
한올바이오파마(주),009420,2018/12,0,0
한올바이오파마(주),009420,2019/12,0,0
한올바이오파마(주),009420,2020/12,0,0
한올바이오파마(주),009420,1985/12,0,
한올바이오파마(주),009420,1986/12,0,
한일시멘트(주),300720,2020/12,0,0
한일시멘트(주),300720,2019/12,0,0
한일시멘트(주),300720,2018/12,0,0
한일철강(주),002220,1986/12,0,
한일철강(주),002220,1987/12,0,
한일철강(주),002220,1988/12,0,
한일철강(주),002220,1990/12,0,
한일철강(주),002220,1991/12,0,
한일철강(주),002220,1989/12,0,
한일철강(주),002220,1993/12,0,
한일철강(주),002220,1992/12,0,
한일철강(주),002220,1995/12,0,
한일철강(주),002220,1996/12,0,
한일철강(주),002220,1997/12,0,
한일철강(주),002220,1998/12,0,
한일철강(주),002220,1994/12,0,
한일철강(주),002220,2000/12,0,
한일철강(주),002220,2001/12,0,
한일철강(주),002220,2002/12,0,
한일철강(주),002220,1999/12,0,
한일철강(주),002220,2004/12,0,
한일철강(주),002220,2005/12,0,
한일철강(주),002220,2006/12,0,
한일철강(주),002220,2007/12,0,0
한일철강(주),002220,2008/12,0,0
한일철강(주),002220,2009/12,0,0
한일철강(주),002220,2010/12,0,0
한일철강(주),002220,2011/12,0,0
한일철강(주),002220,2012/12,0,0
한일철강(주),002220,2003/12,0,
한일철강(주),002220,2014/12,0,0
한일철강(주),002220,2015/12,0,0
한일철강(주),002220,2016/12,0,0
한일철강(주),002220,2017/12,0,0
한일철강(주),002220,2018/12,0,0
한일철강(주),002220,2019/12,0,0
한일철강(주),002220,2020/12,0,0
한일철강(주),002220,2013/12,0,0
한일철강(주),002220,1985/12,0,
한일현대시멘트(주),006390,1981/12,0,
한일현대시멘트(주),006390,1984/12,0,
한일현대시멘트(주),006390,1985/12,0,
한일현대시멘트(주),006390,1986/12,0,
한일현대시멘트(주),006390,1987/12,0,
한일현대시멘트(주),006390,1988/12,0,
한일현대시멘트(주),006390,1989/12,0,
한일현대시멘트(주),006390,1990/12,0,
한일현대시멘트(주),006390,1991/12,0,
한일현대시멘트(주),006390,1992/12,0,
한일현대시멘트(주),006390,1993/12,0,
한일현대시멘트(주),006390,1994/12,0,
한일현대시멘트(주),006390,1995/12,0,
한일현대시멘트(주),006390,1996/12,0,
한일현대시멘트(주),006390,1997/12,0,
한일현대시멘트(주),006390,1998/12,0,
한일현대시멘트(주),006390,1999/12,0,
한일현대시멘트(주),006390,2000/12,0,
한일현대시멘트(주),006390,1983/12,0,
한일현대시멘트(주),006390,2002/12,0,
한일현대시멘트(주),006390,2003/12,0,
한일현대시멘트(주),006390,2004/12,0,
한일현대시멘트(주),006390,2005/12,0,
한일현대시멘트(주),006390,2006/12,0,
한일현대시멘트(주),006390,2007/12,0,0
한일현대시멘트(주),006390,2008/12,0,0
한일현대시멘트(주),006390,2009/12,0,0
한일현대시멘트(주),006390,2010/12,0,0
한일현대시멘트(주),006390,2011/12,0,0
한일현대시멘트(주),006390,2012/12,0,0
한일현대시멘트(주),006390,2013/12,0,0
한일현대시멘트(주),006390,2014/12,0,0
한일현대시멘트(주),006390,2015/12,0,0
한일현대시멘트(주),006390,2016/12,0,0
한일현대시멘트(주),006390,2017/12,0,0
한일현대시멘트(주),006390,2018/12,0,0
한일현대시멘트(주),006390,2019/12,0,0
한일현대시멘트(주),006390,2020/12,0,0
한일현대시멘트(주),006390,1982/12,0,
한일현대시멘트(주),006390,2001/12,0,
한일홀딩스(주),003300,1983/12,0,
한일홀딩스(주),003300,1984/12,0,
한일홀딩스(주),003300,1985/12,0,
한일홀딩스(주),003300,1986/12,0,
한일홀딩스(주),003300,1987/12,0,
한일홀딩스(주),003300,1988/12,0,
한일홀딩스(주),003300,1989/12,0,
한일홀딩스(주),003300,1990/12,0,
한일홀딩스(주),003300,1991/12,0,
한일홀딩스(주),003300,1992/12,0,
한일홀딩스(주),003300,1993/12,0,
한일홀딩스(주),003300,1994/12,0,
한일홀딩스(주),003300,1995/12,0,
한일홀딩스(주),003300,1996/12,0,
한일홀딩스(주),003300,1982/12,0,
한일홀딩스(주),003300,1998/12,0,
한일홀딩스(주),003300,1999/12,0,
한일홀딩스(주),003300,2000/12,0,
한일홀딩스(주),003300,2001/12,0,
한일홀딩스(주),003300,2002/12,0,
한일홀딩스(주),003300,2003/12,0,
한일홀딩스(주),003300,2004/12,0,
한일홀딩스(주),003300,2005/12,0,
한일홀딩스(주),003300,2006/12,0,
한일홀딩스(주),003300,2007/12,0,0
한일홀딩스(주),003300,2008/12,0,0
한일홀딩스(주),003300,2009/12,0,0
한일홀딩스(주),003300,2010/12,0,0
한일홀딩스(주),003300,2011/12,0,0
한일홀딩스(주),003300,2012/12,0,0
한일홀딩스(주),003300,2013/12,0,0
한일홀딩스(주),003300,1981/12,0,
한일홀딩스(주),003300,2015/12,0,0
한일홀딩스(주),003300,2016/12,0,0
한일홀딩스(주),003300,2017/12,0,0
한일홀딩스(주),003300,2018/12,0,0
한일홀딩스(주),003300,2019/12,0,0
한일홀딩스(주),003300,2020/12,0,0
한일홀딩스(주),003300,2014/12,0,0
한일홀딩스(주),003300,1997/12,0,
한전산업개발(주),130660,2001/12,0,
한전산업개발(주),130660,2002/12,0,
한전산업개발(주),130660,2003/12,0,
한전산업개발(주),130660,2004/12,0,
한전산업개발(주),130660,2005/12,0,
한전산업개발(주),130660,2006/12,0,
한전산업개발(주),130660,2007/12,0,0
한전산업개발(주),130660,2008/12,0,0
한전산업개발(주),130660,2009/12,0,0
한전산업개발(주),130660,2010/12,0,0
한전산업개발(주),130660,2011/12,0,0
한전산업개발(주),130660,2012/12,0,0
한전산업개발(주),130660,2013/12,0,0
한전산업개발(주),130660,2014/12,0,0
한전산업개발(주),130660,2015/12,0,0
한전산업개발(주),130660,2016/12,0,0
한전산업개발(주),130660,2017/12,0,0
한전산업개발(주),130660,2018/12,0,0
한전산업개발(주),130660,2019/12,0,0
한전산업개발(주),130660,2020/12,0,0
한전산업개발(주),130660,2000/12,0,
한전산업개발(주),130660,1999/12,0,
한전케이피에스(주),051600,2001/12,0,
한전케이피에스(주),051600,2002/12,0,
한전케이피에스(주),051600,2003/12,0,
한전케이피에스(주),051600,2004/12,0,
한전케이피에스(주),051600,2005/12,0,
한전케이피에스(주),051600,2006/12,0,
한전케이피에스(주),051600,2007/12,0,0
한전케이피에스(주),051600,2008/12,0,0
한전케이피에스(주),051600,2009/12,0,0
한전케이피에스(주),051600,2000/12,0,
한전케이피에스(주),051600,2011/12,0,0
한전케이피에스(주),051600,2012/12,0,0
한전케이피에스(주),051600,2013/12,0,0
한전케이피에스(주),051600,2014/12,0,0
한전케이피에스(주),051600,2015/12,0,0
한전케이피에스(주),051600,2016/12,0,0
한전케이피에스(주),051600,2017/12,0,0
한전케이피에스(주),051600,2018/12,0,0
한전케이피에스(주),051600,2019/12,0,0
한전케이피에스(주),051600,2020/12,0,0
한전케이피에스(주),051600,2010/12,0,0
한전케이피에스(주),051600,1999/12,0,
한화솔루션(주),009830,1983/03,,
한화솔루션(주),009830,1984/03,0,
한화솔루션(주),009830,1985/12,0,
한화솔루션(주),009830,1986/12,0,
한화솔루션(주),009830,1987/12,0,
한화솔루션(주),009830,1988/12,0,
한화솔루션(주),009830,1989/12,0,
한화솔루션(주),009830,1982/03,,
한화솔루션(주),009830,1991/12,0,
한화솔루션(주),009830,1992/12,0,
한화솔루션(주),009830,1993/12,0,
한화솔루션(주),009830,1994/12,0,
한화솔루션(주),009830,1995/12,0,
한화솔루션(주),009830,1996/12,0,
한화솔루션(주),009830,1997/12,0,
한화솔루션(주),009830,1998/12,0,
한화솔루션(주),009830,1999/12,0,
한화솔루션(주),009830,2000/12,0,
한화솔루션(주),009830,1981/03,0,
한화솔루션(주),009830,2002/12,0,
한화솔루션(주),009830,2003/12,0,
한화솔루션(주),009830,2004/12,0,
한화솔루션(주),009830,2005/12,0,
한화솔루션(주),009830,2006/12,0,
한화솔루션(주),009830,2007/12,0,0
한화솔루션(주),009830,2008/12,0,0
한화솔루션(주),009830,2009/12,0,0
한화솔루션(주),009830,2010/12,0,0
한화솔루션(주),009830,2011/12,0,0
한화솔루션(주),009830,2012/12,0,0
한화솔루션(주),009830,2013/12,0,0
한화솔루션(주),009830,2014/12,0,0
한화솔루션(주),009830,2015/12,0,0
한화솔루션(주),009830,2016/12,0,0
한화솔루션(주),009830,2017/12,0,0
한화솔루션(주),009830,2018/12,0,0
한화솔루션(주),009830,2019/12,0,0
한화솔루션(주),009830,2020/12,0,0
한화솔루션(주),009830,2001/12,0,
한화솔루션(주),009830,1990/12,0,
한화시스템(주),272210,2002/12,0,
한화시스템(주),272210,2003/12,0,
한화시스템(주),272210,2004/12,0,
한화시스템(주),272210,2005/12,0,
한화시스템(주),272210,2006/12,0,
한화시스템(주),272210,2007/12,0,
한화시스템(주),272210,2008/12,0,
한화시스템(주),272210,2009/12,0,0
한화시스템(주),272210,2010/12,0,0
한화시스템(주),272210,2001/12,0,
한화시스템(주),272210,2000/12,0,
한화시스템(주),272210,2013/12,0,0
한화시스템(주),272210,2014/12,0,0
한화시스템(주),272210,2015/12,0,0
한화시스템(주),272210,2016/12,0,0
한화시스템(주),272210,2017/12,0,0
한화시스템(주),272210,2018/12,0,0
한화시스템(주),272210,2019/12,0,0
한화시스템(주),272210,2020/12,0,0
한화시스템(주),272210,2011/12,0,0
한화시스템(주),272210,2012/12,0,0
한화에어로스페이스(주),012450,1987/12,0,
한화에어로스페이스(주),012450,1988/12,0,
한화에어로스페이스(주),012450,1989/12,0,
한화에어로스페이스(주),012450,1990/12,0,
한화에어로스페이스(주),012450,1991/12,0,
한화에어로스페이스(주),012450,1992/12,0,
한화에어로스페이스(주),012450,1993/12,0,
한화에어로스페이스(주),012450,1994/12,0,
한화에어로스페이스(주),012450,1995/12,0,
한화에어로스페이스(주),012450,1996/12,0,
한화에어로스페이스(주),012450,1997/12,0,
한화에어로스페이스(주),012450,1998/12,0,
한화에어로스페이스(주),012450,1999/12,0,
한화에어로스페이스(주),012450,2000/12,0,
한화에어로스페이스(주),012450,2001/12,0,
한화에어로스페이스(주),012450,2002/12,0,
한화에어로스페이스(주),012450,2003/12,0,
한화에어로스페이스(주),012450,2004/12,0,
한화에어로스페이스(주),012450,2005/12,0,
한화에어로스페이스(주),012450,2006/12,0,
한화에어로스페이스(주),012450,2007/12,0,0
한화에어로스페이스(주),012450,2008/12,0,0
한화에어로스페이스(주),012450,2009/12,0,0
한화에어로스페이스(주),012450,2010/12,0,0
한화에어로스페이스(주),012450,2011/12,0,0
한화에어로스페이스(주),012450,2012/12,0,0
한화에어로스페이스(주),012450,2013/12,0,0
한화에어로스페이스(주),012450,2014/12,0,0
한화에어로스페이스(주),012450,2015/12,0,0
한화에어로스페이스(주),012450,2016/12,0,0
한화에어로스페이스(주),012450,2017/12,0,0
한화에어로스페이스(주),012450,2018/12,0,0
한화에어로스페이스(주),012450,2019/12,0,0
한화에어로스페이스(주),012450,2020/12,0,0
한화에어로스페이스(주),012450,1985/12,0,
한화에어로스페이스(주),012450,1986/12,0,
해성디에스(주),195870,2017/12,0,0
해성디에스(주),195870,2018/12,0,0
해성디에스(주),195870,2019/12,0,0
해성디에스(주),195870,2020/12,0,0
해성디에스(주),195870,2016/12,0,0
해성디에스(주),195870,2015/12,0,0
해태제과식품(주),101530,2003/06,0,
해태제과식품(주),101530,2005/06,0,
해태제과식품(주),101530,2004/06,0,
해태제과식품(주),101530,2006/12,0,
해태제과식품(주),101530,2008/12,0,
해태제과식품(주),101530,2002/06,0,
해태제과식품(주),101530,2007/12,0,
해태제과식품(주),101530,2011/12,0,0
해태제과식품(주),101530,2010/12,0,0
해태제과식품(주),101530,2013/12,0,0
해태제과식품(주),101530,2014/12,0,0
해태제과식품(주),101530,2015/12,0,0
해태제과식품(주),101530,2016/12,0,0
해태제과식품(주),101530,2017/12,0,0
해태제과식품(주),101530,2018/12,0,0
해태제과식품(주),101530,2012/12,0,0
해태제과식품(주),101530,2020/12,0,0
해태제과식품(주),101530,2009/12,0,
해태제과식품(주),101530,2019/12,0,0
핸즈코퍼레이션(주),143210,2001/12,0,
핸즈코퍼레이션(주),143210,2002/12,0,
핸즈코퍼레이션(주),143210,2003/12,0,
핸즈코퍼레이션(주),143210,2004/12,0,
핸즈코퍼레이션(주),143210,2005/12,0,
핸즈코퍼레이션(주),143210,2006/12,0,
핸즈코퍼레이션(주),143210,2007/12,0,
핸즈코퍼레이션(주),143210,2008/12,0,
핸즈코퍼레이션(주),143210,2009/12,0,
핸즈코퍼레이션(주),143210,2010/12,0,
핸즈코퍼레이션(주),143210,2011/12,0,
핸즈코퍼레이션(주),143210,2012/12,0,
핸즈코퍼레이션(주),143210,2013/12,0,0
핸즈코퍼레이션(주),143210,2014/12,0,0
핸즈코퍼레이션(주),143210,2015/12,0,0
핸즈코퍼레이션(주),143210,2016/12,0,0
핸즈코퍼레이션(주),143210,2017/12,0,0
핸즈코퍼레이션(주),143210,1999/12,0,
핸즈코퍼레이션(주),143210,2019/12,0,0
핸즈코퍼레이션(주),143210,2020/12,0,0
핸즈코퍼레이션(주),143210,2018/12,0,0
핸즈코퍼레이션(주),143210,2000/12,0,
현대건설(주),000720,1983/12,0,
현대건설(주),000720,1984/12,0,
현대건설(주),000720,1985/12,0,
현대건설(주),000720,1986/12,0,
현대건설(주),000720,1987/12,0,
현대건설(주),000720,1988/12,0,
현대건설(주),000720,1989/12,0,
현대건설(주),000720,1990/12,0,
현대건설(주),000720,1991/12,0,
현대건설(주),000720,1992/12,0,
현대건설(주),000720,1981/12,0,
현대건설(주),000720,1994/12,0,
현대건설(주),000720,1995/12,0,
현대건설(주),000720,1996/12,0,
현대건설(주),000720,1997/12,0,
현대건설(주),000720,1998/12,0,
현대건설(주),000720,1999/12,0,
현대건설(주),000720,2000/12,0,
현대건설(주),000720,1982/12,0,
현대건설(주),000720,2002/12,0,
현대건설(주),000720,2003/12,0,
현대건설(주),000720,2004/12,0,
현대건설(주),000720,2005/12,0,
현대건설(주),000720,2006/12,0,
현대건설(주),000720,2007/12,0,0
현대건설(주),000720,2008/12,0,0
현대건설(주),000720,2009/12,0,0
현대건설(주),000720,2010/12,0,0
현대건설(주),000720,2011/12,0,0
현대건설(주),000720,2012/12,0,0
현대건설(주),000720,2013/12,0,0
현대건설(주),000720,2014/12,0,0
현대건설(주),000720,2015/12,0,0
현대건설(주),000720,2016/12,0,0
현대건설(주),000720,2017/12,0,0
현대건설(주),000720,2018/12,0,0
현대건설(주),000720,2019/12,0,0
현대건설(주),000720,2020/12,0,0
현대건설(주),000720,2001/12,0,
현대건설(주),000720,1993/12,0,
현대건설기계(주),267270,2019/12,0,0
현대건설기계(주),267270,2020/12,0,0
현대건설기계(주),267270,2017/12,0,0
현대건설기계(주),267270,2018/12,0,0
현대글로비스(주),086280,2004/12,0,
현대글로비스(주),086280,2005/12,0,
현대글로비스(주),086280,2006/12,0,
현대글로비스(주),086280,2007/12,0,0
현대글로비스(주),086280,2008/12,0,0
현대글로비스(주),086280,2009/12,0,0
현대글로비스(주),086280,2010/12,0,0
현대글로비스(주),086280,2011/12,0,0
현대글로비스(주),086280,2012/12,0,0
현대글로비스(주),086280,2013/12,0,0
현대글로비스(주),086280,2014/12,0,0
현대글로비스(주),086280,2015/12,0,0
현대글로비스(주),086280,2016/12,0,0
현대글로비스(주),086280,2017/12,0,0
현대글로비스(주),086280,2018/12,0,0
현대글로비스(주),086280,2019/12,0,0
현대글로비스(주),086280,2020/12,0,0
현대글로비스(주),086280,2003/12,0,
현대글로비스(주),086280,2002/12,0,
현대로템(주),064350,2001/12,0,
현대로템(주),064350,2002/12,0,
현대로템(주),064350,2003/12,0,
현대로템(주),064350,2004/12,0,
현대로템(주),064350,2005/12,0,
현대로템(주),064350,2006/12,0,
현대로템(주),064350,2007/12,0,
현대로템(주),064350,2008/12,0,
현대로템(주),064350,2009/12,0,
현대로템(주),064350,2000/12,0,
현대로템(주),064350,2011/12,0,0
현대로템(주),064350,2012/12,0,0
현대로템(주),064350,2013/12,0,0
현대로템(주),064350,2014/12,0,0
현대로템(주),064350,2015/12,0,0
현대로템(주),064350,2016/12,0,0
현대로템(주),064350,2017/12,0,0
현대로템(주),064350,2018/12,0,0
현대로템(주),064350,1999/12,0,
현대로템(주),064350,2020/12,0,0
현대로템(주),064350,2010/12,0,0
현대로템(주),064350,2019/12,0,0
현대모비스(주),012330,1987/12,0,
현대모비스(주),012330,1988/12,0,
현대모비스(주),012330,1989/12,0,
현대모비스(주),012330,1990/12,0,
현대모비스(주),012330,1991/12,0,
현대모비스(주),012330,1986/12,0,
현대모비스(주),012330,1993/12,0,
현대모비스(주),012330,1994/12,0,
현대모비스(주),012330,1995/12,0,
현대모비스(주),012330,1996/12,0,
현대모비스(주),012330,1997/12,0,
현대모비스(주),012330,1998/12,0,
현대모비스(주),012330,1999/12,0,
현대모비스(주),012330,2000/12,0,
현대모비스(주),012330,2001/12,0,
현대모비스(주),012330,2002/12,0,
현대모비스(주),012330,2003/12,0,
현대모비스(주),012330,2004/12,0,
현대모비스(주),012330,2005/12,0,
현대모비스(주),012330,2006/12,0,
현대모비스(주),012330,2007/12,0,0
현대모비스(주),012330,2008/12,0,0
현대모비스(주),012330,2009/12,0,0
현대모비스(주),012330,2010/12,0,0
현대모비스(주),012330,2011/12,0,0
현대모비스(주),012330,2012/12,0,0
현대모비스(주),012330,2013/12,0,0
현대모비스(주),012330,2014/12,0,0
현대모비스(주),012330,2015/12,0,0
현대모비스(주),012330,2016/12,0,0
현대모비스(주),012330,2017/12,0,0
현대모비스(주),012330,2018/12,0,0
현대모비스(주),012330,2019/12,0,0
현대모비스(주),012330,1985/12,0,
현대모비스(주),012330,1992/12,0,
현대모비스(주),012330,2020/12,0,0
현대비앤지스틸(주),004560,1987/12,0,
현대비앤지스틸(주),004560,1988/12,0,
현대비앤지스틸(주),004560,1989/12,0,
현대비앤지스틸(주),004560,1990/12,0,
현대비앤지스틸(주),004560,1991/12,0,
현대비앤지스틸(주),004560,1992/12,0,
현대비앤지스틸(주),004560,1993/12,0,
현대비앤지스틸(주),004560,1994/12,0,
현대비앤지스틸(주),004560,1995/12,0,
현대비앤지스틸(주),004560,1996/12,0,
현대비앤지스틸(주),004560,1997/12,0,
현대비앤지스틸(주),004560,1998/12,0,
현대비앤지스틸(주),004560,1999/12,0,
현대비앤지스틸(주),004560,2000/12,0,
현대비앤지스틸(주),004560,2001/12,0,
현대비앤지스틸(주),004560,2002/12,0,
현대비앤지스틸(주),004560,2003/12,0,
현대비앤지스틸(주),004560,2004/12,0,
현대비앤지스틸(주),004560,2005/12,0,
현대비앤지스틸(주),004560,2006/12,0,
현대비앤지스틸(주),004560,2007/12,0,0
현대비앤지스틸(주),004560,2008/12,0,0
현대비앤지스틸(주),004560,2009/12,0,0
현대비앤지스틸(주),004560,2010/12,0,122566
현대비앤지스틸(주),004560,2011/12,0,0
현대비앤지스틸(주),004560,2012/12,0,0
현대비앤지스틸(주),004560,2013/12,0,0
현대비앤지스틸(주),004560,2014/12,0,0
현대비앤지스틸(주),004560,2015/12,0,0
현대비앤지스틸(주),004560,2016/12,0,0
현대비앤지스틸(주),004560,2017/12,0,0
현대비앤지스틸(주),004560,2018/12,0,0
현대비앤지스틸(주),004560,2019/12,0,0
현대비앤지스틸(주),004560,2020/12,0,0
현대비앤지스틸(주),004560,1986/12,0,
현대비앤지스틸(주),004560,1985/12,0,
현대약품(주),004310,1982/11,0,
현대약품(주),004310,1984/11,0,
현대약품(주),004310,1985/11,0,
현대약품(주),004310,1981/11,0,
현대약품(주),004310,1987/11,0,
현대약품(주),004310,1988/11,0,
현대약품(주),004310,1989/11,0,
현대약품(주),004310,1990/11,0,
현대약품(주),004310,1986/11,0,
현대약품(주),004310,1991/11,0,
현대약품(주),004310,1993/11,0,
현대약품(주),004310,1994/11,0,
현대약품(주),004310,1995/11,0,
현대약품(주),004310,1996/11,0,
현대약품(주),004310,1997/11,0,
현대약품(주),004310,1998/11,0,
현대약품(주),004310,1999/11,0,
현대약품(주),004310,2000/11,0,
현대약품(주),004310,2001/11,0,
현대약품(주),004310,2002/11,0,
현대약품(주),004310,1992/11,0,
현대약품(주),004310,2004/11,0,
현대약품(주),004310,1983/11,0,
현대약품(주),004310,2006/11,0,
현대약품(주),004310,2007/11,0,0
현대약품(주),004310,2008/11,0,0
현대약품(주),004310,2009/11,0,0
현대약품(주),004310,2010/11,0,0
현대약품(주),004310,2011/11,0,0
현대약품(주),004310,2012/11,0,0
현대약품(주),004310,2013/11,0,0
현대약품(주),004310,2014/11,0,0
현대약품(주),004310,2015/11,0,0
현대약품(주),004310,2016/11,0,0
현대약품(주),004310,2017/11,0,0
현대약품(주),004310,2018/11,0,0
현대약품(주),004310,2019/11,0,0
현대약품(주),004310,2005/11,0,
현대약품(주),004310,2003/11,0,
현대에너지솔루션(주),322000,2019/12,0,0
