종목코드,종목명,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"017370","우신시스템","5320","-100","-1.85","5350","5420","5200","107135","565004000","97430767280","18314054"
"105840","우진","8020","1390","20.97","7080","8530","6850","23605387","182408264400","162246556880","20230244"
"010400","우진아이엔에스","8940","60","0.68","8880","9040","8610","29975","266865710","68140680000","7622000"
"049800","우진플라임","4130","0","0.00","4130","4180","4020","61387","254017525","82600000000","20000000"
"016880","웅진","3835","0","0.00","3750","3860","3700","8185508","31041782515","304415895550","79378330"
"095720","웅진씽크빅","4400","-105","-2.33","4480","4495","4350","2563886","11300646665","508226334000","115505985"
"005820","원림","26450","-350","-1.31","26750","26950","26200","5833","155534750","60781306500","2297970"
"010600","웰바이오텍","3520","285","8.81","3315","3525","3310","1919417","6611045270","203953129600","57941230"
"008600","윌비스","2800","310","12.45","2515","2800","2490","22108306","58750657620","184161353600","65771912"
"033270","유나이티드제약","53100","100","0.19","53000","54100","52500","223543","11931920500","862600048200","16244822"
"014830","유니드","78300","700","0.90","78400","78400","77100","31098","2412646000","696074706900","8889843"
"000910","유니온","8330","230","2.84","8130","8490","8080","959710","8007986770","130044786270","15611619"
"047400","유니온머티리얼","4120","85","2.11","4050","4225","4020","4413849","18280928315","173040000000","42000000"
"011330","유니켐","1720","25","1.47","1700","1725","1675","829772","1411512460","118181789960","68710343"
"077500","유니퀘스트","11750","200","1.73","11600","11850","11500","296352","3473776300","321103706250","27327975"
"002920","유성기업","3920","5","0.13","3900","3980","3900","289585","1138344870","101714200000","25947500"
"000700","유수홀딩스","8010","-120","-1.48","8140","8170","7950","189653","1522938290","208594914120","26041812"
"003470","유안타증권","4850","45","0.94","4860","5040","4815","4119803","20338758965","968043393600","199596576"
"003475","유안타증권우","4990","-40","-0.80","5060","5270","4990","188471","964154000","64431937880","12912212"
"011690","유양디앤유","2440","0","0.00","0","0","0","0","0","359254954280","147235637"
"072130","유엔젤","4240","5","0.12","4235","4255","4225","64729","274486580","55948724960","13195454"
"000220","유유제약","9330","230","2.53","9150","9380","9150","295513","2745906980","156143745120","16735664"
"000225","유유제약1우","14250","550","4.01","13800","14800","13800","47193","682379800","32303752500","2266930"
"000227","유유제약2우B","29300","650","2.27","28900","29650","28700","3299","97100150","9538908000","325560"
"001200","유진투자증권","4820","-40","-0.82","4865","4990","4805","2021742","9886936510","466896134760","96866418"
"000100","유한양행","64200","-100","-0.16","64100","64600","63600","247392","15847124400","4492263967800","69972959"
"000105","유한양행우","61300","-100","-0.16","61500","61500","61200","2409","147646800","72391622000","1180940"
"003460","유화증권","2790","5","0.18","2785","2800","2755","130010","361556660","158199737850","56702415"
"003465","유화증권우","2845","40","1.43","2805","2850","2805","6210","17594055","49720429125","17476425"
"008730","율촌화학","21950","150","0.69","21850","22100","21650","69965","1528050100","544360000000","24800000"
"008250","이건산업","15600","-100","-0.64","15750","15850","15350","214025","3327184450","170861106000","10952635"
"025820","이구산업","4170","-55","-1.30","4235","4255","4150","620073","2586693470","139453140000","33442000"
"214320","이노션","66200","400","0.61","66900","67500","65800","57486","3816920000","1324000000000","20000000"
"088260","이리츠코크렙","6730","-30","-0.44","6760","6800","6730","108295","732344890","426288900700","63341590"
"139480","이마트","159500","1000","0.63","158500","160000","158000","96000","15305511700","4446193130500","27875819"
"007660","이수페타시스","3665","50","1.38","3615","3715","3585","367510","1340343980","151248678670","41268398"
"005950","이수화학","12600","50","0.40","12600","12650","12400","425184","5322313650","342446504400","27178294"
"015020","이스타코","4170","80","1.96","4130","4220","4100","1465809","6074534840","178691172000","42851600"
"093230","이아이디","517","3","0.58","517","532","511","72111775","37573606905","399818094214","773342542"
"074610","이엔플러스","4210","145","3.57","4070","4380","3925","1493345","6244822700","199302069390","47340159"
"102460","이연제약","31000","-600","-1.90","31400","32650","30800","855870","27184668750","557955887000","17998577"
"084680","이월드","3895","-60","-1.52","3940","4015","3895","4409543","17386863935","413414898815","106139897"
"350520","이지스레지던스리츠","5280","-50","-0.94","5330","5390","5260","147259","786398830","108768000000","20600000"
"334890","이지스밸류리츠","5510","-80","-1.43","5620","5650","5480","275996","1546496870","132240000000","24000000"
"000760","이화산업","21350","500","2.40","20850","21500","20850","7322","155269900","59780000000","2800000"
"014990","인디에프","1570","30","1.95","1565","1630","1530","1278811","2011020370","92524802150","58932995"
"101140","인바이오젠","3340","90","2.77","3255","3355","3245","279520","923675655","172215065980","51561397"
"006490","인스코비","2985","-5","-0.17","2995","3010","2980","499216","1491583510","321621371205","107745853"
"023800","인지컨트롤스","17300","350","2.06","17100","17400","16900","322185","5545737500","262270214400","15160128"
"034590","인천도시가스","28550","50","0.18","28500","28700","28300","2472","70418250","124899226700","4374754"
"129260","인터지스","4540","85","1.91","4460","4595","4445","354094","1601319390","135055347960","29747874"
"023810","인팩","12550","350","2.87","12150","12600","12050","213336","2638077600","125500000000","10000000"
"249420","일동제약","15700","100","0.64","15650","15700","15450","71509","1113237900","373711574500","23803285"
"000230","일동홀딩스","14100","0","0.00","14150","14250","13950","14043","198182950","162719640000","11540400"
"013360","일성건설","3050","50","1.67","3035","3050","2930","5359160","16045623975","164775884000","54024880"
"003120","일성신약","89900","100","0.11","90300","90300","89000","4027","360590700","239134000000","2660000"
"003200","일신방직","108000","-500","-0.46","108000","109000","107000","6264","675807500","259200000000","2400000"
"007110","일신석재","2275","-5","-0.22","2270","2300","2240","1846734","4192642950","176213787750","77456610"
"007570","일양약품","37550","500","1.35","37150","38250","37050","170059","6397228300","716666683200","19085664"
"007575","일양약품우","38800","50","0.13","39000","39300","38800","3053","119256800","17269104000","445080"
"008500","일정실업","18300","100","0.55","18200","18300","18150","1962","35708900","21960000000","1200000"
"081000","일진다이아","43450","400","0.93","43550","43650","42700","56766","2450930950","617119263750","14202975"
"020760","일진디스플","4600","25","0.55","4585","4605","4535","110639","506417020","158554115600","34468286"
"020150","일진머티리얼즈","66600","1100","1.68","65500","67300","65500","219217","14577583700","3070981611000","46110835"
"103590","일진전기","5430","180","3.43","5300","5470","5180","3403915","18145677950","201346517700","37080390"
"015860","일진홀딩스","5860","0","0.00","5890","5970","5820","469836","2763431430","289176250380","49347483"
"226320","잇츠한불","30200","-450","-1.47","30900","30900","30000","206845","6282258000","662265313000","21929315"
"317400","자이에스앤디","10500","-50","-0.47","10600","10650","10450","118563","1247048450","407216460000","38782520"
"033240","자화전자","21450","2400","12.60","19200","22150","19000","1274090","26929915850","383955000000","17900000"
"000950","전방","40500","400","1.00","40200","40550","40100","1515","61163300","68040000000","1680000"
"348950","제이알글로벌리츠","5220","-30","-0.57","5270","5290","5160","1694991","8838197930","864432000000","165600000"
"194370","제이에스코퍼레이션","19300","-100","-0.52","19400","19450","18950","111629","2134262650","257377099300","13335601"
"025620","제이준코스메틱","2000","15","0.76","1990","2000","1945","271648","538067855","74393902000","37196951"
"036420","제이콘텐트리","54200","-1000","-1.81","55100","56100","53100","167992","9102887900","888070848200","16385071"
"030000","제일기획","25300","0","0.00","25350","25650","25200","359509","9136106000","2910542992500","115041225"
"271980","제일약품","44150","-150","-0.34","44300","44350","43600","41950","1844005150","649220098800","14704872"
"001560","제일연마","8420","-10","-0.12","8320","8500","8310","14249","119108150","84200000000","10000000"
"002620","제일파마홀딩스","24900","-100","-0.40","25250","25400","24850","21041","526220450","397736539500","15973355"
"006220","제주은행","7880","0","0.00","7950","8100","7700","981197","7730111870","253174739120","32128774"
"089590","제주항공","26950","200","0.75","27000","27200","26500","540012","14511922700","1037564624250","38499615"
"004910","조광페인트","8830","110","1.26","8840","8840","8620","213474","1866339260","113024000000","12800000"
"004700","조광피혁","56900","700","1.25","56300","57300","56100","4266","240906600","378335952200","6649138"
"001550","조비","23650","-500","-2.07","24300","24350","23650","70427","1685747000","122796452350","5192239"
"000480","조선내화","92800","600","0.65","92900","94400","92300","4385","409318900","371200000000","4000000"
"120030","조선선재","135500","-4500","-3.21","141000","142000","135000","19388","2665197500","170411710500","1257651"
"018470","조일알미늄","956","19","2.03","938","962","924","2190048","2064872750","96112878704","100536484"
"002600","조흥","200000","-3000","-1.48","203000","204500","199500","463","93034500","120000000000","600000"
"185750","종근당","130500","0","0.00","130000","131500","129000","42165","5498351000","1491105919500","11426099"
"063160","종근당바이오","57800","-100","-0.17","57900","58400","57500","43454","2518398100","317088603600","5485962"
"001630","종근당홀딩스","108000","-1000","-0.92","109000","109500","107500","12598","1365612000","541064988000","5009861"
"044380","주연테크","1135","15","1.34","1120","1135","1110","439580","493308510","61984721015","54612089"
"013890","지누스","99800","-700","-0.70","100000","103000","99600","97844","9857498400","1576884910000","15800450"
"013870","지엠비코리아","7280","-30","-0.41","7360","7360","7220","54046","393173360","138846198400","19072280"
"071320","지역난방공사","45750","-100","-0.22","45850","46200","45400","20521","939351350","529727538000","11578744"
"010580","지코","306","0","0.00","0","0","0","0","0","19761980616","64581636"
"035000","지투알","6770","-20","-0.29","6780","6820","6390","75172","504484430","112161358930","16567409"
"088790","진도","5900","-40","-0.67","6030","6060","5900","241879","1438233480","73441689600","12447744"
"003780","진양산업","5860","140","2.45","5720","5930","5720","562611","3295498420","76180000000","13000000"
"010640","진양폴리","3875","35","0.91","3870","3885","3840","107315","415156685","38750000000","10000000"
"100250","진양홀딩스","3115","0","0.00","3130","3130","3090","100600","313006100","174113834580","55895292"
"051630","진양화학","4210","55","1.32","4155","4210","4090","79934","333654805","50520000000","12000000"
"272450","진에어","23900","0","0.00","24100","24500","23150","604796","14387036250","1075500000000","45000000"
"011000","진원생명과학","22400","-550","-2.40","22750","22950","22350","1101465","24812563600","1012233779200","45189008"
"002780","진흥기업","2920","475","19.43","2890","3125","2735","87112610","255308035845","424777495400","145471745"
"002787","진흥기업2우B","19400","4450","29.77","19400","19400","17000","204770","3772868450","5719275200","294808"
"002785","진흥기업우B","9320","2130","29.62","9340","9340","7430","511255","4539121880","7989271760","857218"
"009310","참엔지니어링","1515","25","1.68","1490","1515","1480","185568","279017055","84125774460","55528564"
"000650","천일고속","80400","-300","-0.37","80000","81400","79100","8986","722013700","114909288000","1429220"
"033250","체시스","1635","20","1.24","1620","1655","1605","361763","592506765","52320000000","32000000"
"035720","카카오","126500","-500","-0.39","127500","128500","126000","1720874","218849911000","56147932637500","443857175"
"006380","카프로","4780","85","1.81","4705","4810","4630","415984","1979681770","191200000000","40000000"
"109070","컨버즈","4100","0","0.00","0","0","0","0","0","58401720200","14244322"
"001620","케이비아이동국실업","892","6","0.68","888","893","885","166115","147600852","59640674756","66861743"
"029460","케이씨","26950","550","2.08","26400","27100","26400","67304","1809618350","365281485800","13554044"
"344820","케이씨씨글라스","64500","-1300","-1.98","65900","66000","64200","132280","8556051400","1030098024000","15970512"
"281820","케이씨텍","28000","900","3.32","27150","28200","27150","207880","5802233500","584123568000","20861556"
"145270","케이탑리츠","1945","45","2.37","1920","1975","1880","2021006","3909599120","89905927015","46224127"
"357120","코람코에너지리츠","6200","0","0.00","6190","6260","6150","259758","1614643490","431644000000","69620000"
"007815","코리아써우","7700","50","0.65","7650","7770","7610","18400","141618380","22828113000","2964690"
"007810","코리아써키트","12850","200","1.58","12650","12850","12650","103104","1316438350","303526650350","23620751"
"00781K","코리아써키트2우B","9590","90","0.95","9780","9780","9510","3505","33965250","7515673410","783699"
"003690","코리안리","9790","-10","-0.10","9830","9890","9790","137239","1347954810","1178413645640","120369116"
"192820","코스맥스","133000","1500","1.14","131500","137000","130500","148383","19897684000","1336584697000","10049509"
"044820","코스맥스비티아이","20200","600","3.06","19600","20400","19350","179875","3595482800","193999204200","9603921"
"005070","코스모신소재","24350","450","1.88","23850","24450","23700","591672","14307843200","726487412200","29835212"
"005420","코스모화학","11150","100","0.90","11000","11200","10950","205615","2280622300","308332187650","27653111"
"071950","코아스","1585","250","18.73","1390","1715","1350","34332050","54020830915","48987927850","30907210"
"002020","코오롱","31400","300","0.96","31100","31450","30950","51435","1604873650","396469776400","12626426"
"003070","코오롱글로벌","24900","0","0.00","24850","25650","24800","110214","2774682950","627739906200","25210438"
"003075","코오롱글로벌우","31500","0","0.00","31700","32500","31500","3558","114278300","9853294500","312803"
"144620","코오롱머티리얼","2955","-20","-0.67","2975","2995","2910","69382","205137915","202886266425","68658635"
"002025","코오롱우","21950","50","0.23","22200","22200","21600","10535","230396100","23626760500","1076390"
"120110","코오롱인더","63000","-1200","-1.87","64400","64600","62800","292289","18518027100","1699666920000","26978840"
"120115","코오롱인더우","31300","-250","-0.79","31550","31550","31000","16236","507614500","86634018000","2767860"
"138490","코오롱플라스틱","6310","30","0.48","6300","6360","6250","70242","441607360","239780000000","38000000"
"021240","코웨이","80500","-2100","-2.54","81600","82300","79900","346084","27884327400","5940869329500","73799619"
"031820","콤텍시스템","1255","10","0.80","1250","1260","1245","505132","632534165","85153589830","67851466"
"192400","쿠쿠홀딩스","137500","-1500","-1.08","139000","139500","137000","3018","416905000","977960087500","7112437"
"284740","쿠쿠홈시스","49250","-150","-0.30","49400","49700","48500","51477","2516374450","1105038502500","22437330"
"015590","큐로","605","3","0.50","604","607","600","995100","600700771","139883040990","231211638"
"264900","크라운제과","15550","50","0.32","15550","15750","15300","325278","5061160050","194745867500","12523850"
"26490K","크라운제과우","26500","-1400","-5.02","27100","27100","26450","21957","585114100","20499340000","773560"
"005740","크라운해태홀딩스","12400","-50","-0.40","12550","12550","12250","41270","510427000","184107102800","14847347"
"005745","크라운해태홀딩스우","22600","-400","-1.74","22650","23000","22550","15327","347586050","13576407600","600726"
"020120","키다리스튜디오","15850","-100","-0.63","15950","16000","15650","71501","1127013250","518894637200","32737832"
"039490","키움증권","126500","3500","2.85","123000","127000","122500","188815","23736640000","3310157884000","26167256"
"014580","태경비케이","4815","145","3.10","4700","4850","4680","461155","2198786345","132812626500","27583100"
"015890","태경산업","7330","300","4.27","7080","7430","7050","1435226","10463077990","214246737500","29228750"
"006890","태경케미컬","14300","250","1.78","13950","14300","13900","70309","995781450","165880000000","11600000"
"003240","태광산업","1272000","21000","1.68","1274000","1300000","1252000","2606","3333666000","1416244800000","1113400"
"011280","태림포장","4990","-40","-0.80","5030","5070","4920","226793","1127649230","353321640600","70805940"
"004100","태양금속","1770","-15","-0.84","1790","1805","1670","773400","1353534735","64959000000","36700000"
"004105","태양금속우","3675","5","0.14","3675","3675","3615","30564","111209885","12127500000","3300000"
"009410","태영건설","13000","-100","-0.76","13050","13250","12900","157838","2057323900","505688274000","38899098"
"009415","태영건설우","19400","350","1.84","18850","19500","18800","38357","731620600","25261554800","1302142"
"001420","태원물산","5110","70","1.39","5040","5110","5010","62056","314310130","38836000000","7600000"
"007980","태평양물산","2785","20","0.72","2750","2800","2700","533908","1475296720","134096599795","48149587"
"055490","테이팩스","55400","2400","4.53","53000","56000","52900","37912","2065382500","261357810000","4717650"
"078000","텔코웨어","13000","0","0.00","13000","13050","12850","22241","288085700","126135178000","9702706"
"214420","토니모리","10500","200","1.94","10400","10500","10100","519029","5345622700","185220000000","17640000"
"019180","티에이치엔","3650","-25","-0.68","3700","3765","3630","387462","1427912525","65700000000","18000000"
"363280","티와이홀딩스","27250","-500","-1.80","27800","28400","27150","293111","8110203950","1094676508750","40171615"
"36328K","티와이홀딩스우","28000","400","1.45","27850","28450","27500","30050","845898950","35149464000","1255338"
"091810","티웨이항공","4210","195","4.86","4095","4440","4000","14478957","60651370605","464490474590","110330279"
"004870","티웨이홀딩스","1585","25","1.60","1595","1625","1540","2213268","3481287770","121895621675","76905755"
"005690","파미셀","16650","-250","-1.48","16900","16950","16500","723225","12054422700","998316517500","59958950"
"036580","팜스코","7470","-10","-0.13","7480","7560","7440","123934","929356150","274357734210","36727943"
"004720","팜젠사이언스","10350","100","0.98","10400","10600","10250","316833","3301123700","152278856550","14712933"
"028670","팬오션","6680","-100","-1.47","6820","6830","6640","5555475","37168822610","3570924340160","534569512"
"010820","퍼스텍","2675","-15","-0.56","2690","2755","2655","751080","2028559425","128564405500","48061460"
"016800","퍼시스","44300","600","1.37","44000","45100","43200","12753","561419000","509450000000","11500000"
"001020","페이퍼코리아","2285","-10","-0.44","2290","2305","2220","138688","313333230","86286930905","37762333"
"090080","평화산업","1255","0","0.00","1255","1260","1230","172827","214926440","68902335045","54902259"
"010770","평화홀딩스","4385","-75","-1.68","4460","4460","4380","24040","105787840","64132668410","14625466"
"058430","포스코강판","67400","-1200","-1.75","68700","68700","67300","113139","7643448500","404400000000","6000000"
"047050","포스코인터내셔널","20650","100","0.49","20550","20750","20400","328376","6766866900","2547696826850","123375149"
"003670","포스코케미칼","145000","1500","1.05","143000","145500","141500","282302","40549612000","11232166900000","77463220"
"007630","폴루스바이오팜","1225","0","0.00","0","0","0","0","0","55134426375","45007695"
"017810","풀무원","21100","-250","-1.17","21450","21700","20950","276850","5871671800","804343372900","38120539"
"103140","풍산","40150","-450","-1.11","40600","40600","39800","407051","16305069100","1125174761700","28024278"
"005810","풍산홀딩스","28850","-450","-1.54","29300","29550","28800","24383","706574000","300314882800","10409528"
"950210","프레스티지바이오파마","28700","300","1.06","28450","28900","28450","121098","3479073250","1724759648500","60096155"
"086790","하나금융지주","47350","250","0.53","47850","47850","47150","1249389","59406936550","14216461635700","300242062"
"293480","하나제약","23450","0","0.00","23550","23550","23200","63949","1492506200","416775583700","17772946"
"039130","하나투어","91800","-800","-0.86","92600","94300","90400","353062","32434715600","1279617183000","13939185"
"172580","하이골드12호","2460","110","4.68","2465","2485","2410","248041","608184520","32089470000","13044500"
"153360","하이골드3호","1810","75","4.32","1750","1815","1750","197182","354394715","29231119900","16149790"
"352820","하이브","269500","6000","2.28","264000","274000","262500","408104","109944669000","9600603320000","35623760"
"071090","하이스틸","3670","-65","-1.74","3710","3750","3620","317773","1167903660","73397944800","19999440"
"019490","하이트론","10400","500","5.05","9900","10700","9710","527690","5425637380","75110921600","7222204"
"000080","하이트진로","39900","-200","-0.50","40300","40600","39700","698279","27980215650","2798331078900","70133611"
"000087","하이트진로2우B","24650","100","0.41","24550","24850","24100","14352","353246250","27857901700","1130138"
"000140","하이트진로홀딩스","19200","-100","-0.52","19050","19400","19050","24616","472727100","445569888000","23206765"
"000145","하이트진로홀딩스우","21300","-350","-1.62","21450","21450","21100","8342","177142400","10028253000","470810"
"152550","한국ANKOR유전","1625","-130","-7.41","1640","1640","1625","204709","334026200","113782500000","70020000"
"036460","한국가스공사","34500","1100","3.29","33550","35150","33400","1291208","44719992050","3184798500000","92313000"
"005430","한국공항","52000","-800","-1.52","53000","53200","51000","32612","1695301900","164650460000","3166355"
"071050","한국금융지주","108500","2500","2.36","106500","110000","105500","425475","45953946000","6046270132000","55725992"
"071055","한국금융지주우","96400","2100","2.23","94500","97500","94400","61378","5891495400","564735396400","5858251"
"010040","한국내화","4735","-25","-0.53","4800","4820","4695","336642","1596974540","194452538570","41067062"
"025540","한국단자","98900","1600","1.64","96800","100500","96300","145173","14300386600","1030043500000","10415000"
"004090","한국석유","18300","2200","13.66","16800","19350","16550","5562735","101275453700","232302396000","12694120"
"002200","한국수출포장","26400","50","0.19","26350","26600","26350","16010","423928350","105600000000","4000000"
"002960","한국쉘석유","277500","6000","2.21","272000","282500","272000","6933","1922070000","360750000000","1300000"
"000240","한국앤컴퍼니","20400","-150","-0.73","20550","20600","20250","181700","3704743950","1936678896000","94935240"
"123890","한국자산신탁","5030","-70","-1.37","5100","5130","5020","336330","1700908190","623608092560","123977752"
"015760","한국전력","25800","150","0.58","25550","25950","25450","3435762","88433821600","16562673186600","641964077"
"006200","한국전자홀딩스","1360","35","2.64","1330","1375","1330","962119","1304024595","63652264960","46803136"
"009540","한국조선해양","145500","-4000","-2.68","149500","149500","145000","373943","54678404500","10297488378000","70773116"
"023350","한국종합기술","8300","70","0.85","8400","9470","8220","1280655","11232017430","90885000000","10950000"
"025890","한국주강","2755","-5","-0.18","2760","2845","2750","153786","428961000","31157008545","11309259"
"000970","한국주철관","9970","-80","-0.80","10050","10050","9940","153657","1533373160","227320985000","22800500"
"104700","한국철강","10650","0","0.00","10750","10750","10400","102470","1085110850","490432500000","46050000"
"017960","한국카본","12400","-200","-1.59","12600","12650","12300","650643","8066931050","545113386800","43960757"
"161890","한국콜마","61700","-100","-0.16","62200","62800","61200","297072","18377633100","1411768806000","22881180"
"024720","한국콜마홀딩스","31650","-550","-1.71","32100","32250","31650","84070","2676017450","587953156350","18576719"
"161390","한국타이어앤테크놀로지","51500","1000","1.98","50000","51800","49600","320561","16384134800","6379566053500","123875069"
"034830","한국토지신탁","2420","0","0.00","2420","2455","2415","777195","1891505270","611023936600","252489230"
"007280","한국특강","3795","-25","-0.65","3800","3870","3735","317937","1202024610","202055196420","53242476"
"168490","한국패러랠","1995","0","0.00","1995","2000","1995","10705","21358895","159639900000","80020000"
"010100","한국프랜지","3395","-5","-0.15","3435","3435","3370","221009","748696125","103379175900","30450420"
"047810","한국항공우주","34200","0","0.00","34200","34400","33700","499356","17024078450","3333648659400","97475107"
"123690","한국화장품","12800","-150","-1.16","13100","13100","12750","191641","2464317750","205670400000","16068000"
"003350","한국화장품제조","38450","-500","-1.28","39300","39400","38300","50097","1937636050","174255400000","4532000"
"011500","한농화성","14700","50","0.34","14650","14950","14500","130141","1916400850","229864517400","15637042"
"002390","한독","28800","0","0.00","28800","28950","28650","31854","917421000","396389750400","13763533"
"014790","한라","5870","80","1.38","5830","5950","5800","358112","2103032790","228195909540","38874942"
"060980","한라홀딩스","44650","-400","-0.89","45250","45250","44500","38062","1703196400","467577925500","10472070"
"053690","한미글로벌","12650","-150","-1.17","13000","13000","12450","213488","2700800450","138613007500","10957550"
"042700","한미반도체","34900","1900","5.76","33650","35450","33050","2368382","81973585700","1726149707300","49459877"
"008930","한미사이언스","70400","-1100","-1.54","71600","72200","70000","151112","10695968200","4738244614400","67304611"
"128940","한미약품","347000","-3500","-1.00","348000","351500","345500","33652","11741756500","4191163854000","12078282"
"009240","한샘","111500","-3000","-2.62","114500","114500","111500","65648","7387564500","2624032972000","23533928"
"020000","한섬","44150","-650","-1.45","44800","44850","43900","87975","3894813800","1087414500000","24630000"
"003680","한성기업","9050","140","1.57","8910","9070","8780","120407","1071929490","56196110750","6209515"
"105630","한세실업","24750","-800","-3.13","25450","25450","24450","428317","10636086300","990000000000","40000000"
"069640","한세엠케이","4800","-30","-0.62","4830","4890","4710","77013","368907035","61964745600","12909322"
"016450","한세예스24홀딩스","9750","20","0.21","9650","10600","9550","1629918","16335735520","390000000000","40000000"
"010420","한솔PNS","2355","0","0.00","2355","2395","2335","195968","461337720","48261043260","20493012"
"009180","한솔로지스틱스","3950","-75","-1.86","3955","4015","3800","3036654","11900301185","108535828750","27477425"
"213500","한솔제지","15650","0","0.00","15700","15850","15600","142111","2233605000","372479014400","23800576"
"014680","한솔케미칼","256000","1500","0.59","254500","263500","254500","62070","16099001000","2901809920000","11335195"
"004710","한솔테크닉스","8970","40","0.45","8980","9050","8950","233958","2106023620","288025605660","32109878"
"004150","한솔홀딩스","4590","45","0.99","4550","4620","4550","428367","1963079835","192819368430","42008577"
"025750","한솔홈데코","2260","85","3.91","2185","2295","2175","6833848","15356413350","182077236740","80565149"
"004960","한신공영","25000","0","0.00","25150","25300","24800","56550","1415138700","289267550000","11570702"
"011700","한신기계","2900","-35","-1.19","2920","2970","2875","1999554","5823522420","94093837900","32446151"
"001750","한양증권","15200","-400","-2.56","15600","15800","15200","62599","966533650","193473716800","12728534"
"001755","한양증권우","23600","-100","-0.42","23750","24250","23250","4532","106904400","12390000000","525000"
"018880","한온시스템","17150","150","0.88","17050","17350","16750","1001173","17100038250","9154670000000","533800000"
"009420","한올바이오파마","20900","-250","-1.18","21150","21250","20800","444184","9289815400","1091829334200","52240638"
"014130","한익스프레스","7150","-30","-0.42","7300","7300","7090","204308","1466483140","85800000000","12000000"
"300720","한일시멘트","163000","0","0.00","164000","166000","162000","5241","861624500","1128963102000","6926154"
"002220","한일철강","3150","25","0.80","3155","3160","3075","94810","295684450","84096999000","26697460"
"006390","한일현대시멘트","40150","-450","-1.11","40650","41200","40050","68903","2779813050","713647580250","17774535"
"003300","한일홀딩스","13950","-100","-0.71","14050","14050","13850","28098","391022450","401980131000","28815780"
"051600","한전KPS","43750","-950","-2.13","45100","45150","43700","395655","17440705400","1968750000000","45000000"
"052690","한전기술","56300","-800","-1.40","57800","58600","55800","635003","36031624300","2151786000000","38220000"
"130660","한전산업","5580","-200","-3.46","5780","5840","5580","576596","3255496250","181908000000","32600000"
"002320","한진","42200","1250","3.05","41150","42650","41100","246908","10402332200","630789901600","14947628"
"097230","한진중공업","8510","20","0.24","8500","8550","8450","122435","1040199290","708664131310","83274281"
"003480","한진중공업홀딩스","5570","70","1.27","5450","5620","5340","301612","1653456830","164481052840","29529812"
"180640","한진칼","70200","100","0.14","69500","71100","68600","235262","16535547700","4651638310800","66262654"
"18064K","한진칼우","47250","-500","-1.05","47700","47700","46850","12224","577499750","25362193500","536766"
"005110","한창","1290","-80","-5.84","1375","1385","1290","1868683","2493605165","86159447010","66790269"
"009460","한창제지","2500","0","0.00","2505","2515","2465","969529","2411737795","149168715000","59667486"
"000880","한화","31900","-650","-2.00","32700","32700","31850","582767","18743331300","2391183646500","74958735"
"00088K","한화3우B","15700","-50","-0.32","15750","15850","15650","38917","610846500","352810400000","22472000"
"088350","한화생명","3790","-75","-1.94","3865","3870","3790","5666747","21643824875","3291728700000","868530000"
"000370","한화손해보험","4785","-20","-0.42","4805","4805","4740","660600","3145783720","558595708275","116738915"
"009830","한화솔루션","44750","-250","-0.56","45050","45100","44500","1098700","49106364300","8559712740750","191278497"
"009835","한화솔루션우","56200","0","0.00","56800","56800","55600","5204","291702900","63154019400","1123737"
"272210","한화시스템","17550","0","0.00","17700","17750","17450","397041","6984222650","1934543326950","110230389"
"012450","한화에어로스페이스","46900","-700","-1.47","47650","47750","46350","473998","22256880400","2374547000000","50630000"
"000885","한화우","48000","600","1.27","47400","48500","47400","4619","220825650","23006112000","479294"
"003530","한화투자증권","5220","-120","-2.25","5370","5450","5220","6363675","33917606460","1119939385500","214547775"
"003535","한화투자증권우","19000","50","0.26","18950","19000","18550","82219","1548740500","91200000000","4800000"
"195870","해성디에스","36050","150","0.42","36200","36650","35700","281735","10224970700","612850000000","17000000"
"101530","해태제과식품","10650","50","0.47","10600","10700","10450","69633","734984950","310094154300","29116822"
"143210","핸즈코퍼레이션","6680","-20","-0.30","6820","6820","6620","35899","239142920","146046630240","21863268"
"000720","현대건설","56300","-1100","-1.92","57500","57600","55500","1437616","80739910400","6269329569500","111355765"
"267270","현대건설기계","58100","-1400","-2.35","59900","60000","57900","187771","10990965500","1144616073300","19700793"
"000725","현대건설우","222000","-1500","-0.67","223500","223500","219500","1639","361482500","21946032000","98856"
"005440","현대그린푸드","11050","-300","-2.64","11350","11350","11000","905932","10077862550","1079634526100","97704482"
"086280","현대글로비스","193500","2000","1.04","192000","195500","190000","115712","22366033500","7256250000000","37500000"
"064350","현대로템","21550","-300","-1.37","21850","21950","21400","1350253","29147530700","2352016414150","109142293"
"079430","현대리바트","19800","-50","-0.25","19950","20300","19650","445292","8864435100","406598583600","20535282"
"012330","현대모비스","279000","-1000","-0.36","280000","281000","277000","452978","126562773000","26447273226000","94793094"
"010620","현대미포조선","87500","-2200","-2.45","89800","89800","86700","392787","34415645500","3494938037500","39942149"
"069960","현대백화점","92500","300","0.33","92000","92600","91700","129606","11960494200","2164725792500","23402441"
"004560","현대비앤지스틸","20300","-400","-1.93","20600","20650","19950","275429","5576829450","306099863300","15078811"
"004565","현대비앤지스틸우","97400","-1300","-1.32","98300","98300","97100","1711","166721300","10699584800","109852"
"004310","현대약품","7030","50","0.72","6980","7070","6980","139810","983320710","224960000000","32000000"
